t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.251245,-0.416495,-0.165250,1.000000,0.000000
0.500000,0.229230,-0.394421,-0.165191,0.989005,0.094552
1.000000,0.257220,-0.422605,-0.165384,0.965013,0.187235
1.500000,0.297140,-0.462553,-0.165413,0.930935,0.272705
2.000000,0.333558,-0.498716,-0.165158,0.890950,0.349540
2.500000,0.353251,-0.518373,-0.165122,0.848712,0.418977
3.000000,0.352481,-0.517348,-0.164868,0.806349,0.484095
3.500000,0.328041,-0.492560,-0.164519,0.763379,0.547920
4.000000,0.283916,-0.448414,-0.164497,0.717017,0.612931
4.500000,0.232361,-0.396793,-0.164432,0.663928,0.679482
5.000000,0.186024,-0.350661,-0.164637,0.600831,0.745521
5.500000,0.149652,-0.314457,-0.164805,0.526651,0.806317
6.000000,0.134100,-0.299132,-0.165031,0.441641,0.857775
6.500000,0.144701,-0.309922,-0.165221,0.349926,0.896307
7.000000,0.171940,-0.337298,-0.165358,0.255305,0.919356
7.500000,0.211247,-0.376676,-0.165430,0.162478,0.928751
8.000000,0.247746,-0.413160,-0.165414,0.074357,0.927714
8.500000,0.284721,-0.450103,-0.165382,-0.007092,0.920712
9.000000,0.301599,-0.466649,-0.165050,-0.082884,0.910163
9.500000,0.289918,-0.454668,-0.164750,-0.157089,0.898075
10.000000,0.255106,-0.419683,-0.164576,-0.232707,0.883931
10.500000,0.209952,-0.374481,-0.164529,-0.312088,0.865082
11.000000,0.158239,-0.322761,-0.164522,-0.395120,0.837385
11.500000,0.126136,-0.290868,-0.164732,-0.480654,0.798048
12.000000,0.105830,-0.270755,-0.164925,-0.562748,0.745538
12.500000,0.105796,-0.270973,-0.165177,-0.637927,0.680278
13.000000,0.128613,-0.293949,-0.165335,-0.701467,0.606331
13.500000,0.162702,-0.328143,-0.165440,-0.751142,0.526809
14.000000,0.206378,-0.371802,-0.165424,-0.788366,0.446881
14.500000,0.244686,-0.410039,-0.165354,-0.815881,0.369442
15.000000,0.265243,-0.430459,-0.165216,-0.837365,0.295426
15.500000,0.268146,-0.433262,-0.165116,-0.856331,0.223449
16.000000,0.255943,-0.420666,-0.164723,-0.874521,0.151087
16.500000,0.210856,-0.375668,-0.164812,-0.889785,0.074078
17.000000,0.170857,-0.335565,-0.164708,-0.900825,-0.009532
17.500000,0.133579,-0.298309,-0.164729,-0.903286,-0.099174
18.000000,0.109087,-0.274003,-0.164916,-0.893142,-0.192786
18.500000,0.103424,-0.268493,-0.165069,-0.868418,-0.284733
19.000000,0.116864,-0.282180,-0.165316,-0.828293,-0.371774
19.500000,0.144458,-0.309889,-0.165431,-0.776795,-0.450251
20.000000,0.177884,-0.343107,-0.165223,-0.718281,-0.517236
20.500000,0.202719,-0.367873,-0.165154,-0.657039,-0.574514
21.000000,0.223756,-0.388998,-0.165243,-0.596747,-0.624100
21.500000,0.231223,-0.396067,-0.164844,-0.538056,-0.668935
22.000000,0.209538,-0.374203,-0.164665,-0.478665,-0.712026
22.500000,0.178043,-0.342647,-0.164604,-0.415599,-0.755463
23.000000,0.145052,-0.309799,-0.164747,-0.345482,-0.798223
23.500000,0.110084,-0.274736,-0.164652,-0.267083,-0.836491
24.000000,0.080986,-0.245893,-0.164907,-0.178977,-0.865472
24.500000,0.070003,-0.235030,-0.165027,-0.083481,-0.882509
25.000000,0.073410,-0.238543,-0.165133,0.013825,-0.885347
25.500000,0.089012,-0.254303,-0.165291,0.108880,-0.873728
26.000000,0.123091,-0.288470,-0.165380,0.196477,-0.850741
26.500000,0.158236,-0.323647,-0.165411,0.275402,-0.819259
27.000000,0.196318,-0.361597,-0.165279,0.345881,-0.784292
27.500000,0.221607,-0.386803,-0.165196,0.410850,-0.748131
28.000000,0.224537,-0.389446,-0.164909,0.473033,-0.711484
28.500000,0.211950,-0.376474,-0.164524,0.536069,-0.672681
29.000000,0.182139,-0.346659,-0.164520,0.600892,-0.628235
29.500000,0.138162,-0.302893,-0.164732,0.665775,-0.573995
30.000000,0.110034,-0.274843,-0.164809,0.728786,-0.508409
