t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,2.016645,-4.025537,-2.008892,1.000000,0.000000
0.200000,2.020241,-4.028979,-2.008737,0.920072,0.391603
0.400000,2.018012,-4.026724,-2.008712,0.693116,0.720630
0.600000,2.038390,-4.047125,-2.008736,0.355403,0.934461
0.800000,2.046083,-4.054792,-2.008708,-0.039100,0.998924
1.000000,2.020878,-4.029592,-2.008714,-0.427308,0.903717
1.200000,1.996169,-4.004884,-2.008715,-0.747203,0.664045
1.400000,1.973602,-3.982329,-2.008727,-0.947638,0.318255
1.600000,1.974026,-3.982745,-2.008719,-0.996556,-0.078392
1.800000,1.967201,-3.975901,-2.008700,-0.886159,-0.462507
2.000000,1.987115,-3.995852,-2.008737,-0.634077,-0.772667
2.200000,2.004924,-4.013655,-2.008732,-0.280623,-0.959322
2.400000,2.021323,-4.030048,-2.008725,0.117694,-0.992602
2.600000,2.020203,-4.028927,-2.008725,0.497238,-0.867182
2.800000,2.000232,-4.008966,-2.008734,0.797321,-0.603146
3.000000,2.008894,-4.017611,-2.008716,0.969964,-0.242667
3.200000,2.002152,-4.010901,-2.008749,0.987589,0.156622
3.400000,2.017177,-4.025920,-2.008744,0.847353,0.530888
3.600000,2.038946,-4.047674,-2.008728,0.571684,0.820339
3.800000,2.052306,-4.061034,-2.008728,0.204664,0.978673
4.000000,2.052698,-4.061411,-2.008714,-0.195072,0.980585
