t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.223370,-0.465863,-0.242493,1.000000,0.000000
0.500000,0.249094,-0.491197,-0.242103,0.989036,0.122438
1.000000,0.167493,-0.409774,-0.242281,0.962499,0.238850
1.500000,0.164328,-0.406681,-0.242353,0.926522,0.349950
2.000000,0.268907,-0.511100,-0.242192,0.879644,0.460168
2.500000,0.350367,-0.592347,-0.241980,0.816036,0.567066
3.000000,0.303407,-0.545411,-0.242004,0.736093,0.662482
3.500000,0.200280,-0.442516,-0.242235,0.647301,0.743175
4.000000,0.193130,-0.435459,-0.242329,0.553939,0.813761
4.500000,0.300527,-0.542678,-0.242151,0.452258,0.877181
5.000000,0.381762,-0.623712,-0.241950,0.338828,0.928182
5.500000,0.327489,-0.569475,-0.241986,0.218644,0.960341
6.000000,0.217896,-0.460111,-0.242215,0.099711,0.975282
6.500000,0.209101,-0.451421,-0.242320,-0.017094,0.979267
7.000000,0.321706,-0.563827,-0.242121,-0.136555,0.972555
7.500000,0.399220,-0.641143,-0.241923,-0.258425,0.949007
8.000000,0.340655,-0.582607,-0.241952,-0.375049,0.906090
8.500000,0.227342,-0.469566,-0.242224,-0.480676,0.849857
9.000000,0.220581,-0.462892,-0.242311,-0.578178,0.785807
9.500000,0.331639,-0.573754,-0.242115,-0.671767,0.711596
10.000000,0.406437,-0.648361,-0.241924,-0.757544,0.622299
10.500000,0.348601,-0.590574,-0.241973,-0.827843,0.520147
11.000000,0.235648,-0.477852,-0.242204,-0.881484,0.413246
11.500000,0.225120,-0.467426,-0.242306,-0.924127,0.304817
12.000000,0.334523,-0.576649,-0.242126,-0.957519,0.190540
12.500000,0.412200,-0.654102,-0.241902,-0.975864,0.068240
13.000000,0.352442,-0.594411,-0.241970,-0.974213,-0.055644
13.500000,0.240162,-0.482368,-0.242206,-0.956150,-0.173826
14.000000,0.232337,-0.474630,-0.242293,-0.928203,-0.286903
14.500000,0.334353,-0.576513,-0.242161,-0.889558,-0.399469
15.000000,0.410269,-0.652182,-0.241913,-0.834015,-0.509781
15.500000,0.347598,-0.589569,-0.241971,-0.761202,-0.609871
16.000000,0.232702,-0.474929,-0.242227,-0.678325,-0.695760
16.500000,0.226511,-0.468817,-0.242306,-0.590189,-0.771604
17.000000,0.336423,-0.578549,-0.242126,-0.493508,-0.840790
17.500000,0.420550,-0.662443,-0.241893,-0.384168,-0.898616
18.000000,0.350646,-0.592625,-0.241979,-0.266697,-0.938377
18.500000,0.234604,-0.476819,-0.242216,-0.149182,-0.960677
19.000000,0.224254,-0.466558,-0.242304,-0.033329,-0.971896
19.500000,0.329076,-0.571200,-0.242125,0.085423,-0.972714
20.000000,0.399006,-0.640929,-0.241923,0.207857,-0.957002
20.500000,0.335131,-0.577121,-0.241990,0.326434,-0.921618
21.000000,0.223054,-0.465284,-0.242230,0.435029,-0.871861
21.500000,0.215305,-0.457622,-0.242316,0.535822,-0.813857
22.000000,0.317390,-0.559519,-0.242129,0.633128,-0.745750
22.500000,0.396875,-0.638801,-0.241926,0.723896,-0.661979
23.000000,0.332293,-0.574270,-0.241977,0.800312,-0.564441
23.500000,0.219817,-0.462055,-0.242238,0.860164,-0.460998
24.000000,0.212351,-0.454676,-0.242325,0.908698,-0.355266
24.500000,0.324244,-0.566372,-0.242128,0.948555,-0.243085
25.000000,0.403141,-0.645055,-0.241914,0.974335,-0.121937
25.500000,0.339568,-0.581521,-0.241954,0.980438,0.002274
26.000000,0.221956,-0.464178,-0.242222,0.969671,0.121689
26.500000,0.213097,-0.455403,-0.242306,0.948394,0.236416
27.000000,0.322864,-0.564983,-0.242119,0.916403,0.351244
27.500000,0.386348,-0.628266,-0.241918,0.867864,0.465206
28.000000,0.319259,-0.561247,-0.241988,0.801393,0.570240
28.500000,0.201019,-0.443262,-0.242242,0.723880,0.661669
29.000000,0.194773,-0.437140,-0.242367,0.640528,0.742839
29.500000,0.294823,-0.536972,-0.242148,0.548270,0.817978
30.000000,0.369463,-0.611424,-0.241962,0.442878,0.882755
