t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,2.016645,-4.183220,-2.166575,1.000000,0.000000
0.200000,2.299357,-4.465650,-2.166293,0.905744,0.421573
0.400000,2.382803,-4.549061,-2.166258,0.641923,0.764380
0.600000,2.440496,-4.606723,-2.166227,0.257844,0.963473
0.800000,2.474626,-4.640837,-2.166211,-0.174652,0.981601
1.000000,2.469008,-4.635225,-2.166217,-0.574066,0.815426
1.200000,2.417520,-4.583736,-2.166216,-0.865785,0.495901
1.400000,2.366475,-4.532700,-2.166224,-0.994913,0.083298
1.600000,2.316398,-4.482654,-2.166255,-0.937245,-0.344944
1.800000,2.325683,-4.491901,-2.166219,-0.703612,-0.708489
2.000000,2.473532,-4.639713,-2.166181,-0.337613,-0.938821
2.200000,2.420967,-4.587197,-2.166230,0.091669,-0.993318
2.400000,2.423784,-4.590029,-2.166245,0.503593,-0.861104
2.600000,2.396150,-4.562394,-2.166244,0.821134,-0.567151
2.800000,2.314088,-4.480359,-2.166271,0.984455,-0.166946
3.000000,2.387065,-4.553243,-2.166178,0.962656,0.264941
3.200000,2.312939,-4.479186,-2.166247,0.760584,0.647179
3.400000,2.304066,-4.470328,-2.166262,0.415795,0.907614
3.600000,2.401219,-4.567442,-2.166223,-0.007421,0.997630
3.800000,2.454339,-4.620647,-2.166307,-0.429051,0.900353
4.000000,2.391260,-4.557478,-2.166218,-0.770388,0.634053
