t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.232722,-0.455516,-0.222794,1.000000,0.000000
0.500000,0.226804,-0.448884,-0.222081,0.993685,0.111863
1.000000,0.221928,-0.444007,-0.222079,0.974885,0.222301
1.500000,0.217951,-0.440055,-0.222103,0.943860,0.329920
2.000000,0.218742,-0.440881,-0.222138,0.901019,0.433395
2.500000,0.224432,-0.446615,-0.222182,0.846886,0.531455
3.000000,0.231065,-0.453194,-0.222129,0.782105,0.622871
3.500000,0.233399,-0.455572,-0.222173,0.707475,0.706470
4.000000,0.230933,-0.452951,-0.222018,0.623939,0.781164
4.500000,0.225479,-0.447532,-0.222053,0.532579,0.846017
5.000000,0.221133,-0.443311,-0.222177,0.434567,0.900241
5.500000,0.221252,-0.443371,-0.222119,0.331129,0.943180
6.000000,0.226302,-0.448443,-0.222141,0.223532,0.974304
6.500000,0.232517,-0.454626,-0.222110,0.113097,0.993196
7.000000,0.234541,-0.456698,-0.222157,0.001222,0.999587
7.500000,0.231724,-0.453777,-0.222054,-0.110659,0.993385
8.000000,0.226826,-0.448914,-0.222087,-0.221119,0.974693
8.500000,0.223344,-0.445488,-0.222144,-0.328770,0.943778
9.000000,0.225447,-0.447571,-0.222124,-0.432293,0.901041
9.500000,0.231694,-0.453817,-0.222122,-0.530415,0.847001
10.000000,0.238077,-0.460173,-0.222095,-0.621901,0.782302
10.500000,0.239301,-0.461340,-0.222039,-0.705572,0.707745
11.000000,0.235075,-0.457113,-0.222038,-0.780345,0.624282
11.500000,0.228218,-0.450344,-0.222127,-0.845285,0.532992
12.000000,0.223698,-0.445807,-0.222109,-0.899603,0.435044
12.500000,0.224928,-0.447044,-0.222116,-0.942646,0.331650
13.000000,0.230790,-0.452914,-0.222125,-0.973876,0.224075
13.500000,0.235413,-0.457411,-0.221997,-0.992875,0.113650
14.000000,0.234771,-0.456854,-0.222083,-0.999375,0.001778
14.500000,0.229146,-0.451242,-0.222096,-0.993285,-0.110100
15.000000,0.222756,-0.444819,-0.222063,-0.974708,-0.220563
15.500000,0.219586,-0.441683,-0.222096,-0.943908,-0.328233
16.000000,0.221413,-0.443546,-0.222133,-0.901281,-0.431792
16.500000,0.226882,-0.449018,-0.222135,-0.847340,-0.529962
17.000000,0.230970,-0.453084,-0.222114,-0.782730,-0.621502
17.500000,0.229158,-0.451249,-0.222091,-0.708256,-0.705228
18.000000,0.223467,-0.445563,-0.222095,-0.624872,-0.780061
18.500000,0.217048,-0.439131,-0.222084,-0.533657,-0.845070
19.000000,0.214423,-0.436568,-0.222144,-0.435770,-0.899471
19.500000,0.216890,-0.438986,-0.222095,-0.332421,-0.942606
20.000000,0.222878,-0.445049,-0.222171,-0.224875,-0.973932
20.500000,0.227065,-0.449163,-0.222097,-0.114470,-0.993023
21.000000,0.225401,-0.447456,-0.222055,-0.002612,-0.999613
21.500000,0.219626,-0.441704,-0.222078,0.109259,-0.993618
22.000000,0.214044,-0.436170,-0.222126,0.219723,-0.975140
22.500000,0.212441,-0.434582,-0.222141,0.327412,-0.944442
23.000000,0.215868,-0.437983,-0.222115,0.431005,-0.901913
23.500000,0.221784,-0.443928,-0.222144,0.529219,-0.848059
24.000000,0.226594,-0.448695,-0.222100,0.620805,-0.783525
24.500000,0.224962,-0.447048,-0.222086,0.704580,-0.709119
25.000000,0.219657,-0.441725,-0.222069,0.779470,-0.625804
25.500000,0.214845,-0.436969,-0.222124,0.844546,-0.534654
26.000000,0.214106,-0.436276,-0.222170,0.899024,-0.436819
26.500000,0.218801,-0.440985,-0.222184,0.942244,-0.333504
27.000000,0.225493,-0.447649,-0.222156,0.973654,-0.225978
27.500000,0.230133,-0.452253,-0.222120,0.992825,-0.115581
28.000000,0.228471,-0.450523,-0.222052,0.999495,-0.003725
28.500000,0.222602,-0.444667,-0.222065,0.993584,0.108152
29.000000,0.217583,-0.439681,-0.222099,0.975198,0.218634
29.500000,0.217282,-0.439424,-0.222142,0.944592,0.326355
30.000000,0.222099,-0.444244,-0.222146,0.902148,0.429998
