t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,2.016645,-4.423467,-2.406822,1.000000,0.000000
0.200000,2.982769,-5.388985,-2.406216,0.873081,0.473708
0.400000,3.271763,-5.677902,-2.406139,0.531895,0.831261
0.600000,3.396143,-5.802094,-2.405951,0.060390,0.980121
0.800000,3.466675,-5.872647,-2.405971,-0.424727,0.882947
1.000000,3.506602,-5.912522,-2.405919,-0.801152,0.564588
1.200000,3.325133,-5.731130,-2.405997,-0.977109,0.103193
1.400000,3.181355,-5.587368,-2.406013,-0.907913,-0.384100
1.600000,3.073193,-5.479323,-2.406130,-0.611662,-0.775051
1.800000,3.154772,-5.560880,-2.406108,-0.161513,-0.972342
2.000000,3.500142,-5.905887,-2.405745,0.330775,-0.925046
2.200000,3.239581,-5.645679,-2.406098,0.740301,-0.648909
2.400000,3.186364,-5.592492,-2.406128,0.964131,-0.208905
2.600000,3.097282,-5.503277,-2.405995,0.947639,0.284057
2.800000,3.023046,-5.429231,-2.406185,0.694637,0.705526
3.000000,3.139690,-5.545493,-2.405803,0.266192,0.952677
3.200000,3.000141,-5.406272,-2.406131,-0.225680,0.963137
3.400000,3.234570,-5.640731,-2.406162,-0.659717,0.731890
3.600000,3.324992,-5.731067,-2.406074,-0.930545,0.317098
3.800000,3.438304,-5.844450,-2.406145,-0.967342,-0.175921
4.000000,3.055254,-5.461273,-2.406019,-0.763742,-0.624863
