t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.251245,-0.440575,-0.189330,1.000000,0.000000
0.500000,0.226936,-0.416003,-0.189068,0.992363,0.100821
1.000000,0.251118,-0.440318,-0.189200,0.973309,0.199848
1.500000,0.282413,-0.471558,-0.189145,0.944392,0.294525
2.000000,0.303374,-0.492146,-0.188772,0.907634,0.384271
2.500000,0.301356,-0.490106,-0.188749,0.864300,0.469703
3.000000,0.278357,-0.466911,-0.188554,0.814514,0.551830
3.500000,0.238684,-0.426988,-0.188304,0.757235,0.630660
4.000000,0.196385,-0.384950,-0.188565,0.691001,0.705268
4.500000,0.167953,-0.356667,-0.188714,0.615395,0.773594
5.000000,0.161794,-0.350811,-0.189016,0.531261,0.833135
5.500000,0.179389,-0.368590,-0.189201,0.441048,0.881737
6.000000,0.210411,-0.399660,-0.189249,0.347270,0.918913
6.500000,0.250999,-0.440097,-0.189098,0.252593,0.945594
7.000000,0.270842,-0.459696,-0.188854,0.157990,0.962907
7.500000,0.269505,-0.458150,-0.188645,0.063302,0.972503
8.000000,0.244369,-0.432944,-0.188575,-0.032532,0.974636
8.500000,0.211456,-0.400003,-0.188548,-0.129808,0.968589
9.000000,0.174493,-0.363191,-0.188698,-0.227862,0.952293
9.500000,0.151425,-0.340289,-0.188863,-0.325244,0.924270
10.000000,0.150241,-0.339290,-0.189049,-0.419046,0.884183
10.500000,0.171137,-0.360239,-0.189102,-0.506688,0.833125
11.000000,0.200361,-0.389290,-0.188929,-0.586375,0.773262
11.500000,0.226219,-0.415243,-0.189024,-0.658309,0.707042
12.000000,0.237494,-0.426024,-0.188530,-0.722738,0.636345
12.500000,0.231292,-0.420212,-0.188920,-0.781287,0.561254
13.000000,0.214759,-0.403308,-0.188549,-0.834224,0.481434
13.500000,0.179038,-0.367654,-0.188616,-0.880506,0.395470
14.000000,0.148813,-0.337529,-0.188716,-0.918508,0.303237
14.500000,0.133153,-0.322067,-0.188915,-0.945861,0.205683
15.000000,0.136746,-0.325941,-0.189195,-0.960903,0.105101
15.500000,0.160786,-0.350227,-0.189441,-0.963560,0.004400
16.000000,0.199500,-0.388835,-0.189335,-0.955213,-0.093820
16.500000,0.221901,-0.411122,-0.189222,-0.937217,-0.188430
17.000000,0.234764,-0.423781,-0.189017,-0.911850,-0.279722
17.500000,0.230507,-0.419220,-0.188712,-0.879772,-0.368383
18.000000,0.205179,-0.393788,-0.188609,-0.840098,-0.455139
18.500000,0.170045,-0.358514,-0.188468,-0.791718,-0.539180
19.000000,0.135819,-0.324530,-0.188711,-0.732770,-0.619212
19.500000,0.122300,-0.311353,-0.189053,-0.663645,-0.692895
20.000000,0.129266,-0.318389,-0.189123,-0.585886,-0.757294
20.500000,0.153246,-0.342425,-0.189179,-0.501782,-0.811437
21.000000,0.184358,-0.373680,-0.189322,-0.414214,-0.855083
21.500000,0.210622,-0.399587,-0.188966,-0.325075,-0.889263
22.000000,0.210995,-0.399671,-0.188676,-0.234646,-0.915306
22.500000,0.194764,-0.383385,-0.188620,-0.142221,-0.934370
23.000000,0.168091,-0.356846,-0.188755,-0.047070,-0.946001
23.500000,0.136894,-0.325490,-0.188596,0.050697,-0.948524
24.000000,0.108527,-0.297468,-0.188941,0.150345,-0.939766
24.500000,0.099884,-0.288889,-0.189005,0.249694,-0.918888
25.000000,0.113155,-0.302293,-0.189138,0.345390,-0.886308
25.500000,0.139487,-0.328821,-0.189334,0.435261,-0.843172
26.000000,0.177517,-0.366697,-0.189179,0.517917,-0.792123
26.500000,0.202135,-0.391269,-0.189134,0.593704,-0.734740
27.000000,0.216287,-0.405095,-0.188808,0.663743,-0.672355
27.500000,0.206676,-0.395340,-0.188665,0.728855,-0.604309
28.000000,0.177207,-0.365816,-0.188609,0.788749,-0.529700
28.500000,0.146556,-0.335054,-0.188498,0.842127,-0.447616
29.000000,0.124881,-0.313658,-0.188777,0.886686,-0.358139
29.500000,0.115396,-0.304444,-0.189049,0.919818,-0.262888
30.000000,0.130713,-0.320010,-0.189297,0.941139,-0.164383
