t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.251245,-0.517812,-0.266567,1.000000,0.000000
0.500000,0.240586,-0.504338,-0.263752,0.981362,0.129881
1.000000,0.102398,-0.368002,-0.265604,0.948268,0.242680
1.500000,0.213987,-0.481795,-0.267808,0.916265,0.355548
2.000000,0.408024,-0.673317,-0.265293,0.863837,0.478571
2.500000,0.318861,-0.581691,-0.262830,0.781893,0.586394
3.000000,0.138899,-0.404245,-0.265346,0.695899,0.669559
3.500000,0.250463,-0.518235,-0.267772,0.611781,0.751646
4.000000,0.457636,-0.723047,-0.265411,0.506162,0.833171
4.500000,0.363403,-0.626015,-0.262612,0.381670,0.887337
5.000000,0.163753,-0.428787,-0.265034,0.265042,0.916565
5.500000,0.260555,-0.528495,-0.267939,0.152286,0.944909
6.000000,0.496159,-0.761594,-0.265435,0.021265,0.962842
6.500000,0.400821,-0.663266,-0.262444,-0.114352,0.948206
7.000000,0.187332,-0.452130,-0.264798,-0.230619,0.914575
7.500000,0.276093,-0.543933,-0.267840,-0.341901,0.881903
8.000000,0.521348,-0.786753,-0.265405,-0.464089,0.832817
8.500000,0.432132,-0.693753,-0.261621,-0.575534,0.752985
9.000000,0.196173,-0.460912,-0.264739,-0.660266,0.665476
9.500000,0.273358,-0.541243,-0.267885,-0.739427,0.582098
10.000000,0.504727,-0.770408,-0.265681,-0.820443,0.480517
10.500000,0.430595,-0.692948,-0.262354,-0.877414,0.356883
11.000000,0.209516,-0.473992,-0.264476,-0.905771,0.238250
11.500000,0.273829,-0.541536,-0.267707,-0.930719,0.126321
12.000000,0.519032,-0.784916,-0.265884,-0.949793,-0.001422
12.500000,0.468507,-0.730686,-0.262179,-0.937822,-0.138027
13.000000,0.204931,-0.469386,-0.264455,-0.903455,-0.256620
13.500000,0.255198,-0.522927,-0.267729,-0.869179,-0.365090
14.000000,0.478488,-0.744214,-0.265726,-0.823135,-0.483968
14.500000,0.425183,-0.687791,-0.262608,-0.745941,-0.595959
15.000000,0.199745,-0.463921,-0.264176,-0.655795,-0.680783
15.500000,0.228555,-0.496096,-0.267542,-0.571129,-0.756398
16.000000,0.434151,-0.699971,-0.265820,-0.473113,-0.835441
16.500000,0.427390,-0.689976,-0.262586,-0.350738,-0.893761
17.000000,0.199308,-0.463291,-0.263983,-0.229292,-0.921892
17.500000,0.196861,-0.464328,-0.267468,-0.118541,-0.943530
18.000000,0.413577,-0.679588,-0.266012,0.004822,-0.962126
18.500000,0.406751,-0.670322,-0.263571,0.139399,-0.952412
19.000000,0.216176,-0.480065,-0.263889,0.258491,-0.914679
19.500000,0.188391,-0.455701,-0.267310,0.364639,-0.875466
20.000000,0.423641,-0.691113,-0.267471,0.479359,-0.828899
20.500000,0.468778,-0.731781,-0.263003,0.592311,-0.752232
21.000000,0.242860,-0.506267,-0.263407,0.678353,-0.658952
21.500000,0.193299,-0.460524,-0.267225,0.750067,-0.571236
22.000000,0.434643,-0.701817,-0.267174,0.825306,-0.473883
22.500000,0.522181,-0.785095,-0.262913,0.885168,-0.351101
23.000000,0.273854,-0.536877,-0.263023,0.913489,-0.225701
23.500000,0.205433,-0.472523,-0.267090,0.930784,-0.113006
24.000000,0.448921,-0.716373,-0.267452,0.946924,0.008328
24.500000,0.552676,-0.815200,-0.262524,0.938060,0.145011
25.000000,0.281601,-0.544749,-0.263149,0.900200,0.269440
25.500000,0.203780,-0.470857,-0.267077,0.857992,0.376181
26.000000,0.424565,-0.691339,-0.266774,0.812024,0.488771
26.500000,0.505298,-0.768577,-0.263279,0.737872,0.602847
27.000000,0.273454,-0.536301,-0.262847,0.642546,0.691912
27.500000,0.179275,-0.446079,-0.266804,0.551785,0.762611
28.000000,0.391263,-0.658438,-0.267175,0.456193,0.836022
28.500000,0.470730,-0.734602,-0.263873,0.336016,0.898179
29.000000,0.262594,-0.525664,-0.263070,0.208448,0.927886
29.500000,0.164822,-0.431475,-0.266653,0.093866,0.941723
30.000000,0.377067,-0.644030,-0.266962,-0.025639,0.956557
