t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.251245,-0.397608,-0.146363,1.000000,0.000000
0.500000,0.234143,-0.380539,-0.146396,0.985588,0.090656
1.000000,0.260315,-0.406912,-0.146596,0.956326,0.180396
1.500000,0.299397,-0.446058,-0.146661,0.915559,0.261260
2.000000,0.339310,-0.485848,-0.146538,0.868398,0.330382
2.500000,0.369745,-0.516248,-0.146503,0.820101,0.388095
3.000000,0.386057,-0.532368,-0.146311,0.775040,0.437408
3.500000,0.383569,-0.529618,-0.146049,0.734998,0.482452
4.000000,0.360286,-0.506197,-0.145911,0.698890,0.528275
4.500000,0.322568,-0.468299,-0.145731,0.663942,0.578719
5.000000,0.278648,-0.424453,-0.145805,0.625411,0.635572
5.500000,0.226865,-0.372641,-0.145776,0.578888,0.696306
6.000000,0.182642,-0.328554,-0.145912,0.519769,0.758208
6.500000,0.149460,-0.295403,-0.145942,0.448048,0.815645
7.000000,0.128990,-0.275153,-0.146162,0.363184,0.861607
7.500000,0.128656,-0.275007,-0.146351,0.269240,0.892910
8.000000,0.143735,-0.290246,-0.146511,0.171269,0.907522
8.500000,0.176047,-0.322766,-0.146719,0.076908,0.906144
9.000000,0.220705,-0.367380,-0.146675,-0.008611,0.889785
9.500000,0.260147,-0.406751,-0.146604,-0.084036,0.864083
10.000000,0.288506,-0.434898,-0.146392,-0.148637,0.834629
10.500000,0.302766,-0.448996,-0.146229,-0.204888,0.806213
11.000000,0.289865,-0.435743,-0.145878,-0.256971,0.780809
11.500000,0.274212,-0.420244,-0.146032,-0.311463,0.760096
12.000000,0.244926,-0.390786,-0.145860,-0.369568,0.741187
12.500000,0.218707,-0.364768,-0.146062,-0.435527,0.719726
13.000000,0.187830,-0.333628,-0.145798,-0.506961,0.691917
13.500000,0.148534,-0.294464,-0.145931,-0.580536,0.650793
14.000000,0.118863,-0.264887,-0.146023,-0.652113,0.595128
14.500000,0.103796,-0.249983,-0.146187,-0.715949,0.524736
15.000000,0.105398,-0.251774,-0.146376,-0.766628,0.442661
15.500000,0.122928,-0.269491,-0.146562,-0.801241,0.353934
16.000000,0.159215,-0.305909,-0.146694,-0.819244,0.265630
16.500000,0.192176,-0.338817,-0.146641,-0.821272,0.181074
17.000000,0.229145,-0.375780,-0.146634,-0.814138,0.105152
17.500000,0.265746,-0.412226,-0.146480,-0.802290,0.039654
18.000000,0.290001,-0.436471,-0.146471,-0.790474,-0.017642
18.500000,0.296002,-0.441957,-0.145955,-0.781173,-0.068448
19.000000,0.262576,-0.408419,-0.145844,-0.773899,-0.120550
19.500000,0.221075,-0.366965,-0.145890,-0.768682,-0.178548
20.000000,0.172412,-0.318223,-0.145810,-0.761359,-0.243751
20.500000,0.135484,-0.281438,-0.145954,-0.747030,-0.318271
21.000000,0.108033,-0.254034,-0.146001,-0.721991,-0.398474
21.500000,0.086277,-0.232357,-0.146080,-0.682199,-0.478558
22.000000,0.077705,-0.223957,-0.146252,-0.625742,-0.553098
22.500000,0.083623,-0.229996,-0.146374,-0.555258,-0.617503
23.000000,0.096791,-0.243260,-0.146469,-0.475070,-0.668269
23.500000,0.123667,-0.270243,-0.146576,-0.392556,-0.702179
24.000000,0.146225,-0.292672,-0.146447,-0.310749,-0.720350
24.500000,0.160790,-0.307167,-0.146378,-0.234581,-0.728526
25.000000,0.179150,-0.325492,-0.146343,-0.167720,-0.731004
25.500000,0.194795,-0.341291,-0.146495,-0.108185,-0.732834
26.000000,0.215850,-0.362116,-0.146266,-0.055083,-0.737872
26.500000,0.215379,-0.361634,-0.146255,-0.001859,-0.745931
27.000000,0.203816,-0.349785,-0.145969,0.055453,-0.756948
27.500000,0.182740,-0.328711,-0.145971,0.121139,-0.767016
28.000000,0.146579,-0.292517,-0.145938,0.195202,-0.770659
28.500000,0.115279,-0.261146,-0.145867,0.277369,-0.763328
29.000000,0.089696,-0.235704,-0.146008,0.363189,-0.740636
29.500000,0.076706,-0.222913,-0.146207,0.447227,-0.700125
30.000000,0.076162,-0.222476,-0.146314,0.524781,-0.644965
