t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.251245,-0.473789,-0.222544,1.000000,0.000000
0.500000,0.232931,-0.454657,-0.221726,0.993404,0.112913
1.000000,0.221319,-0.443046,-0.221727,0.974081,0.224261
1.500000,0.212421,-0.434248,-0.221827,0.942376,0.332605
2.000000,0.214646,-0.436488,-0.221842,0.898778,0.436683
2.500000,0.226333,-0.448329,-0.221996,0.843765,0.535314
3.000000,0.241349,-0.463305,-0.221956,0.777883,0.627235
3.500000,0.246818,-0.468329,-0.221511,0.701886,0.711122
4.000000,0.237610,-0.459293,-0.221683,0.616817,0.785771
4.500000,0.222973,-0.444587,-0.221614,0.523948,0.850179
5.000000,0.214640,-0.436401,-0.221761,0.424538,0.903664
5.500000,0.219771,-0.441761,-0.221990,0.319795,0.945685
6.000000,0.235568,-0.457523,-0.221955,0.210897,0.975745
6.500000,0.250772,-0.472578,-0.221806,0.099144,0.993312
7.000000,0.253478,-0.475109,-0.221632,-0.013987,0.998008
7.500000,0.244859,-0.466470,-0.221611,-0.126868,0.989769
8.000000,0.230650,-0.452391,-0.221741,-0.237941,0.968821
8.500000,0.223413,-0.445125,-0.221711,-0.345832,0.935585
9.000000,0.228111,-0.450160,-0.222049,-0.449343,0.890512
9.500000,0.241605,-0.463572,-0.221968,-0.547243,0.834057
10.000000,0.250187,-0.471930,-0.221743,-0.638226,0.766784
10.500000,0.245579,-0.467122,-0.221543,-0.720960,0.689532
11.000000,0.232672,-0.454107,-0.221435,-0.794279,0.603417
11.500000,0.219567,-0.441148,-0.221581,-0.857291,0.509685
12.000000,0.213073,-0.434717,-0.221644,-0.909330,0.409568
12.500000,0.219994,-0.442096,-0.222101,-0.949891,0.304237
13.000000,0.230696,-0.452608,-0.221913,-0.978375,0.194906
13.500000,0.236382,-0.458173,-0.221791,-0.994265,0.082910
14.000000,0.231269,-0.452966,-0.221697,-0.997243,-0.030198
14.500000,0.218349,-0.440006,-0.221657,-0.987321,-0.142807
15.000000,0.204385,-0.426221,-0.221836,-0.964764,-0.253420
15.500000,0.201500,-0.423518,-0.222018,-0.930016,-0.360730
16.000000,0.209820,-0.431839,-0.222019,-0.883467,-0.463509
16.500000,0.221561,-0.443565,-0.222004,-0.825554,-0.560510
17.000000,0.226604,-0.448505,-0.221901,-0.756910,-0.650372
17.500000,0.220576,-0.442360,-0.221783,-0.678435,-0.731784
18.000000,0.205850,-0.427498,-0.221648,-0.591289,-0.803632
18.500000,0.195803,-0.417587,-0.221784,-0.496724,-0.865120
19.000000,0.197805,-0.419747,-0.221942,-0.395924,-0.915613
19.500000,0.209701,-0.431821,-0.222120,-0.290017,-0.954519
20.000000,0.222894,-0.444897,-0.222003,-0.180250,-0.981248
20.500000,0.228463,-0.450251,-0.221789,-0.068036,-0.995300
21.000000,0.220925,-0.442678,-0.221753,0.045031,-0.996430
21.500000,0.207664,-0.429364,-0.221699,0.157350,-0.984710
22.000000,0.198763,-0.420536,-0.221772,0.267506,-0.960450
22.500000,0.202234,-0.424214,-0.221979,0.374241,-0.924047
23.000000,0.215281,-0.437420,-0.222139,0.476315,-0.875866
23.500000,0.227866,-0.449745,-0.221879,0.572396,-0.816372
24.000000,0.230322,-0.452348,-0.222026,0.661122,-0.746225
24.500000,0.223086,-0.444699,-0.221612,0.741194,-0.666419
25.000000,0.210386,-0.432206,-0.221820,0.811624,-0.578138
25.500000,0.205153,-0.427101,-0.221948,0.871649,-0.482610
26.000000,0.211666,-0.433553,-0.221886,0.920631,-0.380977
26.500000,0.225069,-0.447088,-0.222020,0.957944,-0.274374
27.000000,0.238641,-0.460484,-0.221843,0.982978,-0.164089
27.500000,0.237490,-0.459194,-0.221704,0.995249,-0.051600
28.000000,0.225012,-0.446715,-0.221703,0.994596,0.061468
28.500000,0.212530,-0.434254,-0.221725,0.981175,0.173571
29.000000,0.209296,-0.431103,-0.221807,0.955288,0.283365
29.500000,0.216218,-0.438188,-0.221971,0.917274,0.389598
30.000000,0.229055,-0.450962,-0.221908,0.867514,0.491010
