t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,2.016645,-3.505242,-1.488597,1.000000,0.000000
0.200000,1.631242,-3.119765,-1.488523,0.945956,0.307445
0.400000,1.478461,-2.966988,-1.488527,0.797566,0.586150
0.600000,1.413464,-2.902060,-1.488596,0.569420,0.805445
0.800000,1.359709,-2.848288,-1.488578,0.284632,0.941434
1.000000,1.306367,-2.794895,-1.488528,-0.027326,0.980023
1.200000,1.270548,-2.759136,-1.488588,-0.337300,0.917672
1.400000,1.275291,-2.763884,-1.488593,-0.611384,0.761575
1.600000,1.373547,-2.862093,-1.488547,-0.821830,0.528982
1.800000,1.362581,-2.851168,-1.488587,-0.945710,0.241728
2.000000,1.180671,-2.669262,-1.488591,-0.969595,-0.070451
2.200000,1.208142,-2.696741,-1.488599,-0.895435,-0.377173
2.400000,1.217766,-2.706360,-1.488594,-0.728561,-0.643653
2.600000,1.220896,-2.709459,-1.488563,-0.486028,-0.843171
2.800000,1.315006,-2.803609,-1.488603,-0.193223,-0.956238
3.000000,1.282821,-2.771384,-1.488563,0.120009,-0.968959
3.200000,1.308911,-2.797513,-1.488602,0.422784,-0.882103
3.400000,1.462640,-2.951291,-1.488651,0.683220,-0.705507
3.600000,1.408465,-2.897074,-1.488609,0.871419,-0.455049
3.800000,1.414715,-2.903287,-1.488572,0.971401,-0.157310
4.000000,1.355321,-2.843925,-1.488604,0.971494,0.158699
