t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.223370,-0.433109,-0.209739,1.000000,0.000000
0.500000,0.216301,-0.426038,-0.209737,0.993811,0.105819
1.000000,0.233359,-0.443100,-0.209741,0.976058,0.210068
1.500000,0.251690,-0.461428,-0.209739,0.947553,0.311263
2.000000,0.257987,-0.467715,-0.209728,0.909139,0.408606
2.500000,0.246651,-0.456372,-0.209722,0.861301,0.501631
3.000000,0.222280,-0.432000,-0.209720,0.804123,0.589753
3.500000,0.196898,-0.406621,-0.209722,0.737599,0.671938
4.000000,0.183078,-0.392808,-0.209730,0.662090,0.746740
4.500000,0.187343,-0.397081,-0.209738,0.578591,0.812699
5.000000,0.205900,-0.415642,-0.209742,0.488611,0.868777
5.500000,0.227686,-0.437427,-0.209741,0.393746,0.914600
6.000000,0.239955,-0.449690,-0.209735,0.295251,0.950274
6.500000,0.235704,-0.445428,-0.209724,0.193885,0.975946
7.000000,0.215662,-0.425383,-0.209722,0.090138,0.991401
7.500000,0.191326,-0.401046,-0.209721,-0.015284,0.996039
8.000000,0.175188,-0.384919,-0.209731,-0.121212,0.989159
8.500000,0.175829,-0.385566,-0.209737,-0.225916,0.970451
9.000000,0.191570,-0.401313,-0.209742,-0.327626,0.940230
9.500000,0.214661,-0.424404,-0.209743,-0.424896,0.899436
10.000000,0.231223,-0.440958,-0.209735,-0.516824,0.849117
10.500000,0.230833,-0.440560,-0.209727,-0.603026,0.790023
11.000000,0.214645,-0.424368,-0.209723,-0.683101,0.722503
11.500000,0.192732,-0.402454,-0.209722,-0.756248,0.646717
12.000000,0.173773,-0.383499,-0.209726,-0.821183,0.562998
12.500000,0.170000,-0.379735,-0.209736,-0.876571,0.472260
13.000000,0.182964,-0.392706,-0.209742,-0.921378,0.376026
13.500000,0.204290,-0.414034,-0.209743,-0.955214,0.275995
14.000000,0.224321,-0.434062,-0.209741,-0.978284,0.173650
14.500000,0.232589,-0.442309,-0.209720,-0.990923,0.069952
15.000000,0.220074,-0.429796,-0.209722,-0.993160,-0.034567
15.500000,0.197055,-0.406775,-0.209720,-0.984694,-0.139315
16.000000,0.176272,-0.385996,-0.209724,-0.964998,-0.243239
16.500000,0.168194,-0.377928,-0.209734,-0.933778,-0.344772
17.000000,0.177558,-0.387298,-0.209740,-0.891367,-0.442121
17.500000,0.197183,-0.406927,-0.209744,-0.838698,-0.533807
18.000000,0.219588,-0.429326,-0.209739,-0.777074,-0.618879
18.500000,0.228772,-0.438505,-0.209733,-0.707484,-0.696894
19.000000,0.223595,-0.433320,-0.209726,-0.630555,-0.767618
19.500000,0.203548,-0.413267,-0.209720,-0.546546,-0.830444
20.000000,0.181388,-0.391111,-0.209723,-0.455778,-0.884416
20.500000,0.169686,-0.379417,-0.209731,-0.359148,-0.928293
21.000000,0.175503,-0.385242,-0.209739,-0.258108,-0.961084
21.500000,0.195459,-0.405203,-0.209744,-0.154452,-0.982377
22.000000,0.219536,-0.429278,-0.209743,-0.049800,-0.992400
22.500000,0.230868,-0.440602,-0.209734,0.054773,-0.991641
23.000000,0.227639,-0.437366,-0.209727,0.158606,-0.980536
23.500000,0.209041,-0.418760,-0.209719,0.261145,-0.959002
24.000000,0.184927,-0.394647,-0.209719,0.361511,-0.926683
24.500000,0.168261,-0.377989,-0.209728,0.458330,-0.883336
25.000000,0.169196,-0.378934,-0.209738,0.549919,-0.829322
25.500000,0.185764,-0.395510,-0.209745,0.634697,-0.765624
26.000000,0.210322,-0.420065,-0.209743,0.711626,-0.693621
26.500000,0.227246,-0.436984,-0.209738,0.780289,-0.614531
27.000000,0.227268,-0.436997,-0.209729,0.840571,-0.529188
27.500000,0.214439,-0.424162,-0.209723,0.892211,-0.438066
28.000000,0.192215,-0.401937,-0.209723,0.934433,-0.341541
28.500000,0.176994,-0.386723,-0.209729,0.966224,-0.240433
29.000000,0.174927,-0.384654,-0.209727,0.986564,-0.136160
29.500000,0.189778,-0.399522,-0.209744,0.995059,-0.030413
30.000000,0.213122,-0.422865,-0.209743,0.991976,0.075044
