t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,2.006105,-3.680333,-1.674228,1.000000,0.000000
0.200000,1.706290,-3.380456,-1.674166,0.939598,0.335260
0.400000,1.600099,-3.274276,-1.674177,0.769128,0.632028
0.600000,1.528502,-3.202679,-1.674177,0.508324,0.853933
0.800000,1.501219,-3.175426,-1.674207,0.187916,0.974743
1.000000,1.475783,-3.149978,-1.674195,-0.154054,0.979848
1.200000,1.486992,-3.161198,-1.674205,-0.477588,0.868904
1.400000,1.483796,-3.157965,-1.674168,-0.743657,0.654988
1.600000,1.446455,-3.120653,-1.674198,-0.921708,0.362670
1.800000,1.487647,-3.161867,-1.674221,-0.990578,0.027726
2.000000,1.520078,-3.194290,-1.674212,-0.941775,-0.310564
2.200000,1.601508,-3.275725,-1.674217,-0.781697,-0.611946
2.400000,1.565997,-3.240207,-1.674210,-0.528292,-0.840316
2.600000,1.551326,-3.225521,-1.674195,-0.212350,-0.969270
2.800000,1.437082,-3.111235,-1.674153,0.129199,-0.982722
3.000000,1.492754,-3.166960,-1.674207,0.456390,-0.880674
3.200000,1.532062,-3.206247,-1.674185,0.728738,-0.674288
3.400000,1.557393,-3.231573,-1.674180,0.914925,-0.387541
3.600000,1.591063,-3.265271,-1.674208,0.992854,-0.054755
3.800000,1.622000,-3.296246,-1.674246,0.953292,0.284894
4.000000,1.617074,-3.291262,-1.674188,0.800905,0.590524
