t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,2.006105,-3.857186,-1.851081,1.000000,0.000000
0.200000,1.837081,-3.688109,-1.851027,0.930646,0.364427
0.400000,1.782722,-3.633753,-1.851031,0.732966,0.678746
0.600000,1.743596,-3.594623,-1.851027,0.434161,0.899236
0.800000,1.734662,-3.585712,-1.851050,0.075499,0.995478
1.000000,1.724816,-3.575853,-1.851037,-0.293393,0.954076
1.200000,1.730838,-3.581881,-1.851043,-0.621668,0.780792
1.400000,1.725374,-3.576398,-1.851024,-0.863805,0.499595
1.600000,1.706689,-3.557728,-1.851039,-0.986531,0.149158
1.800000,1.730059,-3.581115,-1.851056,-0.972879,-0.221806
2.000000,1.748224,-3.599274,-1.851050,-0.824657,-0.562126
2.200000,1.792534,-3.643581,-1.851048,-0.562509,-0.824720
2.400000,1.768877,-3.619920,-1.851043,-0.222431,-0.973165
2.600000,1.758415,-3.609454,-1.851039,0.148413,-0.987135
2.800000,1.700495,-3.551510,-1.851015,0.498837,-0.864497
3.000000,1.750937,-3.601982,-1.851045,0.780554,-0.622534
3.200000,1.769375,-3.620405,-1.851031,0.954230,-0.294520
3.400000,1.784061,-3.635084,-1.851022,0.996066,0.074333
3.600000,1.799288,-3.650328,-1.851040,0.900261,0.432931
3.800000,1.809194,-3.660256,-1.851062,0.680027,0.731804
4.000000,1.789892,-3.640925,-1.851033,0.365858,0.929498
