t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.232722,-0.394853,-0.162131,1.000000,0.000000
0.500000,0.221530,-0.383696,-0.162167,0.987549,0.092514
1.000000,0.249821,-0.412089,-0.162268,0.960279,0.183240
1.500000,0.290480,-0.452773,-0.162293,0.922052,0.265397
2.000000,0.329971,-0.492228,-0.162257,0.877899,0.336735
2.500000,0.358444,-0.520623,-0.162179,0.832772,0.398103
3.000000,0.368274,-0.530344,-0.162070,0.790080,0.452773
3.500000,0.357538,-0.519504,-0.161966,0.750708,0.505204
4.000000,0.326181,-0.488038,-0.161857,0.712958,0.559517
4.500000,0.281053,-0.442859,-0.161806,0.673057,0.617993
5.000000,0.230158,-0.391954,-0.161796,0.626146,0.680528
5.500000,0.179165,-0.341036,-0.161871,0.567908,0.744112
6.000000,0.141607,-0.303538,-0.161931,0.496841,0.804273
6.500000,0.120710,-0.282742,-0.162032,0.412888,0.855315
7.000000,0.121334,-0.283487,-0.162153,0.320141,0.893129
7.500000,0.139640,-0.301854,-0.162213,0.223457,0.913950
8.000000,0.171278,-0.333521,-0.162244,0.128247,0.918932
8.500000,0.210736,-0.373062,-0.162326,0.039482,0.911387
9.000000,0.256362,-0.418628,-0.162266,-0.039114,0.895280
9.500000,0.283664,-0.445835,-0.162171,-0.108949,0.875126
10.000000,0.294420,-0.456509,-0.162089,-0.172660,0.855594
10.500000,0.280980,-0.442956,-0.161976,-0.234495,0.838053
11.000000,0.262091,-0.424014,-0.161923,-0.299247,0.822638
11.500000,0.234250,-0.396191,-0.161940,-0.369237,0.805802
12.000000,0.190345,-0.352197,-0.161851,-0.444078,0.782530
12.500000,0.146594,-0.308485,-0.161891,-0.522844,0.747456
13.000000,0.113686,-0.275651,-0.161965,-0.601167,0.697956
13.500000,0.098425,-0.260475,-0.162050,-0.673421,0.633713
14.000000,0.102561,-0.264723,-0.162161,-0.734595,0.556742
14.500000,0.125558,-0.287804,-0.162246,-0.780767,0.472054
15.000000,0.154722,-0.316929,-0.162207,-0.810873,0.384302
15.500000,0.183817,-0.346070,-0.162253,-0.828447,0.299065
16.000000,0.220379,-0.382599,-0.162220,-0.836687,0.221274
16.500000,0.240286,-0.402508,-0.162222,-0.839916,0.150214
17.000000,0.255233,-0.417402,-0.162169,-0.843430,0.084698
17.500000,0.269941,-0.432044,-0.162103,-0.849926,0.021528
18.000000,0.248084,-0.410021,-0.161937,-0.857086,-0.043651
18.500000,0.215048,-0.376952,-0.161904,-0.863134,-0.115779
19.000000,0.174615,-0.336465,-0.161850,-0.863800,-0.195595
19.500000,0.135219,-0.297125,-0.161906,-0.853552,-0.282439
20.000000,0.105526,-0.267504,-0.161978,-0.828866,-0.372290
20.500000,0.093738,-0.255805,-0.162068,-0.788347,-0.460191
21.000000,0.099476,-0.261646,-0.162171,-0.732904,-0.540347
21.500000,0.126195,-0.288471,-0.162277,-0.667343,-0.608073
22.000000,0.169324,-0.331590,-0.162266,-0.596080,-0.660203
22.500000,0.203596,-0.365920,-0.162324,-0.523077,-0.699756
23.000000,0.241468,-0.403727,-0.162260,-0.454637,-0.729447
23.500000,0.277538,-0.439746,-0.162208,-0.392457,-0.753920
24.000000,0.286807,-0.448840,-0.162033,-0.334901,-0.776565
24.500000,0.285884,-0.447928,-0.162044,-0.278593,-0.801900
25.000000,0.257319,-0.419127,-0.161808,-0.220392,-0.828821
25.500000,0.198174,-0.359927,-0.161753,-0.153855,-0.854593
26.000000,0.148634,-0.310506,-0.161872,-0.076425,-0.876848
26.500000,0.112419,-0.274351,-0.161932,0.010822,-0.890673
27.000000,0.088252,-0.250261,-0.162009,0.104100,-0.890699
27.500000,0.082837,-0.244944,-0.162106,0.200106,-0.874269
28.000000,0.093660,-0.255835,-0.162175,0.291841,-0.842348
28.500000,0.119431,-0.281667,-0.162236,0.374095,-0.797490
29.000000,0.155152,-0.317432,-0.162280,0.443731,-0.744099
29.500000,0.190631,-0.352842,-0.162211,0.500438,-0.687194
30.000000,0.213949,-0.376120,-0.162172,0.547280,-0.631207
