t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,2.016645,-4.006402,-1.989757,1.000000,0.000000
0.200000,1.996973,-3.986570,-1.989597,0.921569,0.388067
0.400000,1.986095,-3.975667,-1.989572,0.698627,0.715281
0.600000,2.002133,-3.991733,-1.989600,0.366146,0.930308
0.800000,2.006918,-3.996491,-1.989573,-0.023718,0.999400
1.000000,1.980013,-3.969589,-1.989577,-0.409807,0.911719
1.200000,1.956475,-3.946054,-1.989580,-0.731596,0.681020
1.400000,1.936381,-3.925973,-1.989592,-0.938587,0.343523
1.600000,1.942390,-3.931970,-1.989581,-0.998298,-0.047828
1.800000,1.934352,-3.923916,-1.989565,-0.901364,-0.431668
2.000000,1.941288,-3.930893,-1.989605,-0.662990,-0.747773
2.200000,1.964098,-3.953694,-1.989597,-0.320593,-0.946571
2.400000,1.981491,-3.971081,-1.989590,0.072117,-0.996850
2.600000,1.982824,-3.972414,-1.989590,0.453552,-0.890712
2.800000,1.969843,-3.959441,-1.989598,0.763881,-0.644832
3.000000,1.972865,-3.962447,-1.989582,0.954411,-0.297765
3.200000,1.971849,-3.961463,-1.989615,0.995254,0.096037
3.400000,1.992829,-3.982436,-1.989608,0.879992,0.474809
3.600000,2.006936,-3.996530,-1.989594,0.626712,0.779150
3.800000,2.017234,-4.006822,-1.989589,0.275158,0.961297
4.000000,2.019849,-4.009429,-1.989579,-0.119551,0.992683
