t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.232722,-0.415509,-0.182787,1.000000,0.000000
0.500000,0.220100,-0.402911,-0.182811,0.991583,0.098717
1.000000,0.247928,-0.430825,-0.182897,0.971002,0.195201
1.500000,0.284028,-0.466925,-0.182897,0.940774,0.286093
2.000000,0.310692,-0.493499,-0.182807,0.903927,0.370825
2.500000,0.316553,-0.499220,-0.182667,0.862594,0.450683
3.000000,0.296896,-0.479458,-0.182562,0.817109,0.527715
3.500000,0.257871,-0.440344,-0.182473,0.765988,0.603321
4.000000,0.210143,-0.392621,-0.182477,0.706928,0.677234
4.500000,0.169681,-0.352234,-0.182553,0.638079,0.747200
5.000000,0.148499,-0.331184,-0.182685,0.559068,0.809857
5.500000,0.149848,-0.332639,-0.182791,0.471583,0.861859
6.000000,0.175888,-0.358781,-0.182893,0.379188,0.901574
6.500000,0.211123,-0.394009,-0.182885,0.285346,0.929018
7.000000,0.250134,-0.433071,-0.182937,0.192952,0.946470
7.500000,0.269007,-0.451771,-0.182764,0.102831,0.956092
8.000000,0.265541,-0.448148,-0.182607,0.013716,0.960225
8.500000,0.244674,-0.427290,-0.182616,-0.076390,0.959376
9.000000,0.208264,-0.390768,-0.182504,-0.168512,0.951919
9.500000,0.165404,-0.347946,-0.182541,-0.263050,0.934845
10.000000,0.136105,-0.318743,-0.182638,-0.358046,0.905948
10.500000,0.126617,-0.309358,-0.182740,-0.450012,0.864020
11.000000,0.142577,-0.325424,-0.182847,-0.535599,0.810482
11.500000,0.176597,-0.359549,-0.182952,-0.611964,0.748140
12.000000,0.219533,-0.402440,-0.182907,-0.678098,0.680476
12.500000,0.250289,-0.433115,-0.182826,-0.735650,0.609830
13.000000,0.260047,-0.442738,-0.182691,-0.786953,0.537373
13.500000,0.245698,-0.428205,-0.182507,-0.833837,0.462306
14.000000,0.211991,-0.394532,-0.182541,-0.876749,0.382434
14.500000,0.170072,-0.352591,-0.182519,-0.914033,0.296143
15.000000,0.130472,-0.313062,-0.182590,-0.942567,0.202696
15.500000,0.113473,-0.296191,-0.182717,-0.959931,0.103564
16.000000,0.119986,-0.302795,-0.182809,-0.964185,0.002671
16.500000,0.142245,-0.325161,-0.182915,-0.955080,-0.096638
17.000000,0.177116,-0.360054,-0.182938,-0.935127,-0.191232
17.500000,0.221484,-0.404468,-0.182984,-0.907568,-0.279773
18.000000,0.244512,-0.427293,-0.182782,-0.874297,-0.362704
18.500000,0.245577,-0.428244,-0.182667,-0.836598,-0.442555
19.000000,0.226802,-0.409337,-0.182535,-0.793879,-0.520881
19.500000,0.190373,-0.372890,-0.182518,-0.743642,-0.598218
20.000000,0.150886,-0.333429,-0.182543,-0.683764,-0.673020
20.500000,0.125847,-0.308478,-0.182631,-0.613222,-0.742468
21.000000,0.119999,-0.302784,-0.182785,-0.532870,-0.802904
21.500000,0.140260,-0.323164,-0.182904,-0.445979,-0.851813
22.000000,0.178189,-0.361089,-0.182900,-0.356120,-0.887954
22.500000,0.212385,-0.395331,-0.182946,-0.265585,-0.913180
23.000000,0.242117,-0.424950,-0.182833,-0.176785,-0.930150
23.500000,0.260269,-0.443002,-0.182733,-0.089348,-0.941366
24.000000,0.245429,-0.427971,-0.182542,-0.001536,-0.947279
24.500000,0.218662,-0.401235,-0.182574,0.088886,-0.947574
25.000000,0.177203,-0.359673,-0.182470,0.181791,-0.939528
25.500000,0.134883,-0.317427,-0.182543,0.276736,-0.919748
26.000000,0.117724,-0.300432,-0.182708,0.371041,-0.887183
26.500000,0.126469,-0.309299,-0.182830,0.460634,-0.842261
27.000000,0.154350,-0.337211,-0.182861,0.541896,-0.786865
27.500000,0.185800,-0.368703,-0.182903,0.614117,-0.724063
28.000000,0.218212,-0.401057,-0.182845,0.677501,-0.657577
28.500000,0.236257,-0.419005,-0.182748,0.734036,-0.588911
29.000000,0.232848,-0.415502,-0.182654,0.785847,-0.517861
29.500000,0.204279,-0.386807,-0.182528,0.833825,-0.442572
30.000000,0.164829,-0.347388,-0.182559,0.877342,-0.360747
