t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.232722,-0.437456,-0.204735,1.000000,0.000000
0.500000,0.219689,-0.424122,-0.204432,0.993612,0.104853
1.000000,0.238616,-0.443076,-0.204460,0.975744,0.208081
1.500000,0.259856,-0.464265,-0.204410,0.947345,0.308063
2.000000,0.268570,-0.472886,-0.204316,0.909444,0.404093
2.500000,0.258402,-0.462649,-0.204247,0.862610,0.495928
3.000000,0.232053,-0.436267,-0.204215,0.806833,0.583228
3.500000,0.202395,-0.406687,-0.204292,0.741847,0.665081
4.000000,0.182636,-0.386941,-0.204305,0.667781,0.740005
4.500000,0.182414,-0.386841,-0.204427,0.585506,0.806286
5.000000,0.200295,-0.404861,-0.204567,0.496546,0.862651
5.500000,0.223399,-0.427840,-0.204440,0.402696,0.908606
6.000000,0.243181,-0.447569,-0.204388,0.305487,0.944453
6.500000,0.244340,-0.448605,-0.204266,0.205723,0.970564
7.000000,0.231009,-0.435327,-0.204318,0.103764,0.987097
7.500000,0.202848,-0.407076,-0.204228,-0.000006,0.993420
8.000000,0.178241,-0.382531,-0.204290,-0.104789,0.988711
8.500000,0.169226,-0.373679,-0.204453,-0.209026,0.972296
9.000000,0.180937,-0.385423,-0.204486,-0.310606,0.944198
9.500000,0.204101,-0.408600,-0.204500,-0.407803,0.905122
10.000000,0.228941,-0.433387,-0.204446,-0.499483,0.856417
10.500000,0.238600,-0.442901,-0.204302,-0.585201,0.799194
11.000000,0.232935,-0.437169,-0.204234,-0.664975,0.734137
11.500000,0.212727,-0.417018,-0.204291,-0.738400,0.661330
12.000000,0.186698,-0.390961,-0.204263,-0.804458,0.580755
12.500000,0.168362,-0.372706,-0.204344,-0.861768,0.492732
13.000000,0.168276,-0.372722,-0.204446,-0.908893,0.398493
13.500000,0.186260,-0.390662,-0.204402,-0.944902,0.299862
14.000000,0.210890,-0.415404,-0.204514,-0.969729,0.198663
14.500000,0.230572,-0.434999,-0.204427,-0.983907,0.096358
15.000000,0.228916,-0.433178,-0.204262,-0.987971,-0.006363
15.500000,0.212043,-0.416287,-0.204243,-0.982189,-0.109274
16.000000,0.187756,-0.391991,-0.204235,-0.966153,-0.211790
16.500000,0.163090,-0.367444,-0.204354,-0.939071,-0.312957
17.000000,0.153840,-0.358280,-0.204440,-0.900705,-0.411082
17.500000,0.166724,-0.371269,-0.204545,-0.851527,-0.504221
18.000000,0.189851,-0.394373,-0.204522,-0.792607,-0.590671
18.500000,0.214632,-0.419080,-0.204448,-0.725448,-0.669704
19.000000,0.230621,-0.434980,-0.204359,-0.651359,-0.741113
19.500000,0.225926,-0.430140,-0.204214,-0.570869,-0.804926
20.000000,0.204450,-0.408693,-0.204242,-0.484147,-0.860838
20.500000,0.179565,-0.383814,-0.204249,-0.391326,-0.908000
21.000000,0.161296,-0.365671,-0.204375,-0.293109,-0.945052
21.500000,0.163103,-0.367573,-0.204471,-0.191066,-0.970891
22.000000,0.181860,-0.386366,-0.204506,-0.087182,-0.984887
22.500000,0.205535,-0.410056,-0.204520,0.016914,-0.987389
23.000000,0.226200,-0.430587,-0.204387,0.119800,-0.979305
23.500000,0.235438,-0.439768,-0.204330,0.220912,-0.961421
24.000000,0.221319,-0.425524,-0.204204,0.319900,-0.933817
24.500000,0.198308,-0.402578,-0.204270,0.416394,-0.896241
25.000000,0.175779,-0.380057,-0.204278,0.509035,-0.848274
25.500000,0.161559,-0.365924,-0.204365,0.596236,-0.789729
26.000000,0.168131,-0.372618,-0.204487,0.676318,-0.721579
26.500000,0.192086,-0.396604,-0.204518,0.747935,-0.645418
27.000000,0.215779,-0.420195,-0.204416,0.810429,-0.562851
27.500000,0.226531,-0.430913,-0.204382,0.864050,-0.474998
28.000000,0.222372,-0.426624,-0.204252,0.908928,-0.382638
28.500000,0.201355,-0.405582,-0.204227,0.944764,-0.285878
29.000000,0.175804,-0.380077,-0.204273,0.970713,-0.185090
29.500000,0.156408,-0.360749,-0.204341,0.985600,-0.081246
30.000000,0.153943,-0.358396,-0.204454,0.988620,0.024035
