t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,2.063181,-3.479880,-1.416699,1.000000,0.000000
0.200000,1.672098,-3.088344,-1.416245,0.945727,0.305568
0.400000,1.518254,-2.934345,-1.416091,0.798450,0.583102
0.600000,1.451400,-2.868419,-1.417019,0.572080,0.802080
0.800000,1.396735,-2.813486,-1.416751,0.289310,0.938607
1.000000,1.342158,-2.758386,-1.416228,-0.020711,0.978683
1.200000,1.307923,-2.724662,-1.416739,-0.329665,0.918787
1.400000,1.312349,-2.729257,-1.416907,-0.603633,0.765724
1.600000,1.412190,-2.828601,-1.416411,-0.815199,0.536527
1.800000,1.400890,-2.817788,-1.416898,-0.941433,0.252174
2.000000,1.213979,-2.630844,-1.416865,-0.968519,-0.057992
2.200000,1.243832,-2.660537,-1.416705,-0.898820,-0.364162
2.400000,1.252921,-2.669735,-1.416813,-0.736624,-0.631586
2.600000,1.254346,-2.671138,-1.416791,-0.498447,-0.833703
2.800000,1.350467,-2.767468,-1.417002,-0.209157,-0.951144
3.000000,1.318139,-2.734713,-1.416573,0.102054,-0.969269
3.200000,1.342964,-2.759966,-1.417002,0.404879,-0.888606
3.400000,1.500933,-2.918487,-1.417554,0.667613,-0.718386
3.600000,1.443989,-2.860929,-1.416941,0.859942,-0.473327
3.800000,1.449776,-2.866427,-1.416651,0.966065,-0.179581
4.000000,1.390178,-2.807195,-1.417018,0.973589,0.134810
