64,64
0,0,-0.6868886867200075,0.0
0,1,-0.2938917869009092,8.72566421620897e-19
0,2,0.018144093105325353,2.4559332208032315e-19
0,3,0.04389245040344103,-5.302176744049795e-18
0,4,0.03884973459343344,1.734723475976807e-18
0,5,0.023148042632168818,-4.231337706097745e-18
0,6,0.017747958364126175,-2.366286167326276e-19
0,7,0.010719884559820397,-1.247308361143387e-17
0,8,0.008903783353622829,2.1444854173594768e-19
0,9,0.005574343881061412,-1.1173635693643393e-17
0,10,0.005048435791659247,-1.0709861993539538e-18
0,11,0.003229587998958226,-2.9431597018571443e-19
0,12,0.003162856141551041,-1.8307390325839976e-18
0,13,0.0020417514048793294,-7.438075066931227e-19
0,14,0.0021455833596482022,-9.091639154165226e-19
0,15,0.001385979600590829,1.2618868490531405e-17
0,16,0.0015531587014615267,0.0
0,17,0.0009989252493289892,4.930956612509704e-19
0,18,0.001187429306815168,-1.7059705883935848e-18
0,19,0.0007585285464064093,-1.832729792096181e-18
0,20,0.0009516884850624659,-3.469446951953614e-18
0,21,0.0006035699942240915,1.4065135908268785e-18
0,22,0.0007952431726704506,-8.871499202239303e-19
0,23,0.000501332908831551,8.343598100287815e-18
0,24,0.0006899870795469779,2.1444854173594768e-19
0,25,0.0004334600408207037,7.182717491583681e-18
0,26,0.0006196946511648534,1.8360754220892923e-19
0,27,0.0003893171036793569,2.727225693364869e-18
0,28,0.000574809718092175,-7.652999144537956e-19
0,29,0.0003627037568274226,2.3087910353036765e-18
0,30,0.0005497927611972618,1.0342923678667902e-18
0,31,0.00035017034016432413,8.61856941559605e-18
0,32,0.0005417532295841632,0.0
0,33,0.0003501703401642686,2.282029245852053e-18
0,34,0.0005497927611972618,-1.8808754691387863e-19
0,35,0.0003627037568274226,-3.567453268072988e-18
0,36,0.0005748097180921785,-1.734723475976807e-18
0,37,0.0003893171036793621,-3.3639759681093412e-18
0,38,0.0006196946511648552,1.9705225226157418e-19
0,39,0.00043346004082071236,-5.534189707526642e-18
0,40,0.0006899870795469779,-2.1444854173594768e-19
0,41,0.0005013329088315527,-6.4825428160684084e-18
0,42,0.0007952431726704497,1.4611868619910574e-19
