t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.223370,-0.465645,-0.242275,1.000000,0.000000
0.500000,0.248975,-0.490860,-0.241885,0.989126,0.122323
1.000000,0.168459,-0.410520,-0.242061,0.962701,0.238729
1.500000,0.164332,-0.406465,-0.242133,0.926727,0.349827
2.000000,0.266766,-0.508743,-0.241977,0.879869,0.459916
2.500000,0.348634,-0.590399,-0.241765,0.816452,0.566688
3.000000,0.304744,-0.546527,-0.241784,0.736744,0.662169
3.500000,0.202545,-0.444556,-0.242011,0.648013,0.743004
4.000000,0.191743,-0.433853,-0.242110,0.554637,0.813566
4.500000,0.295716,-0.537657,-0.241941,0.453142,0.876874
5.000000,0.379353,-0.621089,-0.241737,0.340052,0.927990
5.500000,0.330727,-0.572489,-0.241761,0.220013,0.960498
6.000000,0.221638,-0.463624,-0.241986,0.100962,0.975653
6.500000,0.206401,-0.448504,-0.242102,-0.015853,0.979587
7.000000,0.314234,-0.556150,-0.241916,-0.135016,0.972934
7.500000,0.396292,-0.638004,-0.241713,-0.256648,0.949831
8.000000,0.345987,-0.587710,-0.241723,-0.373454,0.907416
8.500000,0.232647,-0.474638,-0.241991,-0.479416,0.851295
9.000000,0.216590,-0.458685,-0.242094,-0.576901,0.787173
9.500000,0.321694,-0.563609,-0.241915,-0.670239,0.713262
10.000000,0.403112,-0.644827,-0.241715,-0.756142,0.624610
10.500000,0.356001,-0.597742,-0.241742,-0.827042,0.522816
11.000000,0.242585,-0.484551,-0.241966,-0.881126,0.415759
11.500000,0.219824,-0.461914,-0.242090,-0.923701,0.307258
12.000000,0.322232,-0.564163,-0.241930,-0.957074,0.193454
12.500000,0.408474,-0.650170,-0.241696,-0.976032,0.071692
13.000000,0.361970,-0.603705,-0.241735,-0.975246,-0.052289
13.500000,0.248857,-0.490821,-0.241964,-0.957513,-0.170959
14.000000,0.225754,-0.467833,-0.242079,-0.929451,-0.284075
14.500000,0.319859,-0.561826,-0.241967,-0.891119,-0.396175
15.000000,0.406290,-0.647999,-0.241709,-0.836545,-0.506406
15.500000,0.359230,-0.600962,-0.241732,-0.764497,-0.607202
16.000000,0.243010,-0.484991,-0.241981,-0.681595,-0.693803
16.500000,0.219333,-0.461426,-0.242092,-0.593313,-0.769623
17.000000,0.319450,-0.561390,-0.241940,-0.497239,-0.838594
17.500000,0.415900,-0.657592,-0.241691,-0.388874,-0.897007
18.000000,0.364498,-0.606235,-0.241737,-0.271651,-0.937958
18.500000,0.246574,-0.488539,-0.241965,-0.153631,-0.960920
19.000000,0.215697,-0.457788,-0.242092,-0.037646,-0.972021
19.500000,0.310231,-0.552175,-0.241943,0.080407,-0.973034
20.000000,0.394463,-0.636185,-0.241723,0.202329,-0.958504
20.500000,0.350653,-0.592398,-0.241745,0.321469,-0.924392
21.000000,0.236769,-0.478745,-0.241975,0.430983,-0.874921
21.500000,0.206568,-0.448671,-0.242103,0.531843,-0.816721
22.000000,0.296728,-0.538679,-0.241951,0.628644,-0.749240
22.500000,0.391484,-0.633213,-0.241728,0.719711,-0.666887
23.000000,0.349640,-0.591369,-0.241730,0.797470,-0.570157
23.500000,0.235502,-0.477482,-0.241979,0.858364,-0.466382
24.000000,0.203567,-0.445676,-0.242109,0.906848,-0.360415
24.500000,0.300613,-0.542568,-0.241955,0.946652,-0.249120
25.000000,0.396728,-0.638449,-0.241721,0.973606,-0.129071
25.500000,0.359324,-0.601025,-0.241701,0.981448,-0.004744
26.000000,0.239513,-0.481470,-0.241957,0.971422,0.115637
26.500000,0.202809,-0.444903,-0.242094,0.949950,0.230556
27.000000,0.297094,-0.539046,-0.241952,0.918455,0.344558
27.500000,0.380316,-0.622041,-0.241725,0.871653,0.458268
28.000000,0.340600,-0.582334,-0.241734,0.806670,0.564503
28.500000,0.219268,-0.461244,-0.241976,0.729213,0.657277
29.000000,0.184948,-0.427095,-0.242147,0.645547,0.738518
29.500000,0.268442,-0.510425,-0.241983,0.554226,0.813235
30.000000,0.361884,-0.603658,-0.241773,0.450534,0.878872
