t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.223370,-0.440164,-0.216794,1.000000,0.000000
0.500000,0.219080,-0.435831,-0.216751,0.993968,0.108549
1.000000,0.228056,-0.444808,-0.216752,0.976110,0.215721
1.500000,0.236731,-0.453482,-0.216750,0.946782,0.320198
2.000000,0.237728,-0.454471,-0.216742,0.906437,0.420843
2.500000,0.229130,-0.445871,-0.216742,0.855528,0.516613
3.000000,0.215564,-0.432309,-0.216745,0.794524,0.606448
3.500000,0.205025,-0.421774,-0.216749,0.724009,0.689219
4.000000,0.203532,-0.420286,-0.216753,0.644786,0.763800
4.500000,0.211554,-0.428310,-0.216756,0.557896,0.829202
5.000000,0.223133,-0.439886,-0.216753,0.464513,0.884666
5.500000,0.230279,-0.447028,-0.216749,0.365814,0.929670
6.000000,0.228047,-0.444791,-0.216745,0.262901,0.963820
6.500000,0.217723,-0.434466,-0.216743,0.156846,0.986746
7.000000,0.205092,-0.421838,-0.216746,0.048788,0.998072
7.500000,0.198582,-0.415332,-0.216750,-0.059977,0.997517
8.000000,0.201761,-0.418520,-0.216759,-0.168043,0.985007
8.500000,0.212551,-0.429306,-0.216755,-0.273988,0.960753
9.000000,0.223135,-0.439887,-0.216752,-0.376533,0.925183
9.500000,0.227244,-0.443992,-0.216748,-0.474565,0.878839
10.000000,0.221487,-0.438230,-0.216744,-0.567067,0.822256
10.500000,0.209088,-0.425831,-0.216743,-0.653032,0.755970
11.000000,0.198352,-0.415099,-0.216748,-0.731392,0.680627
11.500000,0.196715,-0.413467,-0.216752,-0.801074,0.597088
12.000000,0.203980,-0.420736,-0.216755,-0.861127,0.506431
12.500000,0.215934,-0.432691,-0.216757,-0.910858,0.409870
13.000000,0.224752,-0.441502,-0.216750,-0.949805,0.308634
13.500000,0.224184,-0.440928,-0.216745,-0.977649,0.203860
14.000000,0.215669,-0.432413,-0.216744,-0.994109,0.096649
14.500000,0.204724,-0.421466,-0.216742,-0.998895,-0.011845
15.000000,0.196860,-0.413610,-0.216750,-0.991788,-0.120340
15.500000,0.198667,-0.415422,-0.216754,-0.972793,-0.227436
16.000000,0.208998,-0.425753,-0.216756,-0.942188,-0.331722
16.500000,0.220499,-0.437252,-0.216754,-0.900474,-0.431922
17.000000,0.225833,-0.442579,-0.216746,-0.848266,-0.526941
17.500000,0.220724,-0.437468,-0.216744,-0.786175,-0.615815
18.000000,0.210061,-0.426804,-0.216742,-0.714827,-0.697581
18.500000,0.198784,-0.415530,-0.216747,-0.634915,-0.771217
19.000000,0.195884,-0.412636,-0.216752,-0.547341,-0.835719
19.500000,0.202231,-0.418987,-0.216757,-0.453227,-0.890187
20.000000,0.214300,-0.431056,-0.216755,-0.353826,-0.933984
20.500000,0.224331,-0.441082,-0.216751,-0.250409,-0.966711
21.000000,0.226018,-0.442763,-0.216745,-0.144151,-0.988130
21.500000,0.218262,-0.435004,-0.216742,-0.036168,-0.998036
22.000000,0.206417,-0.423162,-0.216745,0.072383,-0.996227
22.500000,0.196808,-0.413558,-0.216750,0.180234,-0.982568
23.000000,0.197365,-0.414120,-0.216755,0.285988,-0.957139
23.500000,0.206784,-0.423539,-0.216755,0.388248,-0.920274
24.000000,0.218605,-0.435358,-0.216753,0.485752,-0.872548
24.500000,0.224589,-0.441339,-0.216749,0.577434,-0.814645
25.000000,0.221601,-0.438346,-0.216745,0.662366,-0.747265
25.500000,0.211043,-0.427790,-0.216746,0.739637,-0.671093
26.000000,0.200048,-0.416795,-0.216747,0.808292,-0.586887
26.500000,0.194917,-0.411669,-0.216752,0.867379,-0.495574
27.000000,0.199134,-0.415889,-0.216755,0.916074,-0.398313
27.500000,0.211604,-0.428361,-0.216756,0.953797,-0.296408
28.000000,0.222979,-0.439732,-0.216753,0.980206,-0.191160
28.500000,0.228112,-0.444861,-0.216749,0.995145,-0.083781
29.000000,0.222167,-0.438904,-0.216737,0.998483,0.024589
29.500000,0.210580,-0.427325,-0.216744,0.990107,0.132818
30.000000,0.200604,-0.417352,-0.216748,0.969969,0.239637
