t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,2.006105,-3.832452,-1.826347,1.000000,0.000000
0.200000,1.816849,-3.643192,-1.826343,0.931965,0.360548
0.400000,1.754900,-3.581250,-1.826350,0.738138,0.672625
0.600000,1.710964,-3.537306,-1.826343,0.444602,0.893609
0.800000,1.699583,-3.525956,-1.826373,0.091063,0.993639
1.000000,1.687603,-3.513959,-1.826357,-0.274551,0.959054
1.200000,1.694810,-3.521169,-1.826359,-0.602910,0.794596
1.400000,1.689733,-3.516078,-1.826345,-0.849354,0.522549
1.600000,1.668709,-3.495069,-1.826360,-0.980775,0.179497
1.800000,1.695290,-3.521669,-1.826379,-0.979371,-0.187748
2.000000,1.715721,-3.542089,-1.826369,-0.845228,-0.529589
2.200000,1.765489,-3.591860,-1.826371,-0.596714,-0.799685
2.400000,1.739380,-3.565741,-1.826361,-0.267168,-0.961302
2.600000,1.727616,-3.553974,-1.826357,0.098573,-0.992797
2.800000,1.660773,-3.487104,-1.826331,0.451089,-0.889642
3.000000,1.714637,-3.541001,-1.826364,0.742838,-0.666250
3.200000,1.736064,-3.562411,-1.826347,0.933790,-0.352640
3.400000,1.752488,-3.578833,-1.826345,0.998365,0.008888
3.600000,1.770866,-3.597228,-1.826362,0.927797,0.369240
3.800000,1.783764,-3.610147,-1.826383,0.731608,0.679737
4.000000,1.764312,-3.590665,-1.826352,0.436422,0.898143
