t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,2.016645,-4.192849,-2.176203,1.000000,0.000000
0.200000,2.315549,-4.491474,-2.175925,0.904752,0.423450
0.400000,2.404877,-4.580765,-2.175888,0.638454,0.767013
0.600000,2.465067,-4.640921,-2.175855,0.251365,0.964889
0.800000,2.500672,-4.676510,-2.175838,-0.183389,0.979676
1.000000,2.496245,-4.672089,-2.175844,-0.583035,0.808644
1.200000,2.442528,-4.618371,-2.175844,-0.872191,0.483963
1.400000,2.389211,-4.565062,-2.175851,-0.995879,0.067520
1.600000,2.336186,-4.512071,-2.175885,-0.930685,-0.361723
1.800000,2.346999,-4.522846,-2.175847,-0.688967,-0.722430
2.000000,2.502676,-4.678480,-2.175804,-0.316285,-0.945908
2.200000,2.444773,-4.620630,-2.175858,0.116272,-0.990454
2.400000,2.446188,-4.622061,-2.175873,0.526620,-0.846910
2.600000,2.416249,-4.592119,-2.175869,0.837268,-0.542664
2.800000,2.331432,-4.507333,-2.175901,0.989069,-0.135740
3.000000,2.408181,-4.583983,-2.175802,0.952966,0.297303
3.200000,2.329717,-4.505592,-2.175876,0.736639,0.674068
3.400000,2.322439,-4.498332,-2.175893,0.380700,0.922670
3.600000,2.423563,-4.599413,-2.175851,-0.047840,0.996256
3.800000,2.479659,-4.655597,-2.175938,-0.467094,0.880913
4.000000,2.409579,-4.585424,-2.175845,-0.798046,0.598518
