t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.225776,-0.418094,-0.192318,1.000000,0.000000
0.500000,0.214738,-0.407058,-0.192320,0.992249,0.099846
1.000000,0.242222,-0.434558,-0.192336,0.972425,0.197471
1.500000,0.277034,-0.469369,-0.192335,0.942898,0.289994
2.000000,0.301432,-0.493746,-0.192314,0.906315,0.376913
2.500000,0.303621,-0.495916,-0.192295,0.864414,0.459329
3.000000,0.281117,-0.473390,-0.192273,0.817313,0.538847
3.500000,0.240486,-0.432744,-0.192258,0.763612,0.616331
4.000000,0.194507,-0.386768,-0.192261,0.701363,0.691015
4.500000,0.159397,-0.351677,-0.192280,0.629268,0.760569
5.000000,0.145734,-0.338039,-0.192305,0.547703,0.821865
5.500000,0.156657,-0.348987,-0.192330,0.458846,0.872199
6.000000,0.187743,-0.380083,-0.192340,0.365982,0.910424
6.500000,0.226106,-0.418452,-0.192346,0.272152,0.937320
7.000000,0.253708,-0.446029,-0.192322,0.179248,0.954770
7.500000,0.264202,-0.456504,-0.192302,0.087297,0.965161
8.000000,0.249056,-0.441332,-0.192276,-0.004770,0.969426
8.500000,0.214390,-0.406651,-0.192262,-0.098698,0.967056
9.000000,0.176805,-0.369075,-0.192271,-0.194973,0.956265
9.500000,0.143177,-0.335455,-0.192278,-0.292164,0.934524
10.000000,0.127875,-0.320177,-0.192302,-0.387802,0.900236
10.500000,0.136110,-0.328432,-0.192322,-0.478465,0.853739
11.000000,0.165003,-0.357343,-0.192340,-0.561457,0.797174
11.500000,0.207108,-0.399448,-0.192340,-0.635302,0.733677
12.000000,0.239005,-0.431335,-0.192330,-0.700483,0.665630
12.500000,0.251769,-0.444086,-0.192317,-0.758938,0.594452
13.000000,0.240627,-0.432907,-0.192280,-0.812323,0.519864
13.500000,0.207738,-0.399997,-0.192260,-0.861054,0.440320
14.000000,0.168302,-0.360574,-0.192272,-0.904113,0.354043
14.500000,0.136341,-0.328620,-0.192279,-0.938947,0.261047
15.000000,0.122530,-0.314833,-0.192302,-0.962785,0.162544
15.500000,0.131086,-0.323410,-0.192324,-0.973640,0.061738
16.000000,0.159800,-0.352140,-0.192340,-0.971523,-0.038261
16.500000,0.197967,-0.390310,-0.192343,-0.958260,-0.134675
17.000000,0.231071,-0.423402,-0.192331,-0.936511,-0.226377
17.500000,0.249091,-0.441391,-0.192300,-0.908491,-0.313904
18.000000,0.240222,-0.432506,-0.192284,-0.874790,-0.398936
18.500000,0.211782,-0.404047,-0.192265,-0.834663,-0.482666
19.000000,0.171490,-0.363750,-0.192261,-0.786069,-0.564974
19.500000,0.132599,-0.324872,-0.192274,-0.726979,-0.644140
20.000000,0.114227,-0.306526,-0.192298,-0.657140,-0.717443
20.500000,0.120143,-0.312464,-0.192320,-0.578167,-0.781681
21.000000,0.145458,-0.337797,-0.192339,-0.492824,-0.834577
21.500000,0.178683,-0.371025,-0.192342,-0.404156,-0.876170
22.000000,0.213820,-0.406156,-0.192335,-0.314880,-0.908073
22.500000,0.238380,-0.430708,-0.192328,-0.225723,-0.932464
23.000000,0.243344,-0.435632,-0.192288,-0.136236,-0.950688
23.500000,0.219545,-0.411815,-0.192270,-0.044349,-0.962618
24.000000,0.183078,-0.375349,-0.192270,0.051028,-0.966879
24.500000,0.149379,-0.341654,-0.192274,0.149325,-0.961165
25.000000,0.127829,-0.320122,-0.192292,0.248320,-0.943120
25.500000,0.130142,-0.322464,-0.192322,0.344904,-0.912179
26.000000,0.154196,-0.346532,-0.192336,0.435691,-0.869555
26.500000,0.192445,-0.384792,-0.192346,0.518895,-0.817974
27.000000,0.229397,-0.421729,-0.192332,0.594056,-0.760327
27.500000,0.258958,-0.451303,-0.192346,0.662781,-0.698668
28.000000,0.261757,-0.454053,-0.192296,0.726400,-0.633286
28.500000,0.237550,-0.429813,-0.192263,0.785895,-0.562891
29.000000,0.190682,-0.382946,-0.192264,0.840765,-0.485183
29.500000,0.156804,-0.349074,-0.192270,0.889408,-0.399601
30.000000,0.134466,-0.326760,-0.192295,0.928403,-0.306669
