t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.251245,-0.579897,-0.328652,1.000000,0.000000
0.500000,0.140836,-0.464538,-0.323703,0.949577,0.118483
1.000000,0.559753,-0.888922,-0.329169,0.944993,0.249690
1.500000,0.136445,-0.460156,-0.323711,0.858927,0.360407
2.000000,0.657069,-0.986215,-0.329146,0.816487,0.487345
2.500000,0.153458,-0.476792,-0.323334,0.700833,0.571353
3.000000,0.725868,-1.055399,-0.329531,0.624201,0.680007
3.500000,0.175924,-0.498633,-0.322709,0.487918,0.727558
4.000000,0.777849,-1.107521,-0.329672,0.384255,0.808499
4.500000,0.198152,-0.520629,-0.322477,0.240045,0.814869
5.000000,0.826590,-1.156100,-0.329510,0.119823,0.860013
5.500000,0.220315,-0.542231,-0.321916,-0.019666,0.822921
6.000000,0.867453,-1.198193,-0.330740,-0.144785,0.828879
6.500000,0.232404,-0.554378,-0.321974,-0.268817,0.750745
7.000000,0.863274,-1.193646,-0.330371,-0.387694,0.720405
7.500000,0.256551,-0.577731,-0.321180,-0.481582,0.608625
8.000000,0.912340,-1.242416,-0.330077,-0.582681,0.542988
8.500000,0.255912,-0.576924,-0.321012,-0.640890,0.405889
9.000000,0.891700,-1.221217,-0.329517,-0.717914,0.316244
9.500000,0.265056,-0.585991,-0.320936,-0.732083,0.170632
10.000000,0.869429,-1.201100,-0.331671,-0.774914,0.065150
10.500000,0.273146,-0.593739,-0.320593,-0.743834,-0.078114
11.000000,0.843824,-1.176705,-0.332880,-0.749518,-0.187334
11.500000,0.301169,-0.620816,-0.319647,-0.672862,-0.315618
12.000000,0.889353,-1.222684,-0.333332,-0.642644,-0.421237
12.500000,0.302917,-0.621729,-0.318812,-0.530099,-0.523565
13.000000,0.859677,-1.190606,-0.330929,-0.471034,-0.615332
13.500000,0.281908,-0.601581,-0.319673,-0.335369,-0.679183
14.000000,0.814200,-1.145578,-0.331377,-0.252709,-0.744005
14.500000,0.269084,-0.589868,-0.320784,-0.103751,-0.764210
15.000000,0.763995,-1.095739,-0.331744,-0.007100,-0.796672
15.500000,0.268083,-0.587812,-0.319729,0.142959,-0.769962
16.000000,0.694456,-1.025196,-0.330740,0.243159,-0.771279
16.500000,0.283338,-0.601828,-0.318490,0.376558,-0.699596
17.000000,0.692657,-1.026185,-0.333528,0.469778,-0.666069
17.500000,0.284300,-0.603634,-0.319335,0.578134,-0.557694
18.000000,0.620145,-0.952635,-0.332490,0.654188,-0.497513
18.500000,0.327999,-0.647460,-0.319462,0.722781,-0.362493
19.000000,0.567329,-0.902451,-0.335122,0.769653,-0.280322
19.500000,0.366857,-0.684132,-0.317275,0.793383,-0.123929
20.000000,0.611282,-0.948560,-0.337278,0.812203,-0.029035
20.500000,0.381404,-0.698097,-0.316693,0.790204,0.129683
21.000000,0.595679,-0.929766,-0.334087,0.778862,0.225465
21.500000,0.432651,-0.749520,-0.316869,0.710264,0.368654
22.000000,0.600606,-0.937834,-0.337228,0.665613,0.454475
22.500000,0.483224,-0.796340,-0.313116,0.553349,0.573800
23.000000,0.643901,-0.979604,-0.335704,0.483600,0.644780
23.500000,0.464348,-0.779687,-0.315339,0.343206,0.727303
24.000000,0.624827,-0.961888,-0.337061,0.254315,0.770341
24.500000,0.479515,-0.792687,-0.313172,0.092303,0.808373
25.000000,0.611492,-0.946789,-0.335297,-0.006573,0.825541
25.500000,0.398483,-0.715168,-0.316685,-0.168735,0.817903
26.000000,0.515335,-0.850119,-0.334784,-0.263668,0.799404
26.500000,0.425062,-0.740962,-0.315900,-0.416544,0.741502
27.000000,0.497126,-0.832319,-0.335193,-0.502129,0.692313
27.500000,0.402362,-0.720790,-0.318428,-0.632088,0.593171
28.000000,0.439490,-0.774890,-0.335400,-0.696572,0.519110
28.500000,0.436593,-0.753510,-0.316918,-0.790178,0.385841
29.000000,0.368002,-0.702334,-0.334332,-0.827232,0.294674
29.500000,0.483509,-0.801011,-0.317501,-0.875543,0.137880
30.000000,0.387910,-0.723091,-0.335182,-0.881418,0.035814
