t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.232722,-0.406991,-0.174270,1.000000,0.000000
0.500000,0.219519,-0.393774,-0.174255,0.989871,0.095516
1.000000,0.248783,-0.423134,-0.174351,0.966403,0.188761
1.500000,0.289095,-0.463456,-0.174361,0.932937,0.274841
2.000000,0.324364,-0.498662,-0.174298,0.893653,0.352551
2.500000,0.343236,-0.517430,-0.174194,0.852125,0.423293
3.000000,0.338206,-0.512274,-0.174068,0.810036,0.490120
3.500000,0.310618,-0.484584,-0.173967,0.766603,0.556256
4.000000,0.264859,-0.438733,-0.173874,0.719124,0.623624
4.500000,0.213200,-0.387088,-0.173888,0.664059,0.691765
5.000000,0.167617,-0.341576,-0.173960,0.598356,0.757986
5.500000,0.135950,-0.310028,-0.174078,0.520910,0.817887
6.000000,0.129102,-0.303297,-0.174195,0.433675,0.867343
6.500000,0.143347,-0.317631,-0.174284,0.340020,0.903072
7.000000,0.178386,-0.352812,-0.174427,0.245179,0.924788
7.500000,0.218600,-0.392956,-0.174356,0.153367,0.933470
8.000000,0.253875,-0.428148,-0.174273,0.066743,0.933209
8.500000,0.278910,-0.453210,-0.174301,-0.014650,0.928203
9.000000,0.287292,-0.461396,-0.174105,-0.092202,0.920927
9.500000,0.264632,-0.438627,-0.173995,-0.169937,0.911507
10.000000,0.226166,-0.400109,-0.173943,-0.250747,0.898614
10.500000,0.177590,-0.351536,-0.173947,-0.335704,0.878542
11.000000,0.140554,-0.314550,-0.173996,-0.423854,0.848195
11.500000,0.116827,-0.290940,-0.174112,-0.511144,0.804947
12.000000,0.110891,-0.285093,-0.174202,-0.592169,0.748404
12.500000,0.127132,-0.301438,-0.174306,-0.663229,0.680186
13.000000,0.160795,-0.335153,-0.174358,-0.721806,0.604647
13.500000,0.203143,-0.377442,-0.174299,-0.767764,0.526541
14.000000,0.238583,-0.412924,-0.174341,-0.803514,0.449292
14.500000,0.261365,-0.435587,-0.174223,-0.832446,0.374770
15.000000,0.251129,-0.425181,-0.174052,-0.857751,0.301482
15.500000,0.230166,-0.404236,-0.174070,-0.882346,0.226661
16.000000,0.200520,-0.374478,-0.173957,-0.905391,0.148021
16.500000,0.160565,-0.334593,-0.174028,-0.923561,0.062316
17.000000,0.127277,-0.301331,-0.174054,-0.933509,-0.030402
17.500000,0.107260,-0.281357,-0.174097,-0.931678,-0.127544
18.000000,0.099459,-0.273659,-0.174200,-0.914602,-0.224587
18.500000,0.114104,-0.288404,-0.174300,-0.883049,-0.317585
19.000000,0.149213,-0.323578,-0.174365,-0.840047,-0.402065
19.500000,0.191011,-0.365369,-0.174357,-0.789341,-0.476348
20.000000,0.229988,-0.404297,-0.174309,-0.735412,-0.540934
20.500000,0.258591,-0.432819,-0.174228,-0.681175,-0.598834
21.000000,0.264943,-0.439140,-0.174197,-0.626961,-0.653354
21.500000,0.257475,-0.431559,-0.174085,-0.571659,-0.707229
22.000000,0.218704,-0.392588,-0.173884,-0.511603,-0.760447
22.500000,0.174005,-0.347982,-0.173977,-0.442243,-0.812563
23.000000,0.135153,-0.309158,-0.174005,-0.363166,-0.859954
23.500000,0.111812,-0.285904,-0.174092,-0.274950,-0.898274
24.000000,0.105545,-0.279744,-0.174198,-0.180384,-0.922947
24.500000,0.124947,-0.299291,-0.174344,-0.083727,-0.933248
25.000000,0.168945,-0.343360,-0.174415,0.009136,-0.929221
25.500000,0.207866,-0.382149,-0.174283,0.096204,-0.913204
26.000000,0.236336,-0.410584,-0.174248,0.176693,-0.890527
26.500000,0.255561,-0.429768,-0.174207,0.251383,-0.865139
27.000000,0.251055,-0.425063,-0.174008,0.322607,-0.838391
27.500000,0.224820,-0.398833,-0.174013,0.394785,-0.809485
28.000000,0.190742,-0.364724,-0.173982,0.469236,-0.776525
28.500000,0.151400,-0.325372,-0.173972,0.545734,-0.735552
29.000000,0.115146,-0.289165,-0.174019,0.621586,-0.683310
29.500000,0.090702,-0.264804,-0.174102,0.692400,-0.618260
30.000000,0.086156,-0.260360,-0.174204,0.754023,-0.541424
