t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,2.063181,-4.046586,-1.983406,1.000000,0.000000
0.200000,2.017579,-3.996537,-1.978958,0.921516,0.388148
0.400000,2.003112,-3.982691,-1.979579,0.698474,0.715402
0.600000,2.023746,-4.002945,-1.979200,0.365869,0.930399
0.800000,2.027827,-4.007168,-1.979341,-0.024105,0.999374
1.000000,2.000207,-3.979656,-1.979449,-0.410242,0.911506
1.200000,1.976673,-3.956287,-1.979614,-0.731981,0.680584
1.400000,1.956289,-3.935859,-1.979570,-0.938806,0.342882
1.600000,1.962899,-3.942232,-1.979333,-0.998247,-0.048598
1.800000,1.955541,-3.934616,-1.979075,-0.900977,-0.432444
2.000000,1.961554,-3.941564,-1.980010,-0.662259,-0.748402
2.200000,1.985523,-3.965943,-1.980420,-0.319584,-0.946898
2.400000,2.003025,-3.982444,-1.979419,0.073269,-0.996752
2.600000,2.000717,-3.979726,-1.979009,0.454659,-0.890128
2.800000,1.990841,-3.970150,-1.979309,0.764738,-0.643791
3.000000,1.992596,-3.972054,-1.979459,0.954826,-0.296380
3.200000,1.991908,-3.971344,-1.979436,0.995087,0.097570
3.400000,2.013769,-3.993436,-1.979667,0.879197,0.476242
3.600000,2.028405,-4.007809,-1.979404,0.625348,0.780223
3.800000,2.040235,-4.019266,-1.979031,0.273392,0.961782
4.000000,2.040594,-4.019874,-1.979280,-0.121464,0.992431
