t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.251245,-0.442828,-0.191583,1.000000,0.000000
0.500000,0.226937,-0.418263,-0.191325,0.992648,0.101987
1.000000,0.249203,-0.440651,-0.191448,0.974050,0.202294
1.500000,0.277175,-0.468559,-0.191384,0.945442,0.298655
2.000000,0.293923,-0.484949,-0.191026,0.908491,0.390491
2.500000,0.288002,-0.479011,-0.191009,0.864161,0.478171
3.000000,0.262975,-0.453816,-0.190841,0.812465,0.562266
3.500000,0.224983,-0.415631,-0.190648,0.752547,0.642342
4.000000,0.188819,-0.379739,-0.190920,0.683414,0.717180
4.500000,0.169682,-0.360762,-0.191080,0.605198,0.784750
5.000000,0.172961,-0.364313,-0.191352,0.519168,0.842943
5.500000,0.197002,-0.388487,-0.191485,0.427811,0.890237
6.000000,0.227905,-0.419371,-0.191466,0.333313,0.926628
6.500000,0.260615,-0.451856,-0.191242,0.237653,0.953154
7.000000,0.266894,-0.457896,-0.191002,0.141245,0.970617
7.500000,0.251964,-0.442794,-0.190830,0.043770,0.979881
8.000000,0.219261,-0.410097,-0.190836,-0.055411,0.980438
8.500000,0.187360,-0.378278,-0.190918,-0.155787,0.971223
9.000000,0.163165,-0.354307,-0.191142,-0.255801,0.950568
9.500000,0.159367,-0.350699,-0.191332,-0.353446,0.917891
10.000000,0.175863,-0.367281,-0.191418,-0.446046,0.873878
10.500000,0.205063,-0.396405,-0.191342,-0.531887,0.820248
11.000000,0.228626,-0.419658,-0.191032,-0.610259,0.759045
11.500000,0.239090,-0.430146,-0.191055,-0.681994,0.691807
12.000000,0.227863,-0.418530,-0.190667,-0.747293,0.619218
12.500000,0.203597,-0.394655,-0.191059,-0.806788,0.540592
13.000000,0.176899,-0.367764,-0.190865,-0.859461,0.455610
13.500000,0.148868,-0.339934,-0.191066,-0.903344,0.363917
14.000000,0.139887,-0.331146,-0.191260,-0.936699,0.266834
14.500000,0.151796,-0.343252,-0.191456,-0.958124,0.166496
15.000000,0.176768,-0.368354,-0.191586,-0.967470,0.065438
15.500000,0.207436,-0.399098,-0.191662,-0.965936,-0.034291
16.000000,0.233977,-0.425321,-0.191345,-0.955228,-0.131650
16.500000,0.228849,-0.420085,-0.191236,-0.935956,-0.226814
17.000000,0.211301,-0.402341,-0.191040,-0.908719,-0.320452
17.500000,0.183901,-0.374807,-0.190906,-0.872713,-0.412444
18.000000,0.154756,-0.345761,-0.191005,-0.826577,-0.501787
18.500000,0.138841,-0.329933,-0.191092,-0.770019,-0.586077
19.000000,0.139499,-0.330871,-0.191372,-0.703064,-0.663234
19.500000,0.159173,-0.350759,-0.191586,-0.627873,-0.731566
20.000000,0.185163,-0.376566,-0.191404,-0.546892,-0.789964
20.500000,0.206983,-0.398244,-0.191260,-0.461878,-0.839307
21.000000,0.215362,-0.406605,-0.191243,-0.373948,-0.880388
21.500000,0.204903,-0.395747,-0.190844,-0.283050,-0.913786
22.000000,0.172162,-0.362953,-0.190791,-0.188430,-0.939080
22.500000,0.140568,-0.331490,-0.190921,-0.089850,-0.955299
23.000000,0.120023,-0.311236,-0.191213,0.011592,-0.960754
23.500000,0.116911,-0.308218,-0.191307,0.113554,-0.954136
24.000000,0.127691,-0.319265,-0.191575,0.213765,-0.935148
24.500000,0.150317,-0.341765,-0.191448,0.310138,-0.905268
25.000000,0.180451,-0.371820,-0.191369,0.401126,-0.866554
25.500000,0.199351,-0.390730,-0.191378,0.486894,-0.820233
26.000000,0.205808,-0.396811,-0.191002,0.567840,-0.767287
26.500000,0.187276,-0.378311,-0.191035,0.644383,-0.706969
27.000000,0.162797,-0.353638,-0.190841,0.716008,-0.638754
27.500000,0.137967,-0.328986,-0.191020,0.781000,-0.561838
28.000000,0.125001,-0.316227,-0.191226,0.837082,-0.476965
28.500000,0.135403,-0.326747,-0.191344,0.882551,-0.385901
29.000000,0.163033,-0.354601,-0.191568,0.916651,-0.290979
29.500000,0.187806,-0.379249,-0.191444,0.939476,-0.194499
30.000000,0.210655,-0.402079,-0.191424,0.952918,-0.097608
