t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.223370,-0.438513,-0.215143,1.000000,0.000000
0.500000,0.218298,-0.433397,-0.215099,0.993960,0.107782
1.000000,0.229851,-0.444951,-0.215100,0.976193,0.214149
1.500000,0.241394,-0.456492,-0.215097,0.947159,0.317760
2.000000,0.243560,-0.458647,-0.215088,0.907385,0.417570
2.500000,0.233435,-0.448521,-0.215086,0.857314,0.512669
3.000000,0.216105,-0.431195,-0.215090,0.797311,0.602091
3.500000,0.201292,-0.416386,-0.215094,0.727828,0.684707
4.000000,0.197152,-0.412252,-0.215100,0.649594,0.759307
4.500000,0.205567,-0.420671,-0.215104,0.563663,0.824812
5.000000,0.220359,-0.435461,-0.215102,0.471297,0.880441
5.500000,0.231782,-0.446879,-0.215097,0.373735,0.925744
6.000000,0.232326,-0.447417,-0.215091,0.272059,0.960451
6.500000,0.221459,-0.436547,-0.215088,0.167219,0.984268
7.000000,0.204786,-0.419876,-0.215090,0.060206,0.996794
7.500000,0.192922,-0.408017,-0.215095,-0.047773,0.997630
8.000000,0.192425,-0.407530,-0.215106,-0.155299,0.986573
8.500000,0.203562,-0.418666,-0.215104,-0.260849,0.963779
9.000000,0.218375,-0.433477,-0.215102,-0.363067,0.929725
9.500000,0.228459,-0.443556,-0.215097,-0.460857,0.885063
10.000000,0.226657,-0.441747,-0.215090,-0.553310,0.830386
10.500000,0.213423,-0.428510,-0.215088,-0.639573,0.766171
11.000000,0.197372,-0.412463,-0.215091,-0.718654,0.692914
11.500000,0.189032,-0.404129,-0.215097,-0.789431,0.611316
12.000000,0.191859,-0.406961,-0.215103,-0.850808,0.522380
12.500000,0.204813,-0.419921,-0.215107,-0.901978,0.427368
13.000000,0.219687,-0.434788,-0.215101,-0.942470,0.327619
13.500000,0.226541,-0.441635,-0.215094,-0.972069,0.224328
14.000000,0.222584,-0.437675,-0.215091,-0.990629,0.118530
14.500000,0.210222,-0.425306,-0.215084,-0.997901,0.011212
15.000000,0.194919,-0.410011,-0.215092,-0.993556,-0.096521
15.500000,0.188156,-0.403255,-0.215099,-0.977417,-0.203326
16.000000,0.194134,-0.409237,-0.215103,-0.949604,-0.307707
16.500000,0.208353,-0.423458,-0.215105,-0.910593,-0.408241
17.000000,0.222162,-0.437260,-0.215098,-0.861096,-0.503750
17.500000,0.225792,-0.440886,-0.215094,-0.801842,-0.593340
18.000000,0.219289,-0.434376,-0.215087,-0.733484,-0.676218
18.500000,0.204082,-0.419171,-0.215089,-0.656563,-0.751505
19.000000,0.191787,-0.406881,-0.215094,-0.571763,-0.818206
19.500000,0.188569,-0.403670,-0.215101,-0.480036,-0.875266
20.000000,0.197350,-0.412455,-0.215105,-0.382614,-0.921850
20.500000,0.212811,-0.427915,-0.215103,-0.280898,-0.957447
21.000000,0.225558,-0.440655,-0.215097,-0.176196,-0.981872
21.500000,0.227722,-0.442812,-0.215090,-0.069635,-0.995079
22.000000,0.218441,-0.433529,-0.215088,0.037789,-0.996980
22.500000,0.201585,-0.416676,-0.215091,0.145042,-0.987381
23.000000,0.190009,-0.405106,-0.215096,0.250867,-0.966157
23.500000,0.189568,-0.404669,-0.215101,0.353820,-0.933388
24.000000,0.200216,-0.415320,-0.215104,0.452453,-0.889521
24.500000,0.214548,-0.429651,-0.215103,0.545528,-0.835299
25.000000,0.224532,-0.439629,-0.215097,0.632104,-0.771589
25.500000,0.223440,-0.438534,-0.215094,0.711422,-0.699168
26.000000,0.212483,-0.427572,-0.215089,0.782729,-0.618702
26.500000,0.197158,-0.412250,-0.215092,0.845154,-0.530854
27.000000,0.187248,-0.402346,-0.215097,0.897748,-0.436521
27.500000,0.190897,-0.406001,-0.215104,0.939674,-0.336916
28.000000,0.204257,-0.419363,-0.215106,0.970366,-0.233447
28.500000,0.221874,-0.436978,-0.215104,0.989642,-0.127526
29.000000,0.231251,-0.446338,-0.215087,0.997515,-0.020394
29.500000,0.227976,-0.443067,-0.215090,0.994048,0.086945
30.000000,0.213987,-0.429074,-0.215087,0.979212,0.193476
