t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.232722,-0.419806,-0.187084,1.000000,0.000000
0.500000,0.218244,-0.405212,-0.186968,0.991815,0.098960
1.000000,0.246190,-0.433234,-0.187044,0.971445,0.195690
1.500000,0.282468,-0.469494,-0.187026,0.941394,0.286969
2.000000,0.309292,-0.496227,-0.186935,0.904582,0.372219
2.500000,0.315238,-0.502057,-0.186819,0.863061,0.452642
3.000000,0.295291,-0.481994,-0.186703,0.817160,0.530161
3.500000,0.256126,-0.442777,-0.186652,0.765455,0.606066
4.000000,0.208160,-0.394768,-0.186608,0.705769,0.680045
4.500000,0.167710,-0.354421,-0.186711,0.636370,0.749872
5.000000,0.146786,-0.333662,-0.186876,0.556963,0.812276
5.500000,0.148532,-0.335490,-0.186958,0.469257,0.864051
6.000000,0.175092,-0.362144,-0.187052,0.376704,0.903632
6.500000,0.210729,-0.397766,-0.187037,0.282684,0.931070
7.000000,0.249616,-0.436722,-0.187105,0.189963,0.948553
7.500000,0.268270,-0.455159,-0.186890,0.099335,0.958185
8.000000,0.264287,-0.451031,-0.186744,0.009585,0.962135
8.500000,0.242488,-0.429260,-0.186772,-0.081160,0.960828
9.000000,0.205725,-0.392376,-0.186651,-0.173831,0.952672
9.500000,0.162858,-0.349557,-0.186700,-0.268670,0.934773
10.000000,0.134013,-0.320823,-0.186810,-0.363694,0.905045
10.500000,0.125374,-0.312285,-0.186911,-0.455486,0.862429
11.000000,0.142263,-0.329278,-0.187016,-0.540804,0.808366
11.500000,0.176938,-0.364063,-0.187125,-0.616958,0.745644
12.000000,0.220138,-0.407192,-0.187054,-0.683061,0.677625
12.500000,0.250376,-0.437326,-0.186950,-0.740701,0.606538
13.000000,0.259160,-0.445981,-0.186822,-0.792108,0.533438
13.500000,0.243699,-0.430291,-0.186592,-0.838962,0.457510
14.000000,0.208947,-0.395638,-0.186691,-0.881556,0.376675
14.500000,0.166774,-0.353460,-0.186686,-0.918211,0.289454
15.000000,0.127719,-0.314476,-0.186756,-0.945878,0.195313
15.500000,0.111625,-0.298517,-0.186892,-0.962220,0.095811
16.000000,0.119559,-0.306545,-0.186986,-0.965506,-0.005205
16.500000,0.142885,-0.329965,-0.187080,-0.955631,-0.104441
17.000000,0.178349,-0.365442,-0.187093,-0.935090,-0.198973
17.500000,0.222362,-0.409490,-0.187128,-0.907000,-0.287607
18.000000,0.244328,-0.431248,-0.186920,-0.873180,-0.370837
18.500000,0.243720,-0.430512,-0.186791,-0.834701,-0.451057
19.000000,0.223452,-0.410132,-0.186680,-0.790896,-0.529686
19.500000,0.186029,-0.372681,-0.186652,-0.739353,-0.607044
20.000000,0.146853,-0.333574,-0.186721,-0.678102,-0.681486
20.500000,0.123028,-0.309839,-0.186811,-0.606321,-0.750183
21.000000,0.118915,-0.305880,-0.186965,-0.525052,-0.809627
21.500000,0.141114,-0.328184,-0.187069,-0.437552,-0.857512
22.000000,0.180440,-0.367506,-0.187067,-0.347322,-0.892825
22.500000,0.214428,-0.401518,-0.187090,-0.256533,-0.917406
23.000000,0.243052,-0.430000,-0.186948,-0.167318,-0.933880
23.500000,0.259109,-0.445967,-0.186858,-0.079214,-0.944550
24.000000,0.242319,-0.428998,-0.186679,0.009447,-0.949709
24.500000,0.213628,-0.400344,-0.186716,0.100707,-0.948836
25.000000,0.172271,-0.358903,-0.186632,0.194274,-0.939279
25.500000,0.131409,-0.318133,-0.186724,0.289430,-0.917831
26.000000,0.116186,-0.303081,-0.186895,0.383437,-0.883616
26.500000,0.127289,-0.314299,-0.187009,0.472374,-0.837282
27.000000,0.156975,-0.343992,-0.187017,0.552868,-0.780850
27.500000,0.188741,-0.375812,-0.187072,0.624373,-0.717318
28.000000,0.220524,-0.407509,-0.186985,0.687284,-0.650199
28.500000,0.236356,-0.423225,-0.186869,0.743545,-0.580750
29.000000,0.230444,-0.417226,-0.186782,0.795105,-0.508623
29.500000,0.199797,-0.386460,-0.186664,0.842610,-0.431977
30.000000,0.159415,-0.346127,-0.186713,0.885195,-0.348691
