t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.223370,-0.436022,-0.212652,1.000000,0.000000
0.500000,0.217199,-0.429834,-0.212634,0.993914,0.106891
1.000000,0.231373,-0.444010,-0.212637,0.976193,0.212306
1.500000,0.246030,-0.458665,-0.212635,0.947441,0.314856
2.000000,0.249852,-0.462477,-0.212624,0.908307,0.413607
2.500000,0.238736,-0.451356,-0.212620,0.859238,0.507836
3.000000,0.217794,-0.430415,-0.212621,0.800467,0.596721
3.500000,0.198127,-0.410751,-0.212624,0.732261,0.679155
4.000000,0.190080,-0.402711,-0.212631,0.655213,0.753819
4.500000,0.197504,-0.410142,-0.212637,0.570380,0.819485
5.000000,0.214840,-0.427479,-0.212639,0.479136,0.875296
5.500000,0.231197,-0.443833,-0.212635,0.382850,0.920869
6.000000,0.236381,-0.449010,-0.212629,0.282632,0.956100
6.500000,0.227124,-0.439746,-0.212621,0.179314,0.980855
7.000000,0.207515,-0.420136,-0.212621,0.073666,0.994759
7.500000,0.189437,-0.402061,-0.212624,-0.033279,0.997287
8.000000,0.182644,-0.395279,-0.212635,-0.140148,0.988027
8.500000,0.190987,-0.403624,-0.212637,-0.245296,0.966988
9.000000,0.208325,-0.420964,-0.212639,-0.347204,0.934646
9.500000,0.225351,-0.437988,-0.212637,-0.444698,0.891809
10.000000,0.230995,-0.443622,-0.212627,-0.536949,0.839231
10.500000,0.221025,-0.433646,-0.212621,-0.623332,0.777420
11.000000,0.201960,-0.414582,-0.212621,-0.703058,0.706728
11.500000,0.185779,-0.398404,-0.212625,-0.775046,0.627605
12.000000,0.179632,-0.392263,-0.212632,-0.838040,0.540834
12.500000,0.188246,-0.400886,-0.212640,-0.891007,0.447637
13.000000,0.206201,-0.418841,-0.212639,-0.933321,0.349503
13.500000,0.221970,-0.434605,-0.212635,-0.964814,0.247820
14.000000,0.228131,-0.440761,-0.212630,-0.985552,0.143700
14.500000,0.221148,-0.433763,-0.212614,-0.995489,0.037988
15.000000,0.201992,-0.414613,-0.212620,-0.994314,-0.068506
15.500000,0.184602,-0.397226,-0.212625,-0.981661,-0.174689
16.000000,0.179217,-0.391849,-0.212632,-0.957344,-0.279099
16.500000,0.188086,-0.400725,-0.212639,-0.921609,-0.380127
17.000000,0.206209,-0.418847,-0.212638,-0.875178,-0.476330
17.500000,0.221220,-0.433856,-0.212636,-0.818976,-0.566702
18.000000,0.227318,-0.439945,-0.212626,-0.753898,-0.650565
18.500000,0.217696,-0.430318,-0.212622,-0.680504,-0.727322
19.000000,0.200934,-0.413556,-0.212621,-0.599261,-0.796230
19.500000,0.184616,-0.397241,-0.212625,-0.510752,-0.856226
20.000000,0.179774,-0.392407,-0.212633,-0.415933,-0.906232
20.500000,0.189449,-0.402087,-0.212638,-0.316210,-0.945390
21.000000,0.208204,-0.420843,-0.212639,-0.213126,-0.973322
21.500000,0.224980,-0.437615,-0.212635,-0.108080,-0.990069
22.000000,0.230634,-0.443263,-0.212628,-0.002133,-0.995826
22.500000,0.219132,-0.431754,-0.212622,0.103918,-0.990626
23.000000,0.200670,-0.413292,-0.212622,0.209192,-0.974337
23.500000,0.184197,-0.396821,-0.212624,0.312512,-0.946711
24.000000,0.179188,-0.391820,-0.212631,0.412392,-0.907773
24.500000,0.187805,-0.400443,-0.212639,0.507294,-0.858009
25.000000,0.205691,-0.418331,-0.212640,0.595932,-0.798371
25.500000,0.221603,-0.434242,-0.212638,0.677425,-0.729939
26.000000,0.227279,-0.439908,-0.212628,0.751218,-0.653640
26.500000,0.217483,-0.430106,-0.212623,0.816810,-0.570090
27.000000,0.198338,-0.410959,-0.212621,0.873497,-0.479828
27.500000,0.183807,-0.396433,-0.212627,0.920356,-0.383619
28.000000,0.180099,-0.392733,-0.212634,0.956409,-0.282607
28.500000,0.192776,-0.405418,-0.212642,0.981049,-0.178315
29.000000,0.213062,-0.425692,-0.212630,0.994093,-0.072349
29.500000,0.230221,-0.442857,-0.212636,0.995795,0.034001
30.000000,0.234154,-0.446781,-0.212626,0.986494,0.139718
