t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.225776,-0.409195,-0.183419,1.000000,0.000000
0.500000,0.214860,-0.398290,-0.183430,0.990924,0.097125
1.000000,0.244152,-0.427601,-0.183449,0.968985,0.191875
1.500000,0.283250,-0.466700,-0.183450,0.937287,0.280196
2.000000,0.315263,-0.498696,-0.183433,0.899499,0.361246
2.500000,0.327843,-0.511258,-0.183415,0.858487,0.436481
3.000000,0.315748,-0.499139,-0.183391,0.815216,0.508551
3.500000,0.281116,-0.464485,-0.183369,0.768450,0.579852
4.000000,0.232206,-0.415568,-0.183362,0.715456,0.651145
4.500000,0.183407,-0.366776,-0.183369,0.653298,0.721036
5.000000,0.146832,-0.330220,-0.183387,0.580333,0.786214
5.500000,0.131559,-0.314972,-0.183413,0.497115,0.842558
6.000000,0.141489,-0.324923,-0.183434,0.406473,0.886718
6.500000,0.172232,-0.355688,-0.183455,0.312444,0.917408
7.000000,0.211016,-0.394468,-0.183451,0.219149,0.935351
7.500000,0.248520,-0.431968,-0.183448,0.129166,0.943726
8.000000,0.270334,-0.453755,-0.183421,0.043187,0.945566
8.500000,0.268232,-0.451627,-0.183394,-0.040795,0.943478
9.000000,0.250059,-0.433448,-0.183388,-0.125303,0.938247
9.500000,0.211194,-0.394562,-0.183368,-0.212173,0.927870
10.000000,0.165757,-0.349129,-0.183372,-0.302427,0.909133
10.500000,0.128871,-0.312257,-0.183385,-0.394310,0.879017
11.000000,0.112239,-0.295646,-0.183407,-0.484372,0.835924
11.500000,0.119263,-0.302692,-0.183429,-0.567870,0.780428
12.000000,0.145412,-0.328860,-0.183448,-0.641214,0.714597
12.500000,0.183762,-0.367222,-0.183460,-0.703204,0.642510
13.000000,0.222317,-0.405764,-0.183447,-0.754626,0.568110
13.500000,0.247066,-0.430485,-0.183419,-0.797961,0.493727
14.000000,0.249846,-0.433261,-0.183415,-0.836631,0.419226
14.500000,0.237841,-0.421230,-0.183388,-0.872560,0.343482
15.000000,0.212099,-0.395480,-0.183381,-0.905817,0.263485
15.500000,0.171838,-0.355207,-0.183369,-0.933823,0.177444
16.000000,0.133407,-0.316786,-0.183379,-0.953089,0.084338
16.500000,0.110219,-0.293619,-0.183400,-0.960237,-0.013872
17.000000,0.109546,-0.292971,-0.183424,-0.953285,-0.113408
17.500000,0.132857,-0.316299,-0.183442,-0.932526,-0.209771
18.000000,0.168807,-0.352262,-0.183455,-0.900165,-0.299639
18.500000,0.209864,-0.393314,-0.183450,-0.860164,-0.381261
19.000000,0.240879,-0.424309,-0.183430,-0.815854,-0.455306
19.500000,0.242956,-0.426356,-0.183400,-0.768817,-0.524383
20.000000,0.228703,-0.412094,-0.183392,-0.719273,-0.591702
20.500000,0.205145,-0.388522,-0.183377,-0.665436,-0.658697
21.000000,0.166763,-0.350134,-0.183371,-0.604082,-0.724447
21.500000,0.129487,-0.312872,-0.183385,-0.532542,-0.786769
22.000000,0.105656,-0.289053,-0.183397,-0.450877,-0.841907
22.500000,0.101625,-0.285047,-0.183422,-0.360888,-0.886138
23.000000,0.121079,-0.304518,-0.183440,-0.266869,-0.916719
23.500000,0.156336,-0.339790,-0.183454,-0.172280,-0.933495
24.000000,0.198380,-0.381841,-0.183461,-0.080604,-0.939010
24.500000,0.240162,-0.423609,-0.183448,0.006421,-0.936819
25.000000,0.261434,-0.444851,-0.183417,0.089618,-0.929600
25.500000,0.259242,-0.442645,-0.183403,0.171679,-0.919052
26.000000,0.232617,-0.415995,-0.183378,0.255001,-0.904422
26.500000,0.196127,-0.379502,-0.183375,0.341301,-0.883354
27.000000,0.154281,-0.337657,-0.183375,0.429454,-0.852477
27.500000,0.127818,-0.311213,-0.183395,0.517036,-0.809540
28.000000,0.117078,-0.300495,-0.183417,0.599182,-0.753876
28.500000,0.132231,-0.315670,-0.183439,0.671901,-0.687157
29.000000,0.159643,-0.343091,-0.183447,0.733101,-0.612154
29.500000,0.203604,-0.387059,-0.183455,0.783473,-0.534040
30.000000,0.242603,-0.426054,-0.183451,0.824190,-0.455822
