t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,2.006105,-3.941843,-1.935738,1.000000,0.000000
0.200000,1.921520,-3.856999,-1.935479,0.925539,0.378346
0.400000,1.896469,-3.831944,-1.935475,0.713400,0.700438
0.600000,1.875895,-3.811375,-1.935480,0.395127,0.918276
0.800000,1.875727,-3.811208,-1.935481,0.018085,0.999471
1.000000,1.873594,-3.809075,-1.935481,-0.361586,0.931906
1.200000,1.873872,-3.809364,-1.935492,-0.687417,0.725639
1.400000,1.866931,-3.802394,-1.935463,-0.910888,0.411380
1.600000,1.855773,-3.791253,-1.935480,-0.998780,0.035857
1.800000,1.865227,-3.800710,-1.935483,-0.938008,-0.344972
2.000000,1.874405,-3.809897,-1.935492,-0.737599,-0.674459
2.200000,1.898324,-3.833802,-1.935478,-0.427421,-0.903550
2.400000,1.885877,-3.821362,-1.935485,-0.053579,-0.998115
2.600000,1.882511,-3.817994,-1.935483,0.328256,-0.944135
2.800000,1.859306,-3.794778,-1.935472,0.661263,-0.749598
3.000000,1.889829,-3.825316,-1.935487,0.895910,-0.443523
3.200000,1.897526,-3.833005,-1.935478,0.997193,-0.071429
3.400000,1.905338,-3.840799,-1.935461,0.950084,0.311332
3.600000,1.908090,-3.843563,-1.935473,0.761583,0.647759
3.800000,1.907789,-3.843285,-1.935496,0.459731,0.887817
4.000000,1.895412,-3.830889,-1.935477,0.089479,0.995746
