t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.251245,-0.381441,-0.130196,1.000000,0.000000
0.500000,0.238907,-0.369171,-0.130264,0.982173,0.087636
1.000000,0.261456,-0.391906,-0.130450,0.947745,0.176215
1.500000,0.296307,-0.426829,-0.130522,0.900047,0.255408
2.000000,0.334212,-0.464699,-0.130486,0.844231,0.320900
2.500000,0.367874,-0.498329,-0.130455,0.786180,0.371577
3.000000,0.393243,-0.523578,-0.130335,0.731737,0.409185
3.500000,0.406394,-0.536575,-0.130181,0.684835,0.437226
4.000000,0.403395,-0.533428,-0.130032,0.647011,0.461359
4.500000,0.387274,-0.517123,-0.129849,0.618160,0.487323
5.000000,0.362108,-0.491985,-0.129876,0.595234,0.520346
5.500000,0.322710,-0.452435,-0.129725,0.573759,0.561388
6.000000,0.281211,-0.411001,-0.129790,0.547227,0.612535
6.500000,0.239344,-0.368958,-0.129615,0.512384,0.670698
7.000000,0.192939,-0.322694,-0.129754,0.462409,0.730039
7.500000,0.158165,-0.288014,-0.129849,0.396274,0.786683
8.000000,0.137142,-0.267121,-0.129979,0.314396,0.835015
8.500000,0.127071,-0.257183,-0.130112,0.222529,0.869542
9.000000,0.131219,-0.261484,-0.130265,0.125636,0.883683
9.500000,0.149317,-0.279699,-0.130381,0.027851,0.877854
10.000000,0.176521,-0.306927,-0.130407,-0.063860,0.853747
10.500000,0.208275,-0.338724,-0.130449,-0.144414,0.815393
11.000000,0.234483,-0.364728,-0.130244,-0.211000,0.767308
11.500000,0.253694,-0.384141,-0.130447,-0.264971,0.718527
12.000000,0.273549,-0.403741,-0.130192,-0.304496,0.673331
12.500000,0.291378,-0.421769,-0.130391,-0.336566,0.636483
13.000000,0.316132,-0.446284,-0.130152,-0.363487,0.610946
13.500000,0.311648,-0.441716,-0.130068,-0.391322,0.592005
14.000000,0.295869,-0.425749,-0.129880,-0.425708,0.578366
14.500000,0.268641,-0.398436,-0.129794,-0.469566,0.564666
15.000000,0.232299,-0.362071,-0.129772,-0.522534,0.545306
15.500000,0.195417,-0.325228,-0.129812,-0.582821,0.514902
16.000000,0.158608,-0.288353,-0.129745,-0.645568,0.471253
16.500000,0.127537,-0.257485,-0.129949,-0.703649,0.409360
17.000000,0.109932,-0.239961,-0.130030,-0.753847,0.332790
17.500000,0.103661,-0.233818,-0.130157,-0.789394,0.245531
18.000000,0.111146,-0.241454,-0.130307,-0.806875,0.152297
18.500000,0.138061,-0.268510,-0.130449,-0.803375,0.061720
19.000000,0.168944,-0.299425,-0.130481,-0.779814,-0.024352
19.500000,0.195236,-0.325666,-0.130430,-0.742861,-0.100734
20.000000,0.218757,-0.348955,-0.130198,-0.697753,-0.162480
20.500000,0.226819,-0.356997,-0.130177,-0.651246,-0.211545
21.000000,0.240830,-0.371121,-0.130292,-0.610441,-0.247890
21.500000,0.251069,-0.381216,-0.130147,-0.577189,-0.274337
22.000000,0.242663,-0.372626,-0.129963,-0.551612,-0.297367
22.500000,0.223919,-0.353753,-0.129833,-0.533598,-0.323543
23.000000,0.204723,-0.334729,-0.130007,-0.519948,-0.358646
23.500000,0.181653,-0.311457,-0.129805,-0.507495,-0.401980
24.000000,0.151818,-0.281747,-0.129929,-0.486650,-0.454600
24.500000,0.136051,-0.266085,-0.130033,-0.454038,-0.516553
25.000000,0.123208,-0.253271,-0.130064,-0.407617,-0.581628
25.500000,0.114835,-0.244888,-0.130053,-0.344795,-0.644439
26.000000,0.097207,-0.227208,-0.130001,-0.270029,-0.697806
26.500000,0.086891,-0.216967,-0.130076,-0.183381,-0.734654
27.000000,0.084473,-0.214660,-0.130186,-0.091572,-0.752937
27.500000,0.091994,-0.222281,-0.130288,-0.000013,-0.751859
28.000000,0.111328,-0.241667,-0.130339,0.083997,-0.732026
28.500000,0.136515,-0.266949,-0.130434,0.157090,-0.699099
29.000000,0.164373,-0.294830,-0.130458,0.216061,-0.657778
29.500000,0.184298,-0.314654,-0.130356,0.261597,-0.613833
30.000000,0.209057,-0.339519,-0.130461,0.296107,-0.575397
