t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,2.063181,-4.076198,-2.013017,1.000000,0.000000
0.200000,2.048368,-4.057008,-2.008640,0.919175,0.393647
0.400000,2.047150,-4.056413,-2.009264,0.689862,0.723703
0.600000,2.074873,-4.083688,-2.008815,0.349100,0.936794
0.800000,2.083195,-4.092160,-2.008965,-0.048074,0.998498
1.000000,2.057703,-4.066819,-2.009117,-0.437437,0.898848
1.200000,2.033073,-4.042306,-2.009233,-0.756104,0.653928
1.400000,2.008716,-4.017924,-2.009207,-0.952568,0.303357
1.600000,2.006827,-4.015831,-2.009004,-0.995057,-0.096229
1.800000,2.001595,-4.010289,-2.008694,-0.876736,-0.480266
2.000000,2.026913,-4.036496,-2.009582,-0.616700,-0.786668
2.200000,2.043842,-4.053866,-2.010025,-0.256990,-0.965950
2.400000,2.059328,-4.068330,-2.009001,0.144245,-0.989104
2.600000,2.052469,-4.061164,-2.008695,0.522211,-0.852382
2.800000,2.032856,-4.041786,-2.008930,0.815800,-0.577927
3.000000,2.042546,-4.051614,-2.009068,0.977553,-0.210044
3.200000,2.033419,-4.042491,-2.009072,0.981359,0.191799
3.400000,2.047330,-4.056660,-2.009330,0.826571,0.562650
3.600000,2.073027,-4.082005,-2.008978,0.538216,0.842616
3.800000,2.089398,-4.098048,-2.008650,0.162912,0.986418
4.000000,2.086055,-4.094944,-2.008890,-0.238725,0.970819
