t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,2.063181,-3.562257,-1.499076,1.000000,0.000000
0.200000,1.686368,-3.184476,-1.498108,0.943730,0.316034
0.400000,1.544392,-3.042441,-1.498049,0.788618,0.600434
0.600000,1.487021,-2.985910,-1.498889,0.550509,0.820958
0.800000,1.438073,-2.936761,-1.498687,0.254777,0.952597
1.000000,1.385139,-2.883444,-1.498305,-0.066579,0.981154
1.200000,1.355462,-2.854170,-1.498709,-0.381518,0.903943
1.400000,1.359031,-2.857889,-1.498858,-0.654318,0.729869
1.600000,1.452023,-2.950367,-1.498344,-0.856066,0.478796
1.800000,1.439829,-2.938630,-1.498801,-0.963899,0.175906
2.000000,1.263732,-2.762720,-1.498988,-0.965559,-0.145896
2.200000,1.302409,-2.801281,-1.498873,-0.864713,-0.453500
2.400000,1.314678,-2.813482,-1.498804,-0.670140,-0.711027
2.600000,1.319724,-2.818274,-1.498550,-0.402813,-0.891290
2.800000,1.410918,-2.909846,-1.498928,-0.091785,-0.975835
3.000000,1.373822,-2.872365,-1.498543,0.229554,-0.953536
3.200000,1.404015,-2.902930,-1.498915,0.527814,-0.828611
3.400000,1.553970,-3.053405,-1.499435,0.770294,-0.615226
3.600000,1.494576,-2.993516,-1.498940,0.928084,-0.334513
3.800000,1.497993,-2.996615,-1.498622,0.987192,-0.017383
4.000000,1.447325,-2.946262,-1.498938,0.939905,0.303445
