t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.225776,-0.483893,-0.258117,1.000000,0.000000
0.500000,0.257321,-0.514849,-0.257528,0.979819,0.129357
1.000000,0.106081,-0.364121,-0.258041,0.947416,0.241288
1.500000,0.287903,-0.545892,-0.257989,0.915973,0.357062
2.000000,0.467763,-0.725120,-0.257357,0.858665,0.481406
2.500000,0.272828,-0.530277,-0.257449,0.775117,0.583876
3.000000,0.151066,-0.409158,-0.258093,0.694469,0.667254
3.500000,0.403696,-0.661479,-0.257782,0.607727,0.756198
4.000000,0.510198,-0.767372,-0.257173,0.492923,0.833461
4.500000,0.248482,-0.506060,-0.257577,0.372298,0.878174
5.000000,0.208255,-0.466384,-0.258129,0.262857,0.913308
5.500000,0.502578,-0.760139,-0.257561,0.140000,0.947803
6.000000,0.505375,-0.762481,-0.257106,0.002089,0.953338
6.500000,0.219054,-0.476776,-0.257721,-0.120589,0.931908
7.000000,0.276721,-0.534826,-0.258105,-0.233447,0.910818
7.500000,0.566046,-0.823441,-0.257395,-0.359754,0.877007
8.000000,0.467347,-0.724491,-0.257143,-0.478352,0.809968
8.500000,0.206303,-0.464178,-0.257876,-0.570487,0.732825
9.000000,0.358983,-0.616985,-0.258002,-0.660454,0.659114
9.500000,0.595773,-0.853049,-0.257277,-0.752316,0.563189
10.000000,0.416801,-0.673992,-0.257191,-0.816392,0.445696
10.500000,0.206049,-0.464050,-0.258001,-0.857225,0.336354
11.000000,0.442225,-0.700089,-0.257864,-0.900358,0.225785
11.500000,0.600514,-0.857630,-0.257116,-0.928743,0.093705
12.000000,0.345213,-0.602564,-0.257351,-0.922208,-0.036762
12.500000,0.217055,-0.475104,-0.258049,-0.905354,-0.149523
13.000000,0.495391,-0.753110,-0.257719,-0.887339,-0.269289
13.500000,0.588074,-0.845152,-0.257078,-0.840486,-0.396773
14.000000,0.301373,-0.558860,-0.257487,-0.768278,-0.502277
14.500000,0.263571,-0.521670,-0.258099,-0.699613,-0.592515
15.000000,0.564166,-0.821632,-0.257465,-0.621209,-0.690330
15.500000,0.522829,-0.779938,-0.257109,-0.514171,-0.774192
16.000000,0.227781,-0.485545,-0.257764,-0.402551,-0.826589
16.500000,0.293390,-0.551455,-0.258065,-0.299599,-0.872362
17.000000,0.571429,-0.828780,-0.257351,-0.179404,-0.916444
17.500000,0.453952,-0.711154,-0.257202,-0.044969,-0.929973
18.000000,0.196062,-0.453961,-0.257899,0.074378,-0.918746
18.500000,0.340443,-0.598452,-0.258008,0.188067,-0.908760
19.000000,0.577804,-0.835120,-0.257316,0.316411,-0.882738
19.500000,0.415259,-0.672465,-0.257206,0.436227,-0.822605
20.000000,0.199036,-0.457024,-0.257988,0.532272,-0.754675
20.500000,0.422013,-0.679904,-0.257891,0.629560,-0.688411
21.000000,0.587309,-0.844415,-0.257106,0.728060,-0.596558
21.500000,0.332859,-0.590234,-0.257375,0.798330,-0.484388
22.000000,0.203259,-0.461347,-0.258088,0.849029,-0.380714
22.500000,0.473113,-0.730753,-0.257641,0.903083,-0.272313
23.000000,0.513031,-0.770199,-0.257168,0.939195,-0.141667
23.500000,0.241065,-0.498677,-0.257612,0.941109,-0.013256
24.000000,0.208164,-0.466255,-0.258090,0.935321,0.100253
24.500000,0.468892,-0.726478,-0.257586,0.926888,0.224277
25.000000,0.456312,-0.713547,-0.257235,0.887364,0.355141
25.500000,0.187946,-0.445703,-0.257757,0.824830,0.463565
26.000000,0.235880,-0.493994,-0.258114,0.765209,0.560188
26.500000,0.493694,-0.751136,-0.257442,0.692077,0.665829
27.000000,0.407635,-0.664914,-0.257279,0.589181,0.756059
27.500000,0.150582,-0.408531,-0.257949,0.483750,0.817106
28.000000,0.263460,-0.521484,-0.258024,0.384479,0.874197
28.500000,0.484538,-0.741967,-0.257429,0.264790,0.927662
29.000000,0.363462,-0.620753,-0.257291,0.130762,0.949090
29.500000,0.146052,-0.404055,-0.258003,0.011858,0.949512
30.000000,0.329373,-0.587318,-0.257945,-0.105831,0.951317
