t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.225776,-0.447373,-0.221597,1.000000,0.000000
0.500000,0.223599,-0.445099,-0.221499,0.993836,0.110831
1.000000,0.223746,-0.445244,-0.221498,0.975426,0.220298
1.500000,0.223889,-0.445391,-0.221502,0.944997,0.327050
2.000000,0.223854,-0.445354,-0.221500,0.902922,0.429772
2.500000,0.223599,-0.445100,-0.221501,0.849721,0.527198
3.000000,0.223361,-0.444858,-0.221497,0.786049,0.618126
3.500000,0.223177,-0.444677,-0.221500,0.712690,0.701438
4.000000,0.223358,-0.444857,-0.221499,0.630550,0.776105
4.500000,0.223323,-0.444828,-0.221505,0.540639,0.841207
5.000000,0.223574,-0.445074,-0.221501,0.444067,0.895943
5.500000,0.223869,-0.445375,-0.221506,0.342023,0.939638
6.000000,0.223823,-0.445318,-0.221496,0.235765,0.971752
6.500000,0.223405,-0.444907,-0.221502,0.126602,0.991892
7.000000,0.222911,-0.444410,-0.221499,0.015880,0.999807
7.500000,0.222732,-0.444228,-0.221496,-0.095038,0.995401
8.000000,0.222818,-0.444317,-0.221499,-0.204783,0.978728
8.500000,0.223033,-0.444537,-0.221503,-0.312005,0.949993
9.000000,0.223162,-0.444665,-0.221503,-0.415380,0.909552
9.500000,0.223402,-0.444899,-0.221496,-0.513636,0.857901
10.000000,0.223313,-0.444812,-0.221499,-0.605561,0.795678
10.500000,0.223516,-0.445013,-0.221497,-0.690023,0.723650
11.000000,0.223811,-0.445313,-0.221502,-0.765980,0.642704
11.500000,0.224418,-0.445920,-0.221502,-0.832496,0.553838
12.000000,0.224676,-0.446174,-0.221497,-0.888753,0.458147
12.500000,0.224909,-0.446427,-0.221518,-0.934056,0.356809
13.000000,0.224849,-0.446347,-0.221498,-0.967848,0.251075
13.500000,0.224353,-0.445853,-0.221500,-0.989712,0.142247
14.000000,0.223964,-0.445465,-0.221501,-0.999378,0.031667
14.500000,0.224009,-0.445519,-0.221510,-0.996727,-0.079303
15.000000,0.224063,-0.445563,-0.221500,-0.981792,-0.189296
15.500000,0.223910,-0.445411,-0.221501,-0.954758,-0.296955
16.000000,0.223731,-0.445232,-0.221500,-0.915956,-0.400954
16.500000,0.223330,-0.444828,-0.221499,-0.865867,-0.500012
17.000000,0.222873,-0.444376,-0.221503,-0.805107,-0.592907
17.500000,0.222384,-0.443877,-0.221493,-0.734424,-0.678495
18.000000,0.221989,-0.443492,-0.221503,-0.654690,-0.755721
18.500000,0.221703,-0.443203,-0.221500,-0.566888,-0.823632
19.000000,0.221777,-0.443277,-0.221500,-0.472100,-0.881393
19.500000,0.221590,-0.443088,-0.221497,-0.371493,-0.928291
20.000000,0.221214,-0.442717,-0.221503,-0.266307,-0.963748
20.500000,0.220870,-0.442364,-0.221494,-0.157840,-0.987327
21.000000,0.220420,-0.441923,-0.221503,-0.047427,-0.998739
21.500000,0.220221,-0.441722,-0.221501,0.063571,-0.997841
22.000000,0.220286,-0.441787,-0.221502,0.173785,-0.984646
22.500000,0.220194,-0.441698,-0.221505,0.281858,-0.959315
23.000000,0.220245,-0.441747,-0.221502,0.386458,-0.922162
23.500000,0.220208,-0.441706,-0.221497,0.486294,-0.873644
24.000000,0.219956,-0.441459,-0.221503,0.580138,-0.814359
24.500000,0.220005,-0.441504,-0.221499,0.666833,-0.745038
25.000000,0.219947,-0.441445,-0.221498,0.745309,-0.666535
25.500000,0.220190,-0.441691,-0.221501,0.814600,-0.579817
26.000000,0.220351,-0.441854,-0.221504,0.873852,-0.485953
26.500000,0.220571,-0.442073,-0.221502,0.922335,-0.386100
27.000000,0.220387,-0.441887,-0.221500,0.959450,-0.281488
27.500000,0.220186,-0.441715,-0.221529,0.984742,-0.173407
28.000000,0.220189,-0.441690,-0.221502,0.997898,-0.063189
28.500000,0.220388,-0.441892,-0.221504,0.998755,0.047808
29.000000,0.220796,-0.442296,-0.221500,0.987304,0.158216
29.500000,0.221213,-0.442713,-0.221500,0.963685,0.266675
30.000000,0.221534,-0.443033,-0.221500,0.928189,0.371847
