t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.232722,-0.517072,-0.284350,1.000000,0.000000
0.500000,0.217495,-0.497817,-0.280322,0.962821,0.129592
1.000000,0.232608,-0.517537,-0.284929,0.942967,0.234600
1.500000,0.575704,-0.853519,-0.277815,0.895402,0.378740
2.000000,0.129017,-0.411581,-0.282564,0.813380,0.475255
2.500000,0.493900,-0.776664,-0.282764,0.755303,0.582625
3.000000,0.520430,-0.797253,-0.276822,0.639911,0.685566
3.500000,0.157050,-0.441906,-0.284856,0.542276,0.741446
4.000000,0.707311,-0.987000,-0.279689,0.432162,0.825507
4.500000,0.347112,-0.625898,-0.278786,0.289624,0.855889
5.000000,0.338717,-0.623481,-0.284765,0.184357,0.881834
5.500000,0.777299,-1.054121,-0.276823,0.035851,0.904484
6.000000,0.200930,-0.482978,-0.282048,-0.089004,0.871169
6.500000,0.588353,-0.871742,-0.283390,-0.205151,0.862849
7.000000,0.629861,-0.905538,-0.275677,-0.347253,0.805277
7.500000,0.198065,-0.482936,-0.284871,-0.436083,0.736990
8.000000,0.799283,-1.079248,-0.279965,-0.552275,0.675258
8.500000,0.438597,-0.715838,-0.277241,-0.640313,0.557940
9.000000,0.361016,-0.646325,-0.285308,-0.701555,0.472654
9.500000,0.842767,-1.119026,-0.276259,-0.781855,0.352443
10.000000,0.249518,-0.530853,-0.281335,-0.800397,0.222943
10.500000,0.610044,-0.893859,-0.283815,-0.833820,0.117859
11.000000,0.741421,-1.016699,-0.275277,-0.840363,-0.033557
11.500000,0.219160,-0.503851,-0.284691,-0.809118,-0.144942
12.000000,0.806609,-1.086129,-0.279520,-0.800773,-0.270170
12.500000,0.458597,-0.736269,-0.277673,-0.731365,-0.398449
13.000000,0.330649,-0.616185,-0.285536,-0.672946,-0.483431
13.500000,0.823586,-1.101316,-0.277730,-0.599061,-0.601570
14.000000,0.256743,-0.537578,-0.280835,-0.484926,-0.671208
14.500000,0.522217,-0.806097,-0.283880,-0.403004,-0.736899
15.000000,0.750242,-1.025630,-0.275389,-0.270477,-0.802551
15.500000,0.201321,-0.485403,-0.284082,-0.151742,-0.812648
16.000000,0.777190,-1.057743,-0.280553,-0.036592,-0.849188
16.500000,0.523985,-0.800202,-0.276217,0.112386,-0.836784
17.000000,0.312051,-0.597691,-0.285640,0.216146,-0.810394
17.500000,0.789487,-1.065932,-0.276446,0.352310,-0.791898
18.000000,0.256167,-0.536834,-0.280666,0.465653,-0.713417
18.500000,0.479262,-0.763479,-0.284217,0.555359,-0.659997
19.000000,0.679475,-0.955865,-0.276390,0.670960,-0.568625
19.500000,0.155375,-0.439081,-0.283706,0.728730,-0.460430
20.000000,0.629013,-0.910720,-0.281708,0.802675,-0.371978
20.500000,0.472813,-0.750300,-0.277487,0.854082,-0.230722
21.000000,0.211609,-0.496867,-0.285258,0.866495,-0.122166
21.500000,0.680044,-0.958516,-0.278472,0.901903,0.005203
22.000000,0.270874,-0.550752,-0.279878,0.874907,0.144022
22.500000,0.347859,-0.632294,-0.284435,0.855129,0.246606
23.000000,0.665304,-0.942516,-0.277212,0.819100,0.388503
23.500000,0.141685,-0.424607,-0.282922,0.739231,0.488958
24.000000,0.507856,-0.791211,-0.283354,0.686306,0.587511
24.500000,0.490901,-0.768014,-0.277113,0.579520,0.693820
25.000000,0.141350,-0.425806,-0.284456,0.480560,0.744533
25.500000,0.696982,-0.977515,-0.280533,0.377858,0.822115
26.000000,0.393085,-0.670698,-0.277614,0.232600,0.855715
26.500000,0.301568,-0.586825,-0.285257,0.127151,0.874998
27.000000,0.774884,-1.052059,-0.277175,-0.015784,0.900523
27.500000,0.193703,-0.475397,-0.281694,-0.147766,0.865590
28.000000,0.496353,-0.780146,-0.283792,-0.258077,0.854341
28.500000,0.617263,-0.893161,-0.275898,-0.401285,0.801588
29.000000,0.159816,-0.444215,-0.284399,-0.492365,0.725509
29.500000,0.721464,-1.002096,-0.280632,-0.603523,0.664995
30.000000,0.441677,-0.718956,-0.277279,-0.698598,0.545847
