t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.251245,-0.405202,-0.153957,1.000000,0.000000
0.500000,0.234970,-0.389016,-0.154046,0.987797,0.093682
1.000000,0.262803,-0.417053,-0.154250,0.962453,0.185623
1.500000,0.302438,-0.456724,-0.154286,0.926853,0.269696
2.000000,0.339059,-0.493221,-0.154162,0.885596,0.344266
2.500000,0.360539,-0.514570,-0.154031,0.842817,0.410665
3.000000,0.361820,-0.515602,-0.153782,0.801091,0.472282
3.500000,0.340408,-0.493986,-0.153578,0.760126,0.532678
4.000000,0.298729,-0.452120,-0.153391,0.717054,0.594995
4.500000,0.248399,-0.401739,-0.153339,0.668177,0.660142
5.000000,0.201451,-0.354940,-0.153488,0.609541,0.726464
5.500000,0.161374,-0.314966,-0.153592,0.539330,0.788948
6.000000,0.140720,-0.294535,-0.153815,0.457060,0.843247
6.500000,0.144245,-0.298248,-0.154002,0.366764,0.884901
7.000000,0.165616,-0.319796,-0.154180,0.272032,0.910401
7.500000,0.201397,-0.355679,-0.154282,0.178318,0.921059
8.000000,0.238316,-0.392612,-0.154296,0.089347,0.919912
8.500000,0.279590,-0.433976,-0.154386,0.008236,0.911736
9.000000,0.304300,-0.458257,-0.153958,-0.065386,0.899480
9.500000,0.301796,-0.455532,-0.153736,-0.135738,0.886467
10.000000,0.275995,-0.429543,-0.153548,-0.206330,0.873170
10.500000,0.236110,-0.389553,-0.153442,-0.280596,0.857596
11.000000,0.183734,-0.337141,-0.153407,-0.359743,0.835324
11.500000,0.147973,-0.301509,-0.153535,-0.443958,0.803083
12.000000,0.119140,-0.272846,-0.153706,-0.527342,0.757714
12.500000,0.109357,-0.263249,-0.153892,-0.606490,0.698385
13.000000,0.119449,-0.273517,-0.154068,-0.675206,0.628189
13.500000,0.144814,-0.299042,-0.154228,-0.729862,0.549539
14.000000,0.184609,-0.338893,-0.154283,-0.770415,0.468457
14.500000,0.226046,-0.380345,-0.154298,-0.798820,0.389129
15.000000,0.257661,-0.411856,-0.154195,-0.818720,0.314200
15.500000,0.274287,-0.428373,-0.154086,-0.834675,0.243666
16.000000,0.278253,-0.431970,-0.153716,-0.850088,0.175932
16.500000,0.244698,-0.398405,-0.153708,-0.864546,0.105834
17.000000,0.210104,-0.363673,-0.153569,-0.878336,0.030350
17.500000,0.170356,-0.323825,-0.153469,-0.887252,-0.051979
18.000000,0.135802,-0.289406,-0.153604,-0.886487,-0.141119
18.500000,0.109911,-0.263632,-0.153721,-0.871972,-0.232285
19.000000,0.104687,-0.258664,-0.153977,-0.840735,-0.322656
19.500000,0.119383,-0.273533,-0.154150,-0.795090,-0.407216
20.000000,0.147504,-0.301576,-0.154073,-0.738523,-0.480755
20.500000,0.174783,-0.328917,-0.154134,-0.675933,-0.543021
21.000000,0.205229,-0.359416,-0.154188,-0.612834,-0.594296
21.500000,0.228777,-0.382774,-0.153997,-0.552069,-0.636938
22.000000,0.226588,-0.380334,-0.153746,-0.493362,-0.675183
22.500000,0.209821,-0.363374,-0.153554,-0.435208,-0.713345
23.000000,0.185702,-0.339343,-0.153642,-0.373886,-0.753165
23.500000,0.152359,-0.305807,-0.153449,-0.306767,-0.792552
24.000000,0.113921,-0.267514,-0.153593,-0.229352,-0.827685
24.500000,0.091123,-0.244864,-0.153741,-0.141499,-0.855421
25.000000,0.077932,-0.231762,-0.153830,-0.047021,-0.871078
25.500000,0.077221,-0.231178,-0.153957,0.050555,-0.871663
26.000000,0.092316,-0.246430,-0.154114,0.144338,-0.857528
26.500000,0.119003,-0.273225,-0.154222,0.230918,-0.829923
27.000000,0.157170,-0.311399,-0.154228,0.307253,-0.794187
27.500000,0.195161,-0.349461,-0.154300,0.374182,-0.754597
28.000000,0.221326,-0.375361,-0.154035,0.433298,-0.714650
28.500000,0.233871,-0.387604,-0.153733,0.489447,-0.675871
29.000000,0.225373,-0.378975,-0.153601,0.546061,-0.636626
29.500000,0.192467,-0.346086,-0.153619,0.604875,-0.592759
30.000000,0.166016,-0.319664,-0.153647,0.666810,-0.541478
