t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.223370,-0.421306,-0.197936,1.000000,0.000000
0.500000,0.213624,-0.411562,-0.197938,0.992802,0.101302
1.000000,0.239492,-0.437438,-0.197946,0.973788,0.200519
1.500000,0.271162,-0.469106,-0.197944,0.944940,0.295259
2.000000,0.291071,-0.489004,-0.197933,0.908384,0.385061
2.500000,0.288360,-0.486283,-0.197922,0.865391,0.470699
3.000000,0.262144,-0.460058,-0.197914,0.815854,0.553177
3.500000,0.221473,-0.419383,-0.197910,0.758575,0.632658
4.000000,0.181296,-0.379210,-0.197913,0.692200,0.707903
4.500000,0.156456,-0.354380,-0.197923,0.616288,0.776519
5.000000,0.155096,-0.353032,-0.197936,0.531911,0.835846
5.500000,0.176379,-0.374325,-0.197945,0.441486,0.884080
6.000000,0.210233,-0.408182,-0.197949,0.347894,0.920945
6.500000,0.242376,-0.440318,-0.197942,0.253378,0.947575
7.000000,0.256792,-0.454727,-0.197935,0.158766,0.965631
7.500000,0.249038,-0.446958,-0.197920,0.063680,0.976311
8.000000,0.220935,-0.418850,-0.197915,-0.033013,0.979518
8.500000,0.183072,-0.380984,-0.197911,-0.131628,0.973888
9.000000,0.150097,-0.348015,-0.197918,-0.231416,0.957442
9.500000,0.136972,-0.334902,-0.197930,-0.330091,0.928969
10.000000,0.146531,-0.344472,-0.197940,-0.424524,0.888454
10.500000,0.173820,-0.371767,-0.197947,-0.512341,0.837428
11.000000,0.207463,-0.405412,-0.197949,-0.592339,0.778422
11.500000,0.237808,-0.435752,-0.197943,-0.664738,0.713820
12.000000,0.245226,-0.443153,-0.197927,-0.730561,0.644585
12.500000,0.228886,-0.426804,-0.197918,-0.790997,0.570354
13.000000,0.195655,-0.393566,-0.197911,-0.845978,0.490040
13.500000,0.158940,-0.356855,-0.197915,-0.894066,0.402654
14.000000,0.135370,-0.333296,-0.197926,-0.932990,0.308594
14.500000,0.133808,-0.331738,-0.197929,-0.960473,0.209709
15.000000,0.151941,-0.349886,-0.197945,-0.975290,0.108680
15.500000,0.184939,-0.382888,-0.197949,-0.978135,0.008342
16.000000,0.219333,-0.417277,-0.197944,-0.970791,-0.089406
16.500000,0.238564,-0.436500,-0.197936,-0.955174,-0.184185
17.000000,0.235445,-0.433365,-0.197920,-0.932397,-0.276704
17.500000,0.209598,-0.407514,-0.197915,-0.902135,-0.368113
18.000000,0.177633,-0.375544,-0.197911,-0.863295,-0.458419
18.500000,0.145666,-0.343585,-0.197919,-0.814137,-0.546228
19.000000,0.131052,-0.328981,-0.197929,-0.754202,-0.629082
19.500000,0.137704,-0.335643,-0.197939,-0.684316,-0.703963
20.000000,0.164450,-0.362398,-0.197948,-0.606574,-0.769066
20.500000,0.200661,-0.398609,-0.197948,-0.523830,-0.823874
21.000000,0.231351,-0.429292,-0.197941,-0.438191,-0.869382
21.500000,0.244013,-0.441944,-0.197931,-0.350513,-0.907075
22.000000,0.235041,-0.432961,-0.197920,-0.260337,-0.937944
22.500000,0.202204,-0.400117,-0.197914,-0.166460,-0.961593
23.000000,0.166929,-0.364844,-0.197915,-0.068511,-0.976669
23.500000,0.139220,-0.337140,-0.197920,0.032639,-0.980910
24.000000,0.130952,-0.328883,-0.197931,0.134733,-0.972705
24.500000,0.143590,-0.341533,-0.197942,0.234894,-0.951818
25.000000,0.172844,-0.370792,-0.197948,0.330567,-0.919819
25.500000,0.205768,-0.403716,-0.197948,0.420311,-0.878993
26.000000,0.232652,-0.430591,-0.197939,0.504167,-0.831478
26.500000,0.236709,-0.434637,-0.197928,0.583205,-0.778025
27.000000,0.216886,-0.414805,-0.197919,0.658404,-0.718175
27.500000,0.188446,-0.386360,-0.197914,0.729662,-0.650835
28.000000,0.156107,-0.354025,-0.197918,0.795223,-0.574816
28.500000,0.139117,-0.337046,-0.197929,0.852669,-0.490353
29.000000,0.142020,-0.339949,-0.197929,0.899319,-0.399137
29.500000,0.166345,-0.364293,-0.197948,0.934072,-0.303566
30.000000,0.202565,-0.400512,-0.197947,0.957292,-0.206618
