t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,2.006105,-4.105383,-2.099278,1.000000,0.000000
0.200000,2.167987,-4.266324,-2.098338,0.912489,0.408315
0.400000,2.218456,-4.316785,-2.098329,0.665679,0.745401
0.600000,2.245125,-4.343458,-2.098333,0.302656,0.952217
0.800000,2.262740,-4.361037,-2.098297,-0.113175,0.992544
1.000000,2.276652,-4.374971,-2.098319,-0.509186,0.859359
1.200000,2.254206,-4.352530,-2.098324,-0.816204,0.575983
1.400000,2.244757,-4.343069,-2.098312,-0.980470,0.191933
1.600000,2.241660,-4.339982,-2.098322,-0.973366,-0.225780
1.800000,2.206355,-4.304646,-2.098291,-0.796178,-0.604063
2.000000,2.192746,-4.291066,-2.098321,-0.479826,-0.876789
2.200000,2.173249,-4.271577,-2.098328,-0.079646,-0.996330
2.400000,2.199792,-4.298124,-2.098332,0.334483,-0.941744
2.600000,2.227398,-4.325729,-2.098330,0.690101,-0.722605
2.800000,2.284542,-4.382875,-2.098333,0.925109,-0.377105
3.000000,2.228264,-4.326592,-2.098327,0.998553,0.034222
3.200000,2.218504,-4.316834,-2.098330,0.897381,0.439519
3.400000,2.210351,-4.308694,-2.098344,0.639334,0.768046
3.600000,2.186817,-4.285142,-2.098325,0.269564,0.962404
3.800000,2.173560,-4.271897,-2.098337,-0.147301,0.988579
4.000000,2.214199,-4.312539,-2.098340,-0.538408,0.841938
