t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,2.016645,-3.756051,-1.739406,1.000000,0.000000
0.200000,1.754597,-3.493917,-1.739320,0.936396,0.346348
0.400000,1.657876,-3.397189,-1.739313,0.755894,0.649887
0.600000,1.628241,-3.367613,-1.739372,0.481033,0.871964
0.800000,1.599606,-3.338954,-1.739348,0.146413,0.984081
1.000000,1.555284,-3.294610,-1.739326,-0.205917,0.972120
1.200000,1.533849,-3.273206,-1.739356,-0.532475,0.837699
1.400000,1.532469,-3.271836,-1.739367,-0.791571,0.598014
1.600000,1.596293,-3.335621,-1.739328,-0.950776,0.283670
1.800000,1.582803,-3.322154,-1.739351,-0.989516,-0.066393
2.000000,1.462791,-3.202181,-1.739390,-0.902827,-0.408013
2.200000,1.511996,-3.251373,-1.739376,-0.702795,-0.698771
2.400000,1.530658,-3.270024,-1.739366,-0.414013,-0.901087
2.600000,1.542781,-3.282124,-1.739343,-0.072910,-0.989643
2.800000,1.603504,-3.342873,-1.739369,0.277676,-0.953546
3.000000,1.565866,-3.305218,-1.739352,0.593514,-0.796767
3.200000,1.601146,-3.340529,-1.739384,0.835265,-0.539591
3.400000,1.706934,-3.446333,-1.739398,0.972365,-0.214566
3.600000,1.657737,-3.397116,-1.739379,0.986536,0.137788
3.800000,1.654477,-3.393813,-1.739335,0.876990,0.473103
4.000000,1.636591,-3.375960,-1.739369,0.656964,0.749552
