t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.223370,-0.432888,-0.209518,1.000000,0.000000
0.500000,0.216014,-0.425513,-0.209499,0.993779,0.105527
1.000000,0.233910,-0.443412,-0.209502,0.976000,0.209451
1.500000,0.253350,-0.462849,-0.209500,0.947544,0.310258
2.000000,0.260510,-0.469998,-0.209488,0.909313,0.407183
2.500000,0.249310,-0.458792,-0.209482,0.861818,0.499840
3.000000,0.224113,-0.433595,-0.209481,0.805102,0.587719
3.500000,0.197079,-0.406562,-0.209484,0.739080,0.669821
4.000000,0.181345,-0.390837,-0.209492,0.664031,0.744674
4.500000,0.184269,-0.393770,-0.209500,0.580914,0.810743
5.000000,0.202764,-0.412269,-0.209505,0.491267,0.866921
5.500000,0.225956,-0.435459,-0.209503,0.396762,0.912810
6.000000,0.240535,-0.450032,-0.209496,0.298717,0.948569
6.500000,0.238384,-0.447870,-0.209486,0.197902,0.974437
7.000000,0.218960,-0.428443,-0.209482,0.094736,0.990277
7.500000,0.193266,-0.402747,-0.209481,-0.010187,0.995500
8.000000,0.174236,-0.383728,-0.209492,-0.115795,0.989329
8.500000,0.171805,-0.381303,-0.209498,-0.220370,0.971338
9.000000,0.185948,-0.395452,-0.209504,-0.322070,0.941751
9.500000,0.209942,-0.419448,-0.209506,-0.419339,0.901510
10.000000,0.229667,-0.439165,-0.209498,-0.511201,0.851748
10.500000,0.233045,-0.442534,-0.209489,-0.597305,0.793330
11.000000,0.219250,-0.428734,-0.209484,-0.677369,0.726664
11.500000,0.197051,-0.406533,-0.209482,-0.750728,0.651861
12.000000,0.174697,-0.384183,-0.209486,-0.816154,0.569109
12.500000,0.166250,-0.375747,-0.209497,-0.872258,0.479166
13.000000,0.175729,-0.385232,-0.209503,-0.917859,0.383500
13.500000,0.196731,-0.406236,-0.209505,-0.952428,0.283870
14.000000,0.219998,-0.429502,-0.209504,-0.976138,0.181912
14.500000,0.233737,-0.443222,-0.209485,-0.989416,0.078708
15.000000,0.225689,-0.435174,-0.209485,-0.992449,-0.025217
15.500000,0.203729,-0.413210,-0.209481,-0.985054,-0.129410
16.000000,0.179790,-0.389273,-0.209483,-0.966678,-0.233010
16.500000,0.165803,-0.375296,-0.209493,-0.936861,-0.334571
17.000000,0.169629,-0.379129,-0.209500,-0.895734,-0.432264
17.500000,0.187211,-0.396718,-0.209506,-0.844117,-0.524447
18.000000,0.212303,-0.421806,-0.209503,-0.783377,-0.609981
18.500000,0.227653,-0.437150,-0.209497,-0.714673,-0.688349
19.000000,0.229149,-0.438638,-0.209489,-0.638807,-0.759416
19.500000,0.212430,-0.421912,-0.209482,-0.556069,-0.822783
20.000000,0.188129,-0.397612,-0.209483,-0.466620,-0.877671
20.500000,0.169801,-0.379290,-0.209489,-0.371117,-0.922850
21.000000,0.168104,-0.377602,-0.209498,-0.270827,-0.957155
21.500000,0.183761,-0.393265,-0.209505,-0.167549,-0.979928
22.000000,0.209316,-0.418822,-0.209507,-0.063085,-0.991233
22.500000,0.227277,-0.436776,-0.209500,0.041263,-0.991597
23.000000,0.232468,-0.441959,-0.209491,0.144722,-0.981669
23.500000,0.219421,-0.428902,-0.209481,0.246838,-0.961586
24.000000,0.194598,-0.404077,-0.209479,0.346988,-0.931064
24.500000,0.171172,-0.380659,-0.209487,0.444044,-0.889705
25.000000,0.163102,-0.372598,-0.209496,0.536383,-0.837584
25.500000,0.173032,-0.382538,-0.209506,0.622248,-0.775444
26.000000,0.196986,-0.406493,-0.209507,0.700312,-0.704628
26.500000,0.220054,-0.429557,-0.209503,0.769951,-0.626539
27.000000,0.229703,-0.439197,-0.209494,0.831075,-0.542283
27.500000,0.225123,-0.434609,-0.209486,0.883663,-0.452492
28.000000,0.204928,-0.414411,-0.209483,0.927222,-0.357446
28.500000,0.184461,-0.393948,-0.209487,0.960865,-0.257668
29.000000,0.171829,-0.381314,-0.209485,0.983424,-0.154269
29.500000,0.177173,-0.386676,-0.209503,0.994183,-0.048817
30.000000,0.197322,-0.406828,-0.209505,0.993109,0.056761
