t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.223370,-0.454334,-0.230964,1.000000,0.000000
0.500000,0.231749,-0.462534,-0.230785,0.992813,0.115505
1.000000,0.207210,-0.438016,-0.230806,0.972091,0.228961
1.500000,0.192335,-0.423166,-0.230831,0.938868,0.338844
2.000000,0.207223,-0.438060,-0.230838,0.893815,0.444393
2.500000,0.241790,-0.472600,-0.230811,0.836965,0.544704
3.000000,0.266022,-0.496799,-0.230777,0.768367,0.638143
3.500000,0.258970,-0.489738,-0.230768,0.688896,0.722691
4.000000,0.229180,-0.459971,-0.230791,0.600289,0.796859
4.500000,0.206858,-0.437681,-0.230823,0.504344,0.860106
5.000000,0.215249,-0.446083,-0.230834,0.402183,0.912341
5.500000,0.247641,-0.478451,-0.230810,0.294432,0.953042
6.000000,0.274755,-0.505527,-0.230773,0.182058,0.981059
6.500000,0.271632,-0.502399,-0.230766,0.066900,0.995334
7.000000,0.243182,-0.473959,-0.230777,-0.048740,0.995689
7.500000,0.216135,-0.446949,-0.230814,-0.162997,0.982836
8.000000,0.218179,-0.449004,-0.230825,-0.274864,0.957513
8.500000,0.247331,-0.478145,-0.230814,-0.383557,0.919861
9.000000,0.277874,-0.508655,-0.230781,-0.487752,0.869603
9.500000,0.279573,-0.510333,-0.230760,-0.585433,0.807004
10.000000,0.252191,-0.482970,-0.230780,-0.674600,0.733298
10.500000,0.222756,-0.453565,-0.230809,-0.754161,0.650207
11.000000,0.219420,-0.450246,-0.230825,-0.823783,0.559101
11.500000,0.244169,-0.474984,-0.230814,-0.883079,0.460684
12.000000,0.276199,-0.506985,-0.230786,-0.930945,0.355546
12.500000,0.284344,-0.515108,-0.230763,-0.965998,0.245013
13.000000,0.261551,-0.492322,-0.230771,-0.987392,0.131235
13.500000,0.230447,-0.461246,-0.230799,-0.995286,0.016350
14.000000,0.219887,-0.450709,-0.230822,-0.990354,-0.098223
14.500000,0.239262,-0.470097,-0.230835,-0.972855,-0.211672
15.000000,0.272740,-0.503531,-0.230791,-0.942396,-0.322972
15.500000,0.285965,-0.516726,-0.230762,-0.898702,-0.430327
16.000000,0.266224,-0.496991,-0.230768,-0.842365,-0.531533
16.500000,0.233492,-0.464288,-0.230796,-0.774825,-0.624911
17.000000,0.218196,-0.449022,-0.230826,-0.697585,-0.709692
17.500000,0.237196,-0.468019,-0.230823,-0.611456,-0.785499
18.000000,0.269767,-0.500564,-0.230797,-0.516885,-0.851470
18.500000,0.288029,-0.518792,-0.230763,-0.414670,-0.906074
19.000000,0.270069,-0.500830,-0.230761,-0.306581,-0.947933
19.500000,0.235541,-0.466334,-0.230794,-0.194837,-0.976502
20.000000,0.214631,-0.445454,-0.230823,-0.081164,-0.992125
20.500000,0.226130,-0.456958,-0.230828,0.033429,-0.995147
21.000000,0.258771,-0.489574,-0.230803,0.148153,-0.985279
21.500000,0.280927,-0.511698,-0.230771,0.261542,-0.961902
22.000000,0.270235,-0.500998,-0.230763,0.371409,-0.924939
22.500000,0.239942,-0.470729,-0.230787,0.475659,-0.875271
23.000000,0.214518,-0.445334,-0.230817,0.573013,-0.814370
23.500000,0.219866,-0.450698,-0.230832,0.662884,-0.743246
24.000000,0.251494,-0.482308,-0.230814,0.744579,-0.662260
24.500000,0.280317,-0.511095,-0.230778,0.816716,-0.571783
25.000000,0.278010,-0.508772,-0.230762,0.877584,-0.473022
25.500000,0.247930,-0.478705,-0.230775,0.926012,-0.367995
26.000000,0.218081,-0.448894,-0.230813,0.961816,-0.258730
26.500000,0.217770,-0.448598,-0.230828,0.985249,-0.146489
27.000000,0.246874,-0.477687,-0.230812,0.996157,-0.032019
27.500000,0.273684,-0.504461,-0.230778,0.993816,0.083603
28.000000,0.274822,-0.505582,-0.230760,0.977550,0.198465
28.500000,0.244113,-0.474888,-0.230774,0.947641,0.310261
29.000000,0.213825,-0.444648,-0.230823,0.905157,0.417163
29.500000,0.207481,-0.438312,-0.230831,0.851219,0.518331
30.000000,0.232405,-0.463229,-0.230824,0.786339,0.613120
