t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,2.016645,-3.872352,-1.855706,1.000000,0.000000
0.200000,1.846400,-3.701997,-1.855597,0.930364,0.365091
0.400000,1.784459,-3.640041,-1.855582,0.731887,0.679736
0.600000,1.774392,-3.630023,-1.855631,0.432095,0.900145
0.800000,1.760046,-3.615650,-1.855604,0.072673,0.995443
1.000000,1.722391,-3.577986,-1.855595,-0.296538,0.952393
1.200000,1.703223,-3.558835,-1.855612,-0.624573,0.777035
1.400000,1.695503,-3.551128,-1.855624,-0.865656,0.493833
1.600000,1.735824,-3.591419,-1.855594,-0.986373,0.142309
1.800000,1.723290,-3.578891,-1.855600,-0.969722,-0.228959
2.000000,1.652386,-3.508035,-1.855649,-0.818039,-0.568374
2.200000,1.697729,-3.553361,-1.855632,-0.552780,-0.828980
2.400000,1.717654,-3.573276,-1.855621,-0.210588,-0.974247
2.600000,1.728163,-3.583770,-1.855608,0.160933,-0.984025
2.800000,1.760062,-3.615685,-1.855624,0.510293,-0.857023
3.000000,1.733421,-3.589036,-1.855615,0.788900,-0.610738
3.200000,1.760141,-3.615787,-1.855645,0.958156,-0.279544
3.400000,1.828635,-3.684279,-1.855645,0.994550,0.090548
3.600000,1.799826,-3.655458,-1.855632,0.892670,0.448195
3.800000,1.798018,-3.653614,-1.855596,0.666993,0.743760
4.000000,1.796954,-3.652572,-1.855619,0.348652,0.936299
