t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,2.063181,-4.410498,-2.347317,1.000000,0.000000
0.200000,2.680993,-5.020645,-2.339652,0.885191,0.456538
0.400000,2.885712,-5.226246,-2.340535,0.571598,0.810860
0.600000,2.998567,-5.336415,-2.337848,0.129694,0.980448
0.800000,3.056874,-5.394992,-2.338118,-0.340968,0.926822
1.000000,3.078403,-5.416049,-2.337646,-0.732738,0.662464
1.200000,2.958287,-5.296976,-2.338689,-0.958101,0.246517
1.400000,2.853473,-5.192068,-2.338595,-0.965427,-0.225431
1.600000,2.754359,-5.093660,-2.339300,-0.753441,-0.645996
1.800000,2.806015,-5.144281,-2.338266,-0.369834,-0.919936
2.000000,3.099493,-5.436478,-2.336985,0.098896,-0.984079
2.200000,2.919287,-5.258534,-2.339247,0.545034,-0.826275
2.400000,2.885685,-5.223929,-2.338244,0.866968,-0.479832
2.600000,2.809628,-5.148009,-2.338380,0.992487,-0.023988
2.800000,2.708585,-5.047604,-2.339019,0.892719,0.436872
3.000000,2.838564,-5.175863,-2.337299,0.589121,0.799836
3.200000,2.693947,-5.033289,-2.339343,0.153629,0.981895
3.400000,2.795548,-5.135806,-2.340258,-0.315998,0.940183
3.600000,2.930656,-5.268697,-2.338041,-0.715067,0.684638
3.800000,3.029894,-5.369027,-2.339133,-0.950908,0.274072
4.000000,2.780053,-5.118698,-2.338646,-0.971711,-0.198641
