t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.232722,-0.424569,-0.191847,1.000000,0.000000
0.500000,0.218831,-0.410582,-0.191750,0.992565,0.100954
1.000000,0.244484,-0.436303,-0.191818,0.973401,0.199864
1.500000,0.276299,-0.468095,-0.191796,0.944440,0.294208
2.000000,0.296533,-0.488230,-0.191697,0.907879,0.383523
2.500000,0.294890,-0.486464,-0.191574,0.865064,0.468628
3.000000,0.269119,-0.460604,-0.191485,0.815916,0.550622
3.500000,0.229008,-0.420464,-0.191456,0.759169,0.629774
4.000000,0.187823,-0.379290,-0.191467,0.693411,0.704935
4.500000,0.161605,-0.353196,-0.191592,0.618106,0.773644
5.000000,0.158972,-0.350735,-0.191762,0.534154,0.833173
5.500000,0.176848,-0.368641,-0.191793,0.443896,0.881536
6.000000,0.211203,-0.403040,-0.191838,0.350419,0.918506
6.500000,0.241650,-0.433404,-0.191754,0.255981,0.945044
7.000000,0.263025,-0.454793,-0.191768,0.161708,0.963133
7.500000,0.255999,-0.447563,-0.191564,0.067249,0.973784
8.000000,0.228706,-0.420165,-0.191460,-0.028641,0.977253
8.500000,0.193889,-0.385426,-0.191537,-0.126636,0.972334
9.000000,0.161450,-0.352987,-0.191538,-0.225715,0.957026
9.500000,0.142829,-0.334481,-0.191653,-0.323973,0.929528
10.000000,0.148433,-0.340207,-0.191774,-0.418454,0.889843
10.500000,0.171712,-0.363513,-0.191800,-0.506398,0.839291
11.000000,0.206483,-0.398296,-0.191813,-0.586569,0.780577
11.500000,0.238240,-0.430068,-0.191829,-0.658873,0.716159
12.000000,0.253710,-0.445361,-0.191651,-0.724234,0.647446
12.500000,0.242076,-0.433606,-0.191531,-0.784064,0.574081
13.000000,0.210774,-0.402242,-0.191467,-0.838639,0.495041
13.500000,0.172541,-0.363954,-0.191413,-0.886694,0.409244
14.000000,0.143006,-0.334601,-0.191595,-0.925983,0.316472
14.500000,0.133395,-0.325105,-0.191709,-0.954096,0.218354
15.000000,0.143035,-0.334802,-0.191768,-0.969519,0.117462
15.500000,0.168995,-0.360838,-0.191843,-0.972873,0.016700
16.000000,0.204200,-0.396006,-0.191805,-0.965777,-0.081297
16.500000,0.224653,-0.416443,-0.191790,-0.950037,-0.176067
17.000000,0.230401,-0.422080,-0.191679,-0.927388,-0.268176
17.500000,0.224052,-0.415646,-0.191595,-0.898065,-0.358661
18.000000,0.190885,-0.382379,-0.191494,-0.860462,-0.447748
18.500000,0.156554,-0.348076,-0.191521,-0.812998,-0.534902
19.000000,0.134672,-0.326280,-0.191608,-0.754843,-0.617696
19.500000,0.132562,-0.324275,-0.191714,-0.686227,-0.693265
20.000000,0.152237,-0.344054,-0.191817,-0.609238,-0.759234
20.500000,0.187351,-0.379196,-0.191845,-0.526675,-0.814827
21.000000,0.220127,-0.411970,-0.191843,-0.441002,-0.860559
21.500000,0.246176,-0.437926,-0.191750,-0.353785,-0.898061
22.000000,0.244499,-0.436035,-0.191536,-0.264825,-0.928336
22.500000,0.217704,-0.409238,-0.191535,-0.172445,-0.951859
23.000000,0.182379,-0.373861,-0.191482,-0.076280,-0.967596
23.500000,0.153553,-0.345108,-0.191555,0.023356,-0.973539
24.000000,0.135507,-0.327145,-0.191638,0.124525,-0.967373
24.500000,0.144051,-0.335858,-0.191807,0.224601,-0.948664
25.000000,0.176364,-0.368222,-0.191857,0.320084,-0.918187
25.500000,0.207278,-0.399033,-0.191755,0.409527,-0.877594
26.000000,0.230593,-0.422331,-0.191738,0.492851,-0.829701
26.500000,0.242164,-0.433816,-0.191652,0.570799,-0.776246
27.000000,0.226840,-0.418325,-0.191485,0.644234,-0.717176
27.500000,0.194593,-0.386084,-0.191491,0.714010,-0.651177
28.000000,0.159599,-0.351101,-0.191502,0.778888,-0.577324
28.500000,0.132194,-0.323783,-0.191589,0.836555,-0.494911
29.000000,0.123837,-0.315548,-0.191712,0.884369,-0.404978
29.500000,0.136107,-0.327882,-0.191775,0.920368,-0.309898
30.000000,0.162317,-0.354150,-0.191833,0.944342,-0.212531
