t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.225776,-0.462815,-0.237039,1.000000,0.000000
0.500000,0.238300,-0.475106,-0.236806,0.991445,0.118751
1.000000,0.190712,-0.427560,-0.236848,0.968291,0.234159
1.500000,0.172525,-0.409452,-0.236927,0.933296,0.345008
2.000000,0.217196,-0.454138,-0.236943,0.887058,0.452200
2.500000,0.282579,-0.519436,-0.236857,0.827866,0.555141
3.000000,0.299810,-0.536573,-0.236763,0.754874,0.650448
3.500000,0.253082,-0.489859,-0.236776,0.670378,0.734563
4.000000,0.200028,-0.436890,-0.236862,0.578036,0.806761
4.500000,0.203479,-0.440416,-0.236938,0.479555,0.868537
5.000000,0.264583,-0.501488,-0.236905,0.374069,0.920164
5.500000,0.318446,-0.555252,-0.236806,0.261200,0.959178
6.000000,0.304818,-0.541564,-0.236747,0.143591,0.982744
6.500000,0.241524,-0.478319,-0.236795,0.025412,0.990754
7.000000,0.204143,-0.441036,-0.236893,-0.090984,0.985515
7.500000,0.234325,-0.471252,-0.236927,-0.206140,0.968527
8.000000,0.300484,-0.537351,-0.236867,-0.320342,0.938474
8.500000,0.332133,-0.568915,-0.236782,-0.431255,0.893328
9.000000,0.290536,-0.527287,-0.236751,-0.534815,0.833758
9.500000,0.226905,-0.463736,-0.236831,-0.628573,0.763012
10.000000,0.214290,-0.451207,-0.236917,-0.713228,0.683606
10.500000,0.268999,-0.505914,-0.236915,-0.789755,0.595337
11.000000,0.330850,-0.567673,-0.236823,-0.856583,0.497004
11.500000,0.326879,-0.563631,-0.236753,-0.910204,0.389807
12.000000,0.268210,-0.504972,-0.236762,-0.948671,0.277504
12.500000,0.217026,-0.453896,-0.236871,-0.973285,0.163429
13.000000,0.231982,-0.468910,-0.236928,-0.985988,0.048083
13.500000,0.297630,-0.534520,-0.236890,-0.986287,-0.069398
14.000000,0.345956,-0.582731,-0.236775,-0.971681,-0.187977
14.500000,0.315907,-0.552658,-0.236751,-0.941165,-0.303713
15.000000,0.244785,-0.481587,-0.236802,-0.896773,-0.413058
15.500000,0.212624,-0.449529,-0.236905,-0.841520,-0.515208
16.000000,0.251253,-0.488178,-0.236925,-0.776028,-0.611330
16.500000,0.315143,-0.551989,-0.236846,-0.698825,-0.700830
17.000000,0.331770,-0.568527,-0.236756,-0.609489,-0.780455
17.500000,0.279339,-0.516101,-0.236762,-0.510760,-0.846962
18.000000,0.219414,-0.456264,-0.236850,-0.406406,-0.900042
18.500000,0.216203,-0.453130,-0.236927,-0.298184,-0.941486
19.000000,0.274087,-0.510999,-0.236912,-0.185272,-0.971654
19.500000,0.333435,-0.570254,-0.236819,-0.067473,-0.988247
20.000000,0.325005,-0.561745,-0.236740,0.052352,-0.988903
20.500000,0.257955,-0.494736,-0.236780,0.169933,-0.974050
21.000000,0.212610,-0.449492,-0.236882,0.283119,-0.946317
21.500000,0.240078,-0.477001,-0.236923,0.392580,-0.907296
22.000000,0.304432,-0.541298,-0.236866,0.498661,-0.855942
22.500000,0.330775,-0.567532,-0.236757,0.598892,-0.790635
23.000000,0.285691,-0.522452,-0.236760,0.689161,-0.712496
23.500000,0.221101,-0.457928,-0.236827,0.767595,-0.624885
24.000000,0.202428,-0.439337,-0.236909,0.835219,-0.530541
24.500000,0.247003,-0.483919,-0.236916,0.893140,-0.429382
25.000000,0.305101,-0.541948,-0.236847,0.939726,-0.320393
25.500000,0.309518,-0.546273,-0.236755,0.971824,-0.204995
26.000000,0.256214,-0.492993,-0.236779,0.988020,-0.087199
26.500000,0.201013,-0.437880,-0.236867,0.990098,0.029733
27.000000,0.209044,-0.445984,-0.236940,0.980174,0.145346
27.500000,0.262956,-0.499855,-0.236899,0.957967,0.260525
28.000000,0.305108,-0.541915,-0.236807,0.921161,0.373877
28.500000,0.285313,-0.522088,-0.236776,0.869120,0.481575
29.000000,0.230156,-0.466960,-0.236803,0.804233,0.580380
29.500000,0.191931,-0.428837,-0.236906,0.729968,0.670010
30.000000,0.225100,-0.462029,-0.236929,0.647013,0.751601
