t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.225776,-0.448525,-0.222750,1.000000,0.000000
0.500000,0.224055,-0.446706,-0.222651,0.993766,0.111410
1.000000,0.221619,-0.444269,-0.222650,0.975154,0.221428
1.500000,0.219599,-0.442255,-0.222656,0.944404,0.328682
2.000000,0.219999,-0.442656,-0.222658,0.901903,0.431842
2.500000,0.222822,-0.445481,-0.222659,0.848179,0.529632
3.000000,0.226254,-0.448907,-0.222653,0.783890,0.620835
3.500000,0.227770,-0.450422,-0.222652,0.709832,0.704308
4.000000,0.226641,-0.449290,-0.222649,0.626928,0.779005
4.500000,0.223384,-0.446040,-0.222656,0.536222,0.843993
5.000000,0.221163,-0.443817,-0.222654,0.438849,0.898467
5.500000,0.221769,-0.444431,-0.222662,0.336017,0.941758
6.000000,0.224641,-0.447295,-0.222653,0.229000,0.973331
6.500000,0.227655,-0.450312,-0.222658,0.119124,0.992788
7.000000,0.228738,-0.451389,-0.222651,0.007759,0.999877
7.500000,0.226981,-0.449627,-0.222645,-0.103701,0.994507
8.000000,0.223761,-0.446412,-0.222650,-0.213859,0.976746
8.500000,0.221568,-0.444226,-0.222657,-0.321346,0.946826
9.000000,0.221874,-0.444533,-0.222659,-0.424829,0.905125
9.500000,0.224948,-0.447602,-0.222654,-0.523028,0.852157
10.000000,0.228350,-0.451004,-0.222654,-0.614722,0.788572
10.500000,0.230074,-0.452722,-0.222649,-0.698762,0.715159
11.000000,0.228687,-0.451338,-0.222651,-0.774093,0.632834
11.500000,0.225641,-0.448294,-0.222653,-0.839775,0.542631
12.000000,0.223401,-0.446051,-0.222651,-0.894996,0.445680
12.500000,0.223979,-0.446654,-0.222674,-0.939078,0.343185
13.000000,0.226888,-0.449543,-0.222655,-0.971474,0.236415
13.500000,0.229832,-0.452488,-0.222656,-0.991775,0.126692
14.000000,0.230909,-0.453561,-0.222652,-0.999719,0.015385
14.500000,0.229108,-0.451767,-0.222660,-0.995203,-0.096113
15.000000,0.225518,-0.448168,-0.222650,-0.978290,-0.206407
15.500000,0.222702,-0.445357,-0.222655,-0.949199,-0.314122
16.000000,0.222816,-0.445472,-0.222657,-0.908296,-0.417925
16.500000,0.225350,-0.448006,-0.222656,-0.856086,-0.516531
17.000000,0.228180,-0.450838,-0.222658,-0.793210,-0.608713
17.500000,0.228708,-0.451352,-0.222644,-0.720447,-0.693317
18.000000,0.226512,-0.449165,-0.222653,-0.638707,-0.769279
18.500000,0.222794,-0.445444,-0.222650,-0.549016,-0.835652
19.000000,0.220546,-0.443199,-0.222653,-0.452496,-0.891617
19.500000,0.221147,-0.443801,-0.222654,-0.350346,-0.936485
20.000000,0.223890,-0.446550,-0.222660,-0.243829,-0.969700
20.500000,0.226632,-0.449281,-0.222649,-0.134267,-0.990843
21.000000,0.227166,-0.449820,-0.222654,-0.023025,-0.999641
21.500000,0.225169,-0.447820,-0.222651,0.088503,-0.995982
22.000000,0.221704,-0.444356,-0.222652,0.198922,-0.979916
22.500000,0.219024,-0.441682,-0.222657,0.306857,-0.951654
23.000000,0.219226,-0.441884,-0.222658,0.410970,-0.911551
23.500000,0.222059,-0.444714,-0.222654,0.509975,-0.860100
24.000000,0.224922,-0.447579,-0.222657,0.602638,-0.797933
24.500000,0.225709,-0.448359,-0.222650,0.687797,-0.725821
25.000000,0.223650,-0.446297,-0.222648,0.764386,-0.644665
25.500000,0.220474,-0.443125,-0.222651,0.831447,-0.555485
26.000000,0.218458,-0.441115,-0.222658,0.888155,-0.459397
26.500000,0.219180,-0.441839,-0.222659,0.933810,-0.357595
27.000000,0.221954,-0.444611,-0.222657,0.967846,-0.251337
27.500000,0.224455,-0.447139,-0.222683,0.989833,-0.141941
28.000000,0.225208,-0.447861,-0.222653,0.999486,-0.030772
28.500000,0.223363,-0.446017,-0.222654,0.996684,0.080779
29.000000,0.220868,-0.443519,-0.222651,0.981468,0.191316
29.500000,0.218905,-0.441560,-0.222655,0.954037,0.299464
30.000000,0.219890,-0.442547,-0.222657,0.914735,0.403883
