t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,2.016645,-3.768317,-1.751672,1.000000,0.000000
0.200000,1.768823,-3.520437,-1.751614,0.935364,0.349617
0.400000,1.677794,-3.429412,-1.751618,0.751818,0.655144
0.600000,1.651758,-3.403426,-1.751667,0.472688,0.877081
0.800000,1.625349,-3.376999,-1.751650,0.133736,0.986498
1.000000,1.581691,-3.333319,-1.751628,-0.221700,0.969386
1.200000,1.561758,-3.313413,-1.751655,-0.548874,0.828040
1.400000,1.559312,-3.310977,-1.751665,-0.805353,0.580802
1.600000,1.619412,-3.371042,-1.751630,-0.958464,0.259735
1.800000,1.606091,-3.357747,-1.751657,-0.988113,-0.094610
2.000000,1.492906,-3.244597,-1.751691,-0.890431,-0.436751
2.200000,1.543052,-3.294728,-1.751676,-0.678971,-0.723386
2.400000,1.561981,-3.313645,-1.751664,-0.380283,-0.916941
2.600000,1.573666,-3.325306,-1.751640,-0.032712,-0.992752
2.800000,1.630627,-3.382295,-1.751668,0.319339,-0.941335
3.000000,1.593531,-3.345185,-1.751654,0.630674,-0.768773
3.200000,1.628394,-3.380068,-1.751674,0.861785,-0.497654
3.400000,1.728976,-3.480669,-1.751692,0.982970,-0.162839
3.600000,1.681492,-3.433167,-1.751675,0.977793,0.193114
3.800000,1.677850,-3.429482,-1.751633,0.847806,0.524611
4.000000,1.663577,-3.415246,-1.751669,0.609152,0.789532
