t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,2.006105,-3.844348,-1.838243,1.000000,0.000000
0.200000,1.823677,-3.661766,-1.838089,0.931574,0.361759
0.400000,1.764021,-3.602111,-1.838090,0.736560,0.674539
0.600000,1.721665,-3.559757,-1.838092,0.441397,0.895385
0.800000,1.710958,-3.549067,-1.838109,0.086268,0.994262
1.000000,1.699668,-3.537769,-1.838101,-0.280379,0.957588
1.200000,1.706469,-3.544581,-1.838112,-0.608745,0.790413
1.400000,1.701174,-3.539254,-1.838080,-0.853902,0.515532
1.600000,1.681000,-3.519102,-1.838101,-0.982681,0.170176
1.800000,1.706514,-3.544629,-1.838115,-0.977528,-0.198268
2.000000,1.726263,-3.564378,-1.838116,-0.839052,-0.539710
2.200000,1.774203,-3.612310,-1.838107,-0.586306,-0.807572
2.400000,1.748972,-3.587082,-1.838110,-0.253451,-0.965204
2.600000,1.737553,-3.575655,-1.838102,0.113963,-0.991348
2.800000,1.673794,-3.511872,-1.838078,0.465960,-0.882202
3.000000,1.726371,-3.564481,-1.838109,0.754747,-0.653039
3.200000,1.746960,-3.585056,-1.838095,0.940495,-0.334884
3.400000,1.762857,-3.600936,-1.838079,0.998141,0.029062
3.600000,1.780129,-3.618230,-1.838101,0.919810,0.389071
3.800000,1.791887,-3.630016,-1.838129,0.716144,0.696193
4.000000,1.772668,-3.610762,-1.838094,0.414952,0.908406
