t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.223370,-0.427423,-0.204053,1.000000,0.000000
0.500000,0.214595,-0.418642,-0.204047,0.993412,0.103477
1.000000,0.236953,-0.441005,-0.204053,0.975239,0.205124
1.500000,0.262819,-0.466870,-0.204051,0.946864,0.303095
2.000000,0.275883,-0.479922,-0.204038,0.909710,0.396836
2.500000,0.267407,-0.471437,-0.204029,0.864540,0.486527
3.000000,0.239486,-0.443510,-0.204025,0.811208,0.572309
3.500000,0.203709,-0.407733,-0.204024,0.749044,0.653577
4.000000,0.175367,-0.379398,-0.204031,0.677625,0.728782
4.500000,0.166456,-0.370498,-0.204042,0.597454,0.795880
5.000000,0.179351,-0.383402,-0.204051,0.510108,0.853097
5.500000,0.206785,-0.410840,-0.204055,0.417769,0.899630
6.000000,0.234668,-0.438720,-0.204052,0.322430,0.935766
6.500000,0.249489,-0.453530,-0.204041,0.225245,0.962394
7.000000,0.241969,-0.446002,-0.204033,0.126405,0.980169
7.500000,0.216555,-0.420578,-0.204024,0.025742,0.988983
8.000000,0.184304,-0.388332,-0.204028,-0.076668,0.987860
8.500000,0.159734,-0.363766,-0.204032,-0.179653,0.975556
9.000000,0.153436,-0.357479,-0.204043,-0.281268,0.951280
9.500000,0.169249,-0.373303,-0.204054,-0.379161,0.915431
10.000000,0.198319,-0.402374,-0.204055,-0.471358,0.869319
10.500000,0.224918,-0.428969,-0.204050,-0.557089,0.814659
11.000000,0.237351,-0.441394,-0.204043,-0.636463,0.752855
11.500000,0.232560,-0.436593,-0.204033,-0.709864,0.684459
12.000000,0.206560,-0.410584,-0.204024,-0.777137,0.609092
12.500000,0.174787,-0.378814,-0.204027,-0.837400,0.526266
13.000000,0.151865,-0.355899,-0.204033,-0.888933,0.436219
13.500000,0.147612,-0.351657,-0.204045,-0.929965,0.340193
14.000000,0.165494,-0.369549,-0.204055,-0.959492,0.240411
14.500000,0.198587,-0.402636,-0.204049,-0.977536,0.139206
15.000000,0.225649,-0.429699,-0.204051,-0.984924,0.038149
15.500000,0.237165,-0.441205,-0.204040,-0.982848,-0.062144
16.000000,0.227896,-0.431924,-0.204028,-0.971856,-0.161755
16.500000,0.200683,-0.404708,-0.204025,-0.951548,-0.260795
17.000000,0.168964,-0.372989,-0.204025,-0.920957,-0.358623
17.500000,0.146955,-0.350990,-0.204036,-0.879221,-0.453738
18.000000,0.147347,-0.351392,-0.204045,-0.826565,-0.543871
18.500000,0.165929,-0.369983,-0.204055,-0.764050,-0.626887
19.000000,0.198590,-0.402648,-0.204058,-0.693670,-0.701613
19.500000,0.227547,-0.431597,-0.204050,-0.617227,-0.767788
20.000000,0.238651,-0.442690,-0.204040,-0.535701,-0.826042
20.500000,0.227267,-0.431296,-0.204029,-0.449298,-0.876784
21.000000,0.199984,-0.404008,-0.204024,-0.357657,-0.919708
21.500000,0.169712,-0.373739,-0.204027,-0.260782,-0.953576
22.000000,0.151693,-0.355729,-0.204037,-0.159605,-0.976756
22.500000,0.151492,-0.355539,-0.204048,-0.055951,-0.987958
23.000000,0.173367,-0.377423,-0.204056,0.047741,-0.987122
23.500000,0.204797,-0.408851,-0.204054,0.149420,-0.975050
24.000000,0.229393,-0.433439,-0.204045,0.247999,-0.953116
24.500000,0.233140,-0.437177,-0.204037,0.343405,-0.922395
25.000000,0.218577,-0.422606,-0.204029,0.435934,-0.883260
25.500000,0.191013,-0.395041,-0.204028,0.525371,-0.835188
26.000000,0.163747,-0.367776,-0.204029,0.610581,-0.777471
26.500000,0.147238,-0.351276,-0.204039,0.689647,-0.709829
27.000000,0.149948,-0.353996,-0.204048,0.760499,-0.633154
27.500000,0.174535,-0.378592,-0.204057,0.821715,-0.549399
28.000000,0.206236,-0.410293,-0.204057,0.872796,-0.460655
28.500000,0.236099,-0.440153,-0.204054,0.914341,-0.368615
29.000000,0.245266,-0.449289,-0.204023,0.946978,-0.274000
29.500000,0.231099,-0.435128,-0.204029,0.971050,-0.176507
30.000000,0.201141,-0.405164,-0.204023,0.985951,-0.076049
