t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,2.006105,-4.250236,-2.244131,1.000000,0.000000
0.200000,2.503641,-4.745817,-2.242176,0.896272,0.438543
0.400000,2.650501,-4.892642,-2.242141,0.609213,0.787602
0.600000,2.735082,-4.977182,-2.242100,0.197574,0.974364
0.800000,2.765986,-5.008023,-2.242037,-0.254096,0.960116
1.000000,2.792357,-5.034430,-2.242073,-0.652904,0.747799
1.200000,2.726375,-4.968434,-2.242060,-0.917061,0.381343
1.400000,2.719388,-4.961502,-2.242114,-0.991566,-0.063677
1.600000,2.702712,-4.944815,-2.242104,-0.861574,-0.496372
1.800000,2.599220,-4.841293,-2.242073,-0.554162,-0.826936
2.000000,2.563011,-4.805125,-2.242114,-0.132345,-0.987291
2.200000,2.517890,-4.760085,-2.242195,0.316586,-0.944589
2.400000,2.606155,-4.848336,-2.242181,0.700598,-0.707121
2.600000,2.689577,-4.931704,-2.242127,0.940152,-0.324275
2.800000,2.800179,-5.042249,-2.242071,0.986033,0.125871
3.000000,2.605906,-4.848050,-2.242144,0.829668,0.549704
3.200000,2.601845,-4.844003,-2.242158,0.501827,0.860010
3.400000,2.583893,-4.826102,-2.242209,0.070431,0.993552
3.600000,2.560014,-4.802209,-2.242195,-0.375361,0.922742
3.800000,2.560727,-4.802927,-2.242200,-0.743847,0.662061
4.000000,2.690978,-4.933106,-2.242128,-0.958913,0.264880
