t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.223370,-0.445969,-0.222599,1.000000,0.000000
0.500000,0.223039,-0.445551,-0.222512,0.993801,0.111153
1.000000,0.221846,-0.444358,-0.222512,0.975285,0.220927
1.500000,0.220825,-0.443340,-0.222515,0.944682,0.327961
2.000000,0.221021,-0.443535,-0.222514,0.902374,0.430930
2.500000,0.222418,-0.444934,-0.222516,0.848884,0.528560
3.000000,0.224127,-0.446644,-0.222517,0.784873,0.619642
3.500000,0.224981,-0.447497,-0.222515,0.711132,0.703044
4.000000,0.224363,-0.446878,-0.222514,0.628576,0.777732
4.500000,0.222936,-0.445450,-0.222514,0.538231,0.842779
5.000000,0.221805,-0.444320,-0.222515,0.441217,0.897379
5.500000,0.221738,-0.444254,-0.222515,0.338737,0.940859
6.000000,0.222987,-0.445502,-0.222515,0.232059,0.972681
6.500000,0.224708,-0.447225,-0.222517,0.122503,0.992448
7.000000,0.225627,-0.448140,-0.222513,0.011427,0.999914
7.500000,0.225062,-0.447575,-0.222513,-0.099791,0.994985
8.000000,0.223511,-0.446027,-0.222516,-0.209771,0.977724
8.500000,0.222126,-0.444640,-0.222514,-0.317147,0.948346
9.000000,0.222025,-0.444540,-0.222515,-0.420593,0.907217
9.500000,0.223165,-0.445681,-0.222516,-0.518827,0.854846
10.000000,0.224732,-0.447249,-0.222517,-0.610633,0.791879
10.500000,0.225517,-0.448031,-0.222514,-0.694872,0.719096
11.000000,0.225028,-0.447540,-0.222513,-0.770496,0.637399
11.500000,0.223474,-0.445986,-0.222512,-0.836569,0.547802
12.000000,0.222356,-0.444871,-0.222514,-0.892273,0.451418
12.500000,0.222410,-0.444928,-0.222518,-0.936919,0.349441
13.000000,0.223832,-0.446348,-0.222516,-0.969955,0.243134
13.500000,0.225575,-0.448089,-0.222514,-0.990971,0.133810
14.000000,0.226413,-0.448926,-0.222513,-0.999704,0.022827
14.500000,0.225793,-0.448309,-0.222516,-0.996045,-0.088440
15.000000,0.224234,-0.446748,-0.222514,-0.980039,-0.198608
15.500000,0.222933,-0.445447,-0.222514,-0.951888,-0.306313
16.000000,0.222863,-0.445378,-0.222515,-0.911941,-0.410221
16.500000,0.224111,-0.446626,-0.222515,-0.860694,-0.509047
17.000000,0.225598,-0.448112,-0.222514,-0.798778,-0.601565
17.500000,0.226385,-0.448899,-0.222514,-0.726961,-0.686629
18.000000,0.225691,-0.448205,-0.222513,-0.646131,-0.763181
18.500000,0.224045,-0.446558,-0.222513,-0.557294,-0.830273
19.000000,0.222486,-0.444999,-0.222513,-0.461552,-0.887073
19.500000,0.222123,-0.444640,-0.222517,-0.360091,-0.932881
20.000000,0.223165,-0.445681,-0.222516,-0.254168,-0.967128
20.500000,0.224612,-0.447127,-0.222515,-0.145092,-0.989391
21.000000,0.225361,-0.447875,-0.222513,-0.034215,-0.999390
21.500000,0.224687,-0.447199,-0.222512,0.077086,-0.997001
22.000000,0.222933,-0.445447,-0.222514,0.187429,-0.982254
22.500000,0.221568,-0.444084,-0.222516,0.295448,-0.955334
23.000000,0.221258,-0.443774,-0.222516,0.399805,-0.916576
23.500000,0.222308,-0.444823,-0.222515,0.499208,-0.866460
24.000000,0.223945,-0.446461,-0.222516,0.592427,-0.805604
24.500000,0.224843,-0.447359,-0.222515,0.678304,-0.734761
25.000000,0.224255,-0.446769,-0.222514,0.755774,-0.654811
25.500000,0.222734,-0.445250,-0.222516,0.823875,-0.566745
26.000000,0.221257,-0.443773,-0.222516,0.881763,-0.471656
26.500000,0.221018,-0.443534,-0.222516,0.928725,-0.370725
27.000000,0.222204,-0.444719,-0.222515,0.964179,-0.265198
27.500000,0.223654,-0.446169,-0.222514,0.987685,-0.156383
28.000000,0.224413,-0.446928,-0.222514,0.998949,-0.045628
28.500000,0.223665,-0.446179,-0.222514,0.997831,0.065694
29.000000,0.222136,-0.444650,-0.222514,0.984344,0.176199
29.500000,0.220876,-0.443391,-0.222515,0.958658,0.284518
30.000000,0.220794,-0.443310,-0.222516,0.921093,0.389311
