t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,2.063181,-3.366215,-1.303034,1.000000,0.000000
0.200000,1.618809,-2.920497,-1.301687,0.949841,0.283481
0.400000,1.439575,-2.741353,-1.301778,0.817977,0.546065
0.600000,1.356776,-2.659301,-1.302526,0.615200,0.760332
0.800000,1.290449,-2.592858,-1.302409,0.359219,0.904776
1.000000,1.233656,-2.535524,-1.301868,0.073824,0.965979
1.200000,1.186424,-2.488952,-1.302528,-0.219847,0.939303
1.400000,1.191722,-2.494278,-1.302556,-0.491599,0.828236
1.600000,1.302864,-2.604922,-1.302057,-0.717289,0.644731
1.800000,1.294676,-2.597176,-1.302500,-0.874651,0.401968
2.000000,1.096139,-2.398504,-1.302366,-0.948047,0.122180
2.200000,1.099065,-2.401751,-1.302686,-0.938471,-0.171527
2.400000,1.100758,-2.403336,-1.302578,-0.842594,-0.447310
2.600000,1.093361,-2.395468,-1.302107,-0.668817,-0.681326
2.800000,1.192278,-2.494964,-1.302687,-0.434219,-0.854008
3.000000,1.173428,-2.475602,-1.302174,-0.159186,-0.945878
3.200000,1.185636,-2.488198,-1.302563,0.133139,-0.952037
3.400000,1.345141,-2.648378,-1.303238,0.414821,-0.873553
3.600000,1.304357,-2.607073,-1.302716,0.655555,-0.713146
3.800000,1.319366,-2.621857,-1.302491,0.838832,-0.487435
4.000000,1.240521,-2.543151,-1.302629,0.946176,-0.214153
