t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.0,0.500081,-1.0019,-0.501819,1.0,0.0
0.2,0.501947,-1.003736,-0.501789,0.994964,0.100205
0.4,0.502681,-1.00447,-0.501789,0.979911,0.199402
0.6,0.503229,-1.005017,-0.501789,0.954994,0.296592
0.8,0.503653,-1.005441,-0.501788,0.920461,0.390797
1.0,0.50403,-1.005818,-0.501788,0.876662,0.481067
1.2,0.504381,-1.006169,-0.501788,0.824037,0.566494
1.4,0.50464,-1.006428,-0.501788,0.763116,0.646217
1.6,0.504785,-1.006574,-0.501788,0.694513,0.719434
1.8,0.505167,-1.006956,-0.501788,0.618917,0.785407
2.0,0.505529,-1.007317,-0.501788,0.53709,0.843473
2.2,0.505646,-1.007433,-0.501788,0.449856,0.893047
2.4,0.505568,-1.007356,-0.501788,0.358094,0.933629
2.6,0.505418,-1.007206,-0.501788,0.262727,0.964811
2.8,0.505411,-1.007199,-0.501788,0.164716,0.986279
3.0,0.50549,-1.007278,-0.501788,0.065047,0.997817
3.2,0.50575,-1.007538,-0.501788,-0.035276,0.999308
3.4,0.506225,-1.008014,-0.501788,-0.135244,0.990737
3.6,0.506642,-1.00843,-0.501788,-0.23385,0.972191
3.8,0.507121,-1.008909,-0.501788,-0.330102,0.943856
4.0,0.507554,-1.009343,-0.501788,-0.423029,0.906019
4.2,0.507829,-1.009617,-0.501788,-0.511697,0.85906
4.4,0.5082,-1.009988,-0.501788,-0.595212,0.803451
4.6,0.508422,-1.01021,-0.501788,-0.672735,0.739752
4.8,0.508371,-1.010159,-0.501788,-0.743484,0.668605
5.0,0.508336,-1.010124,-0.501788,-0.806748,0.590726
5.2,0.508213,-1.01,-0.501788,-0.861889,0.506901
5.4,0.507861,-1.009648,-0.501787,-0.908351,0.417972
5.6,0.507368,-1.009156,-0.501787,-0.945668,0.324835
5.8,0.506863,-1.00865,-0.501787,-0.973463,0.228428
6.0,0.50648,-1.008268,-0.501787,-0.991455,0.12972
6.2,0.506075,-1.007862,-0.501787,-0.999466,0.029706
6.4,0.505567,-1.007354,-0.501787,-0.997413,-0.070607
6.6,0.505045,-1.006833,-0.501787,-0.985317,-0.17021
6.8,0.504477,-1.006264,-0.501787,-0.963301,-0.268099
7.0,0.503963,-1.00575,-0.501787,-0.931586,-0.36329
7.2,0.503552,-1.005339,-0.501787,-0.890491,-0.454822
7.4,0.503157,-1.004945,-0.501788,-0.840431,-0.541775
7.6,0.502879,-1.004666,-0.501787,-0.781908,-0.623274
7.8,0.502506,-1.004294,-0.501788,-0.715513,-0.698498
8.0,0.502,-1.003787,-0.501787,-0.641914,-0.766689
8.2,0.501604,-1.003392,-0.501788,-0.561852,-0.827161
8.4,0.501203,-1.002991,-0.501788,-0.476134,-0.879305
8.6,0.500838,-1.002626,-0.501788,-0.385621,-0.922595
8.8,0.500501,-1.002289,-0.501788,-0.291226,-0.956596
9.0,0.500376,-1.002164,-0.501788,-0.193898,-0.980966
9.2,0.500445,-1.002233,-0.501788,-0.094618,-0.99546
9.4,0.500549,-1.002337,-0.501788,0.005615,-0.999931
9.6,0.500643,-1.002431,-0.501788,0.105791,-0.994334
9.8,0.500766,-1.002554,-0.501788,0.204902,-0.978726
10.0,0.500851,-1.002639,-0.501788,0.30195,-0.953264
10.2,0.501019,-1.002807,-0.501788,0.395958,-0.918204
10.4,0.501156,-1.002944,-0.501788,0.485981,-0.8739
10.6,0.501137,-1.002925,-0.501788,0.57111,-0.820797
10.8,0.501355,-1.003143,-0.501788,0.650489,-0.75943
11.0,0.501393,-1.003181,-0.501788,0.723319,-0.690417
11.2,0.501427,-1.003215,-0.501788,0.788867,-0.614454
11.4,0.501632,-1.00342,-0.501788,0.846471,-0.532304
11.6,0.50201,-1.003799,-0.501788,0.895552,-0.444795
11.8,0.502371,-1.004159,-0.501788,0.935616,-0.352808
12.0,0.502759,-1.004547,-0.501788,0.96626,-0.257267
12.2,0.503137,-1.004925,-0.501789,0.987176,-0.159138
12.4,0.503702,-1.00549,-0.501789,0.998152,-0.059405
12.6,0.504299,-1.006088,-0.501789,0.999078,0.040925
