t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,2.006105,-4.246936,-2.240831,1.000000,0.000000
0.200000,2.496404,-4.735281,-2.238877,0.896670,0.437865
0.400000,2.640908,-4.879750,-2.238843,0.610573,0.786698
0.600000,2.724138,-4.962940,-2.238802,0.200056,0.974022
0.800000,2.754821,-4.993561,-2.238740,-0.250872,0.961156
1.000000,2.781010,-5.019786,-2.238776,-0.649810,0.750749
1.200000,2.716272,-4.955033,-2.238762,-0.915236,0.386170
1.400000,2.709090,-4.947906,-2.238815,-0.992105,-0.057672
1.600000,2.693102,-4.931908,-2.238805,-0.865132,-0.490449
1.800000,2.591318,-4.830093,-2.238775,-0.560666,-0.822685
2.000000,2.555544,-4.794360,-2.238816,-0.140891,-0.986211
2.200000,2.510516,-4.749411,-2.238896,0.307653,-0.947646
2.400000,2.597216,-4.836098,-2.238882,0.693344,-0.714413
2.600000,2.679176,-4.918004,-2.238828,0.936601,-0.334837
2.800000,2.789463,-5.028237,-2.238774,0.987632,0.113947
3.000000,2.598397,-4.837242,-2.238845,0.836816,0.538968
3.200000,2.593818,-4.832677,-2.238858,0.513704,0.853092
3.400000,2.575936,-4.814846,-2.238911,0.084987,0.992516
3.600000,2.551421,-4.790317,-2.238896,-0.361063,0.928550
3.800000,2.551395,-4.790294,-2.238898,-0.733026,0.674218
4.000000,2.679802,-4.918632,-2.238830,-0.954362,0.281397
