t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,2.006105,-4.111879,-2.105774,1.000000,0.000000
0.200000,2.178546,-4.283382,-2.104836,0.911880,0.409571
0.400000,2.232546,-4.337373,-2.104826,0.663507,0.747225
0.600000,2.261355,-4.366185,-2.104830,0.298530,0.953401
0.800000,2.279668,-4.384460,-2.104792,-0.118876,0.991743
1.000000,2.294178,-4.398993,-2.104815,-0.515317,0.855529
1.200000,2.270412,-4.375233,-2.104820,-0.821078,0.568776
1.400000,2.260978,-4.365787,-2.104809,-0.982246,0.181932
1.600000,2.257800,-4.362619,-2.104819,-0.970563,-0.237058
1.800000,2.220199,-4.324985,-2.104786,-0.788136,-0.614369
2.000000,2.205575,-4.310392,-2.104817,-0.467010,-0.883593
2.200000,2.184544,-4.289369,-2.104825,-0.063744,-0.997400
2.400000,2.213163,-4.317992,-2.104829,0.350771,-0.935704
2.600000,2.242571,-4.347399,-2.104827,0.703510,-0.709405
2.800000,2.302712,-4.407541,-2.104829,0.932459,-0.358199
3.000000,2.241661,-4.346485,-2.104824,0.997469,0.055946
3.200000,2.231522,-4.336349,-2.104827,0.886855,0.460192
3.400000,2.222749,-4.327590,-2.104841,0.620149,0.783515
3.600000,2.198493,-4.303316,-2.104823,0.244338,0.969042
3.800000,2.185213,-4.290048,-2.104835,-0.174448,0.984077
4.000000,2.229034,-4.333871,-2.104837,-0.562522,0.825910
