t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,2.063181,-3.570251,-1.507070,1.000000,0.000000
0.200000,1.670102,-3.175253,-1.505151,0.944672,0.313126
0.400000,1.522585,-3.027884,-1.505299,0.791970,0.595578
0.600000,1.463267,-2.969254,-1.505987,0.557386,0.815731
0.800000,1.412394,-2.918296,-1.505903,0.265488,0.949011
1.000000,1.359562,-2.865136,-1.505575,-0.052665,0.981240
1.200000,1.326536,-2.832560,-1.506024,-0.365952,0.909364
1.400000,1.330593,-2.836663,-1.506070,-0.639397,0.741687
1.600000,1.426294,-2.931835,-1.505541,-0.844456,0.497063
1.800000,1.414375,-2.920322,-1.505947,-0.958220,0.199558
2.000000,1.236196,-2.742471,-1.506275,-0.968047,-0.119089
2.200000,1.270064,-2.776501,-1.506436,-0.876743,-0.426699
2.400000,1.281747,-2.787861,-1.506115,-0.691976,-0.687814
2.600000,1.286523,-2.791979,-1.505455,-0.433277,-0.875357
2.800000,1.378612,-2.884755,-1.506143,-0.128341,-0.970382
3.000000,1.343298,-2.849046,-1.505748,0.190656,-0.960810
3.200000,1.372280,-2.878349,-1.506070,0.491150,-0.849490
3.400000,1.522231,-3.028849,-1.506618,0.740676,-0.648963
3.600000,1.466290,-2.972556,-1.506266,0.909987,-0.378594
3.800000,1.472523,-2.978464,-1.505941,0.984160,-0.067646
4.000000,1.416599,-2.922723,-1.506123,0.954008,0.252327
