64,64
0,0,-0.00015223244227953564,-0.00015223244227953564
0,1,0.00015223244227953532,-0.19956953075987616
0,2,-0.00015223244227953602,-0.17957102125783025
0,3,0.00015223244227953247,-0.10692497781808427
0,4,-0.00015223244227953738,-0.056701294717491885
0,5,0.00015223244227953805,-0.03190487214309062
0,6,-0.0001522324422795428,-0.017570288797975123
0,7,0.00015223244227953955,-0.011247858667491138
0,8,-0.0001522324422795356,-0.006518325856877581
0,9,0.00015223244227954253,-0.004815072524633991
0,10,-0.00015223244227953464,-0.0028036135487705905
0,11,0.00015223244227953884,-0.0024033840960058545
0,12,-0.000152232442279529,-0.0013378234009444596
0,13,0.00015223244227953724,-0.0013480724281726643
0,14,-0.00015223244227952879,-0.0006842329790673228
0,15,0.00015223244227954751,-0.0008257572052568796
0,16,-0.00015223244227953564,-0.00036536920341293
0,17,0.00015223244227953293,-0.0005399415873661433
0,18,-0.0001522324422795382,-0.00019943389777776028
0,19,0.000152232442279529,-0.0003696518983480543
0,20,-0.00015223244227954171,-0.00010923240163185615
0,21,0.0001522324422795398,-0.00026025774473639393
0,22,-0.00015223244227953412,-5.89713096910199e-05
0,23,0.00015223244227952914,-0.00018491792493141937
0,24,-0.00015223244227953564,-3.080036504358183e-05
0,25,0.00015223244227952897,-0.00012944250420562475
0,26,-0.00015223244227953396,-1.5233886087331894e-05
0,27,0.0001522324422795375,-8.579429144045872e-05
0,28,-0.00015223244227953412,-6.909028148791713e-06
0,29,0.00015223244227953548,-4.9070761348128655e-05
0,30,-0.00015223244227954247,-2.5626696447539343e-06
0,31,0.0001522324422795338,-1.5988399519495378e-05
0,32,-0.00015223244227953564,1.5461027239976584e-08
0,33,0.00015223244227953922,1.5957403296032457e-05
0,34,-0.0001522324422795369,2.593889798910287e-06
0,35,0.00015223244227953594,4.903916317185869e-05
0,36,-0.00015223244227953564,6.941165852546866e-06
0,37,0.00015223244227953112,8.576144189331031e-05
0,38,-0.00015223244227953933,1.526763446861243e-05
0,39,0.00015223244227952567,0.0001294076508009806
0,40,-0.0001522324422795357,3.0836554285943764e-05
0,41,0.0001522324422795357,0.00018488013776347132
0,42,-0.00015223244227954022,5.901099644397829e-05
0,43,0.0001522324422795364,0.00026021580663541976
0,44,-0.00015223244227953881,0.00010927700652818518
0,45,0.00015223244227953724,0.00036960412974145775
0,46,-0.0001522324422795386,0.00019948543212798802
0,47,0.0001522324422795279,0.0005398855481545279
0,48,-0.00015223244227953564,0.0003654306676389125
0,49,0.00015223244227953293,0.0008256891532697202
0,50,-0.0001522324422795382,0.0006843091121464177
0,51,0.00015223244227953594,0.0013479862614517238
0,52,-0.00015223244227953478,0.0013379222059353322
0,53,0.00015223244227953632,0.002403269098542094
0,54,-0.00015223244227953412,0.00280374971648206
