64,64
0,0,0.0,0.0
0,1,0.03405223647464015,0.0
0,2,0.05249018639978607,0.0
0,3,0.060683672062248915,0.0
0,4,0.062360999604105946,0.0
0,5,0.0600793962485818,0.0
0,6,0.05556601916981121,0.0
0,7,0.04996415566132575,0.0
0,8,0.04401016313231539,0.0
0,9,0.038159966035170946,0.0
0,10,0.03267893907786427,0.0
0,11,0.02770531629110453,0.0
0,12,0.02329454071329724,0.0
0,13,0.01944996109829289,0.0
0,14,0.016143804850093785,0.0
0,15,0.013331272357118265,0.0
0,16,0.010959804401179761,0.0
0,17,0.008974995113368328,0.0
0,18,0.007324201487942938,0.0
0,19,0.005958594860854864,0.0
0,20,0.004834179040749684,0.0
0,21,0.003912141087770504,0.0
0,22,0.003158787229724495,0.0
0,23,0.0025452357078771513,0.0
0,24,0.002046981378215805,0.0
0,25,0.0016434070187568298,0.0
0,26,0.0013172886668087961,0.0
0,27,0.0010543234116064887,0.0
0,28,0.0008426953473752866,0.0
0,29,0.0006726870101428018,0.0
0,30,0.0005363382577003512,0.0
0,31,0.00042715126282078203,0.0
0,32,-0.0003398384058193382,0.0
0,33,-0.00042715126282078203,0.0
0,34,-0.0005363382577003512,0.0
0,35,-0.0006726870101428018,0.0
0,36,-0.0008426953473752866,0.0
0,37,-0.0010543234116064887,0.0
0,38,-0.0013172886668087961,0.0
0,39,-0.0016434070187568298,0.0
0,40,-0.002046981378215805,0.0
0,41,-0.0025452357078771513,0.0
0,42,-0.003158787229724495,0.0
0,43,-0.003912141087770504,0.0
0,44,-0.004834179040749684,0.0
0,45,-0.005958594860854864,0.0
0,46,-0.007324201487942938,0.0
0,47,-0.008974995113368328,0.0
0,48,-0.010959804401179761,0.0
0,49,-0.013331272357118265,0.0
0,50,-0.016143804850093785,0.0
0,51,-0.01944996109829289,0.0
0,52,-0.02329454071329724,0.0
0,53,-0.02770531629110453,0.0
0,54,-0.03267893907786427,0.0
0,55,-0.038159966035170946,0.0
0,56,-0.04401016313231539,0.0
0,57,-0.04996415566132575,0.0
0,58,-0.05556601916981121,0.0
0,59,-0.0600793962485818,0.0
0,60,-0.062360999604105946,0.0
0,61,-0.060683672062248915,0.0
0,62,-0.05249018639978607,0.0
0,63,-0.03405223647464015,0.0
1,0,0.0,0.03405223647464015
1,1,0.0305702586663699,0.0305702586663699
1,2,0.04936048427343722,0.02468024213671861
1,3,0.05817262367681204,0.019390874558937343
1,4,0.06039348995692718,0.015098372489231794
1,5,0.05854997286630091,0.01170999457326018
1,6,0.054381232642079426,0.009063538773679904
1,7,0.0490479611753242,0.0070068515964748865
1,8,0.04330238144562253,0.005412797680702817
1,9,0.03761352689180887,0.004179280765756542
1,10,0.0322572351077588,0.00322572351077588
1,11,0.027379965333985852,0.0024890877576350776
1,12,0.023043577734947807,0.0019202981445789844
1,13,0.01925640662908993,0.001481262048391533
1,14,0.01599454318388014,0.001142467370277153
1,15,0.013216177513686369,0.0008810785009124246
1,16,0.010871061448495232,0.000679441340530952
1,17,0.00890657430895217,0.0005239161358207159
1,18,0.007271451398764928,0.00040396952215360714
1,19,0.005917927841423823,0.0003114698863907274
1,20,0.004802828266921605,0.00024014141334608024
1,21,0.003887972956971074,0.00018514156937957495
1,22,0.0031401565621015444,0.0001427343891864338
1,23,0.002530874013102296,0.00011003800056966505
1,24,0.0020359106548018206,8.482961061674252e-05
1,25,0.0016348732619476032,6.539493047790412e-05
1,26,0.001310710585401725,5.041194559237406e-05
1,27,0.001049252878906951,3.886121773729448e-05
1,28,0.0008387869038794487,2.9956675138551736e-05
1,29,0.0006696743478209267,2.3092218890376783e-05
1,30,0.0005340160886208022,1.7800536287360076e-05
1,31,0.0004253613399204783,1.372133354582188e-05
1,32,-0.0003384587453844869,1.0576835793265216e-05
1,33,-0.0004253613399204783,1.372133354582188e-05
