t,Hk,Hp,Hk+Hp,autocorr.re,autocorr.im
0.000000,0.223370,-0.453904,-0.230534,1.000000,0.000000
0.500000,0.231447,-0.461802,-0.230356,0.992889,0.115274
1.000000,0.208344,-0.438719,-0.230375,0.972316,0.228562
1.500000,0.193994,-0.424393,-0.230400,0.939233,0.338341
2.000000,0.207436,-0.437842,-0.230406,0.894293,0.443776
2.500000,0.239867,-0.470248,-0.230381,0.837601,0.543931
3.000000,0.263532,-0.493880,-0.230349,0.769266,0.637230
3.500000,0.258187,-0.488527,-0.230340,0.690134,0.721744
4.000000,0.230580,-0.460940,-0.230360,0.601845,0.795998
4.500000,0.208393,-0.438783,-0.230390,0.506146,0.859378
5.000000,0.214337,-0.444739,-0.230402,0.404207,0.911720
5.500000,0.244004,-0.474385,-0.230381,0.296739,0.952531
6.000000,0.270982,-0.501328,-0.230346,0.184708,0.980759
6.500000,0.270720,-0.501057,-0.230338,0.069858,0.995393
7.000000,0.245308,-0.475654,-0.230346,-0.045605,0.996189
7.500000,0.218260,-0.448641,-0.230381,-0.159795,0.983748
8.000000,0.216819,-0.447213,-0.230394,-0.271603,0.958785
8.500000,0.242327,-0.472713,-0.230386,-0.380192,0.921532
9.000000,0.272681,-0.503036,-0.230355,-0.484311,0.871803
9.500000,0.278293,-0.508626,-0.230333,-0.582069,0.809828
10.000000,0.255143,-0.485490,-0.230347,-0.671502,0.736708
10.500000,0.225966,-0.456340,-0.230374,-0.751413,0.654077
11.000000,0.218229,-0.448622,-0.230393,-0.821351,0.563360
11.500000,0.238107,-0.468494,-0.230387,-0.880940,0.465384
12.000000,0.269526,-0.499888,-0.230362,-0.929214,0.360776
12.500000,0.282302,-0.512639,-0.230337,-0.964886,0.250743
13.000000,0.265137,-0.495476,-0.230338,-0.987044,0.137284
13.500000,0.235050,-0.465413,-0.230363,-0.995682,0.022522
14.000000,0.219499,-0.449888,-0.230388,-0.991394,-0.091987
14.500000,0.232636,-0.463043,-0.230407,-0.974533,-0.205315
15.000000,0.264502,-0.494870,-0.230368,-0.944867,-0.316490
15.500000,0.282807,-0.513144,-0.230337,-0.902133,-0.423894
16.000000,0.270233,-0.500568,-0.230335,-0.846757,-0.525425
16.500000,0.239776,-0.470135,-0.230359,-0.780010,-0.619309
17.000000,0.219345,-0.449735,-0.230390,-0.703405,-0.704589
17.500000,0.230220,-0.460615,-0.230395,-0.617925,-0.780828
18.000000,0.259790,-0.490164,-0.230375,-0.524133,-0.847310
18.500000,0.283203,-0.513542,-0.230340,-0.422731,-0.902684
19.000000,0.274112,-0.504442,-0.230330,-0.315264,-0.945570
19.500000,0.243456,-0.473812,-0.230356,-0.203846,-0.975226
20.000000,0.217685,-0.448070,-0.230385,-0.090330,-0.991812
20.500000,0.219944,-0.450342,-0.230398,0.024070,-0.995718
21.000000,0.247691,-0.478073,-0.230381,0.138530,-0.986865
21.500000,0.274365,-0.504715,-0.230350,0.251785,-0.964752
22.000000,0.273624,-0.503958,-0.230333,0.361861,-0.929164
22.500000,0.249239,-0.479588,-0.230349,0.466642,-0.880728
23.000000,0.219868,-0.450245,-0.230377,0.564618,-0.820808
23.500000,0.214869,-0.445269,-0.230400,0.655024,-0.750579
24.000000,0.239337,-0.469729,-0.230391,0.737255,-0.670626
24.500000,0.271216,-0.501574,-0.230358,0.810184,-0.581321
25.000000,0.279879,-0.510214,-0.230335,0.872218,-0.483622
25.500000,0.258186,-0.488524,-0.230337,0.922021,-0.379305
26.000000,0.225814,-0.456185,-0.230371,0.959123,-0.270433
26.500000,0.214220,-0.444614,-0.230394,0.983696,-0.158530
27.000000,0.233825,-0.464215,-0.230390,0.995789,-0.044513
27.500000,0.262535,-0.492896,-0.230360,0.994923,0.070682
28.000000,0.275246,-0.505581,-0.230335,0.980399,0.185446
28.500000,0.255132,-0.485469,-0.230337,0.952201,0.297605
29.000000,0.224289,-0.454669,-0.230380,0.911145,0.405139
29.500000,0.206649,-0.437044,-0.230395,0.858416,0.506899
30.000000,0.219937,-0.450338,-0.230400,0.794815,0.602189
